Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2008);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
12;25823;Complexity;journal;10762787, 10990526;0.397;Q1;52;36;111;1106;109;100;0.93;30.72;Egypt;Africa/Middle East;Hindawi Limited;1995-2020;Multidisciplinary (Q1)
13;13883;Caribbean Journal of Science;journal;00086452;0.39;Q1;31;52;160;1447;103;149;0.57;27.83;Puerto Rico;Latin America;University of Puerto Rico Medical Sciences Campus;1980, 1982-2010, 2016, 2019;Multidisciplinary (Q1)
14;4400151506;Eurasip Journal on Bioinformatics and Systems Biology;journal;16874153, 16874145;0.388;Q1;19;13;39;395;34;37;0.92;30.38;Germany;Western Europe;Springer Open;2006-2017;"Multidisciplinary (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2); Computer Science (miscellaneous) (Q2); Medicine (miscellaneous) (Q2); Computational Mathematics (Q3); Computer Science Applications (Q3); Signal Processing (Q3); Statistics and Probability (Q4)"
15;18659;Anais da Academia Brasileira de Ciencias;journal;00013765, 16782690;0.36;Q1;54;65;179;2720;244;177;1.06;41.85;Brazil;Latin America;Academia Brasileira de Ciencias;1945-1946, 1949, 1970-1992, 1994-2020;Multidisciplinary (Q1)
16;145331;Brazilian Archives of Biology and Technology;journal;15168913;0.357;Q1;45;189;480;5218;339;480;0.49;27.61;Brazil;Latin America;Instituto de Tecnologia do Parana;1998-2019;Multidisciplinary (Q1)
17;28472;Fractals;journal;17936543, 0218348X;0.352;Q1;39;37;101;722;58;99;0.46;19.51;Singapore;Asiatic Region;World Scientific Publishing Co. Pte Ltd;1995-2020;"Multidisciplinary (Q1); Applied Mathematics (Q3); Geometry and Topology (Q3); Modeling and Simulation (Q3)"
18;23100;Proceedings of the Japan Academy Series B: Physical and Biological Sciences;journal;13492896, 03862208;0.343;Q1;50;34;112;1754;105;112;0.84;51.59;Japan;Asiatic Region;Japan Academy;1977-2020;"Multidisciplinary (Q1); Agricultural and Biological Sciences (miscellaneous) (Q2); Medicine (miscellaneous) (Q2); Physics and Astronomy (miscellaneous) (Q3)"
19;20699;Current Science;journal;00113891;0.342;Q1;110;779;2395;12283;1611;1657;0.8;15.77;India;Asiatic Region;Indian Academy of Sciences;1945-1951, 1973-1989, 1993-2020;Multidisciplinary (Q1)
20;21100405003;Science Bulletin;journal;20959273, 20959281;0.317;Q1;101;575;1504;16760;1171;1500;0.73;29.15;Netherlands;Western Europe;Elsevier BV;2015-2020;Multidisciplinary (Q1)
21;28036;Indian Journal of Pure and Applied Physics;journal;09751041, 00195596;0.293;-;38;146;471;2903;173;463;0.32;19.88;India;Asiatic Region;National Institute of Science Communication and Information Resources (NISCAIR);1969, 1971, 1974-1990, 1993-2019;Physics and Astronomy (miscellaneous) (Q3)
22;19298;American Scientist;trade journal;00030996;0.284;Q1;58;72;198;394;162;145;1.01;5.47;United States;Northern America;Sigma Xi, Scientific Research Society;1946-1951, 1961-2016;Multidisciplinary (Q1)
23;25490;Tongji Daxue Xuebao/Journal of Tongji University;journal;0253374X;0.25;Q1;30;334;927;2871;177;927;0.18;8.6;China;Asiatic Region;Science Press;1999-2020;Multidisciplinary (Q1)
24;26207;Xinan Jiaotong Daxue Xuebao/Journal of Southwest Jiaotong University;journal;02582724;0.245;Q1;20;149;460;1663;110;460;0.2;11.16;China;Asiatic Region;Science Press;1991, 1998, 2001-2019;Multidisciplinary (Q1)
25;145365;Jilin Daxue Xuebao (Gongxueban)/Journal of Jilin University (Engineering and Technology Edition);journal;16715497;0.235;Q2;18;397;802;3690;210;802;0.25;9.29;China;Asiatic Region;Editorial Board of Jilin University;2005-2019;Multidisciplinary (Q2)
26;21100394266;International Journal of Agile Systems and Management;journal;17419174, 17419182;0.223;-;19;20;58;660;21;53;0.4;33;Switzerland;Western Europe;Inderscience Publishers;2006-2009, 2011-2020;"Engineering (miscellaneous) (Q2); Industrial and Manufacturing Engineering (Q2); Computer Science (miscellaneous) (Q3); Management Information Systems (Q3); Strategy and Management (Q3); Decision Sciences (miscellaneous) (Q4)"
27;23650;Journal of Scientific Exploration (discontinued);journal;08923310;0.223;Q2;17;55;125;828;20;68;0.12;15.05;United States;Northern America;Society of Scientific Exploration;1997-1998, 2000-2018;Multidisciplinary (Q2)
28;22386;Hunan Daxue Xuebao/Journal of Hunan University Natural Sciences;journal;16742974, 10002472;0.221;Q2;15;275;621;2938;130;621;0.21;10.68;China;Asiatic Region;Hunan Daxue/Hunan University;1992-1993, 1996, 2001-2020;Multidisciplinary (Q2)
29;5600155094;Perspectives on Science;journal;10636145, 15309274;0.221;Q2;22;20;60;844;33;56;0.39;42.2;United States;Northern America;MIT Press Journals;1999-2020;"History and Philosophy of Science (Q2); Multidisciplinary (Q2)"
30;14038;Shanghai Jiaotong Daxue Xuebao/Journal of Shanghai Jiaotong University;journal;10062467;0.221;Q2;22;494;1401;4253;292;1401;0.19;8.61;China;Asiatic Region;Shanghai Jiao Tong University;1988, 1998-2019;Multidisciplinary (Q2)
31;75573;Tianjin Daxue Xuebao (Ziran Kexue yu Gongcheng Jishu Ban)/Journal of Tianjin University Science and Technology;journal;04932137;0.217;Q2;19;266;868;3170;165;868;0.18;11.92;China;Asiatic Region;Tianjin Daxue/Tianjin University;1982-1988, 2003-2020;Multidisciplinary (Q2)
32;23516;Journal of the Royal Society of Western Australia;journal;0035922X;0.213;Q2;26;23;68;741;18;66;0.1;32.22;Australia;Pacific Region;Royal Society of Western Australia Inc.;1981, 1983-2019;Multidisciplinary (Q2)
33;23285;Natures Sciences Societes;journal;12401307, 17652979;0.212;Q2;16;63;210;884;34;185;0.13;14.03;France;Western Europe;EDP Sciences;1995-2019;"Earth and Planetary Sciences (miscellaneous) (Q2); Multidisciplinary (Q2); Agricultural and Biological Sciences (miscellaneous) (Q3); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q3); Environmental Science (miscellaneous) (Q3); Social Sciences (miscellaneous) (Q3)"
34;5000157301;Transactions of the Royal Society of South Africa;journal;0035919X, 21540098;0.208;Q2;22;19;57;779;15;57;0.29;41;United Kingdom;Western Europe;Taylor and Francis Ltd.;1909-1910, 1913-1915, 1917-1919, 1921-1926, 1928-1940, 1942-1943, 1945-1949, 1951, 1954-1964, 1967-1972, 1974-1990, 1992-2020;"Earth and Planetary Sciences (miscellaneous) (Q2); Multidisciplinary (Q2); Agricultural and Biological Sciences (miscellaneous) (Q3); Environmental Science (miscellaneous) (Q3); Medicine (miscellaneous) (Q3)"
35;23049;Issues in Science and Technology;journal;07485492;0.207;Q2;28;60;230;32;77;187;0.38;0.53;United States;Northern America;University of Texas at Dallas;1985-1999, 2001-2016, 2018-2019;Multidisciplinary (Q2)
36;6400153122;American Journal of Applied Sciences (discontinued);journal;15469239, 15543641;0.199;Q2;41;264;171;4667;61;171;0.36;17.68;United States;Northern America;Science Publications;2007-2016;Multidisciplinary (Q2)
37;31728;Comptes Rendus de L'Academie Bulgare des Sciences;journal;13101331;0.193;Q2;16;216;214;3018;34;214;0.16;13.97;Bulgaria;Eastern Europe;Bulgarian Academy of Sciences;1977-1985, 2002, 2007-2019;Multidisciplinary (Q2)
38;25522;Tsinghua Science and Technology;journal;10070214;0.193;Q2;40;197;391;2979;191;391;0.41;15.12;China;Asiatic Region;Tsing Hua University;2003-2020;Multidisciplinary (Q2)
39;1300147101;Foundations of Science;journal;12331821;0.19;Q2;23;29;52;751;15;49;0.32;25.9;Netherlands;Western Europe;Springer Netherlands;1995, 1997-2002, 2005-2020;"Multidisciplinary (Q2); History and Philosophy of Science (Q3)"
40;23531;Sadhana - Academy Proceedings in Engineering Sciences;journal;09737677, 02562499;0.181;Q2;46;53;148;865;86;142;0.4;16.32;India;Asiatic Region;Springer India;1984-2020;Multidisciplinary (Q2)
41;22963;Interdisciplinary Science Reviews;journal;03080188, 17432790;0.179;Q2;22;30;101;933;37;91;0.36;31.1;United Kingdom;Western Europe;Maney Publishing;1976-2020;"Multidisciplinary (Q2); History and Philosophy of Science (Q3); Social Sciences (miscellaneous) (Q3)"
42;22962;Interciencia;journal;03781844;0.17;Q2;34;151;385;4629;128;349;0.37;30.66;Venezuela;Latin America;Interciencia Association;1979, 1981-1982, 1986, 1990, 1993, 1996-2020;Multidisciplinary (Q2)
43;4000151817;ScienceAsia;journal;15131874;0.167;Q2;27;63;123;1506;33;121;0.27;23.9;Thailand;Asiatic Region;Science Society of Thailand under Royal Patronage;2006-2019;Multidisciplinary (Q2)
44;18761;Advances in Complex Systems;journal;02195259;0.164;Q2;30;59;111;1509;40;109;0.25;25.58;Singapore;Asiatic Region;World Scientific Publishing Co. Pte Ltd;2004-2020;"Multidisciplinary (Q2); Control and Systems Engineering (Q3)"
45;22367;Progress in Natural Science: Materials International;journal;10020071;0.164;Q2;54;218;600;5907;332;600;0.56;27.1;Japan;Asiatic Region;Elsevier BV;1996-2020;"Multidisciplinary (Q2); Materials Science (miscellaneous) (Q3)"
46;23649;Journal of Scientific and Industrial Research;journal;00224456;0.162;Q3;49;141;420;4135;144;409;0.24;29.33;India;Asiatic Region;National Institute of Science Communication and Information Resources (NISCAIR);1969-1970, 1972-1978, 1980, 1982-1991, 1994-2020;Multidisciplinary (Q3)
47;7700153224;Sains Malaysiana;journal;01266039;0.161;Q3;26;68;61;1137;6;61;0.1;16.72;Malaysia;Asiatic Region;Penerbit Universiti Kebangsaan Malaysia;2006-2020;Multidisciplinary (Q3)
48;5800207374;Journal of the National Science Foundation of Sri Lanka;journal;13914588;0.158;Q3;16;57;117;1252;12;102;0.11;21.96;Sri Lanka;Asiatic Region;National Science Foundation of Sri Lanka;1999-2019;Multidisciplinary (Q3)
49;18694;Theory and Science;journal;15275558;0.158;Q3;10;6;21;278;5;20;0.24;46.33;United States;Northern America;International Consortium for the Advancement of Academic Publishing;2000-2008;"Multidisciplinary (Q3); Social Sciences (miscellaneous) (Q3)"
50;5700165166;Malaysian Journal of Science;journal;13943065;0.157;Q3;10;54;67;881;5;63;0.08;16.31;Malaysia;Asiatic Region;University of Malaya;2006-2019;Multidisciplinary (Q3)
51;83082;Historia Agraria;journal;11391472;0.147;-;14;16;59;891;9;55;0.16;55.69;Spain;Western Europe;Universitat Autonoma de Barcelona;1998-2019;"History (Q2); Agricultural and Biological Sciences (miscellaneous) (Q3); Arts and Humanities (miscellaneous) (Q3); Geography, Planning and Development (Q3)"
52;6500153124;Theology and Science;journal;14746719, 14746700;0.147;Q3;12;41;79;584;29;72;0.41;14.24;United Kingdom;Western Europe;Routledge;2003-2020;"Religious Studies (Q2); History and Philosophy of Science (Q3); Multidisciplinary (Q3)"
53;25451;Transactions of Tianjin University;journal;10064982, 19958196;0.143;Q3;15;98;307;1290;39;307;0.14;13.16;China;Asiatic Region;Tianjin Daxue/Tianjin University;2004-2020;Multidisciplinary (Q3)
54;3900148513;Journal of Applied Sciences (discontinued);journal;18125654, 18125662;0.142;Q3;38;647;1171;12961;183;1170;0.16;20.03;Pakistan;Asiatic Region;Asian Network for Scientific Information;2006-2015;Multidisciplinary (Q3)
55;14086;Journal of Applied Science and Engineering;journal;15606686;0.138;Q3;25;49;136;832;39;134;0.23;16.98;Taiwan;Asiatic Region;Tamkang University;1998-2020;"Engineering (miscellaneous) (Q3); Multidisciplinary (Q3)"
56;22973;Doklady Akademii Nauk;journal;08695652;0.136;Q3;28;0;1137;0;230;1137;0;0;Russian Federation;Eastern Europe;Izdatel'stvo Nauka;1991-2005;Multidisciplinary (Q3)
57;19700173166;Acta Polytechnica Hungarica;journal;17858860;0.135;Q3;28;48;87;603;31;87;0.35;12.56;Hungary;Eastern Europe;Obuda University;2004-2020;"Engineering (miscellaneous) (Q3); Multidisciplinary (Q3)"
58;22276;Pakistan Journal of Scientific and Industrial Research;journal;00309885;0.135;Q3;12;65;244;1560;32;244;0.14;24;Pakistan;Asiatic Region;PCSIR-Scientific Information Centre;1971-1973, 1975, 1977, 1983-1985, 1987-2012;Multidisciplinary (Q3)
59;13951;Arabian Journal for Science and Engineering;journal;21914281, 2193567X;0.13;Q3;37;115;194;2539;37;189;0.12;22.08;Germany;Western Europe;Springer Berlin;1984, 1986, 1996-2020;Multidisciplinary (Q3)
60;12634;Early Science and Medicine;journal;13837427, 15733823;0.13;Q3;19;30;53;1133;19;49;0.35;37.77;Netherlands;Western Europe;Brill Academic Publishers;1996-2020;"History (Q2); History and Philosophy of Science (Q3); Medicine (miscellaneous) (Q3); Multidisciplinary (Q3)"
61;22728;Zhongshan Daxue Xuebao/Acta Scientiarum Natralium Universitatis Sunyatseni;journal;05296579;0.13;Q3;11;150;475;1876;59;475;0.1;12.51;China;Asiatic Region;Journal of Zhongshan University;1980, 2001-2020;Multidisciplinary (Q3)
62;22176;Ohio Journal of Sciences;journal;00300950;0.129;Q3;16;15;63;505;9;63;0.09;33.67;United States;Northern America;Ohio Academy of Science;1945-1949, 1973-1974, 1979-1983, 1985, 1987, 1989, 1991-2010, 2013-2019;Multidisciplinary (Q3)
63;3900148502;Songklanakarin Journal of Science and Technology;journal;01253395;0.129;Q3;29;131;326;2706;40;324;0.12;20.66;Thailand;Asiatic Region;Prince of Songkla University;2006-2020;Multidisciplinary (Q3)
64;5700165172;World Review of Science, Technology and Sustainable Development;journal;17412242, 17412234;0.128;Q3;13;25;66;737;17;64;0.28;29.48;United Kingdom;Western Europe;Inderscience Enterprises Ltd.;2007-2010, 2012-2020;Multidisciplinary (Q3)
65;5400152705;Archives des Sciences;journal;1661464X;0.127;Q3;13;12;69;425;6;66;0.07;35.42;Switzerland;Western Europe;Societe de Physique et d'Histoire Naturelle de Geneve;2004-2014, 2017-2018;Multidisciplinary (Q3)
66;24221;Scientist (discontinued);journal;08903670;0.127;Q3;18;333;1113;354;121;739;0.16;1.06;United States;Northern America;Scientist Inc.;1986-2018;Multidisciplinary (Q3)
67;145728;Journal of Shanghai Jiaotong University (Science);journal;10071172;0.126;Q4;17;179;366;2007;28;366;0.06;11.21;China;Asiatic Region;Shanghai Jiao Tong University;2005-2020;Multidisciplinary (Q4)
68;16100154769;Arabic Sciences and Philosophy;journal;09574239, 14740524;0.124;Q4;17;10;25;424;8;25;0.25;42.4;United Kingdom;Western Europe;Cambridge University Press;1991-2020;"History (Q2); History and Philosophy of Science (Q3); Philosophy (Q3); Multidisciplinary (Q4)"
69;61482;Liaoning Gongcheng Jishu Daxue Xuebao (Ziran Kexue Ban)/Journal of Liaoning Technical University (Natural Science Edition);journal;10080562;0.124;Q4;15;281;1192;2263;83;1192;0.07;8.05;China;Asiatic Region;Liaoning Engineering Technology University Editorial;2001-2019;Multidisciplinary (Q4)
70;22476;Informacion Tecnologica;journal;07180764, 07168756;0.123;-;13;80;243;1567;10;233;0.05;19.59;Chile;Latin America;Centro de Informacion Tecnologica;1996-2019;"Energy (miscellaneous) (Q3); Geotechnical Engineering and Engineering Geology (Q3); Industrial and Manufacturing Engineering (Q3); Computer Science Applications (Q4); Food Science (Q4); Strategy and Management (Q4)"
71;11200153546;Studies in Multidisciplinarity;book series;15710831;0.122;Q4;6;41;60;966;9;56;0;23.56;Netherlands;Western Europe;Elsevier;2004-2005, 2007-2008;"Engineering (miscellaneous) (Q3); Multidisciplinary (Q4)"
72;26195;Wuhan University Journal of Natural Sciences;journal;10071202, 19934998;0.122;Q4;19;142;834;2031;127;834;0.17;14.3;China;Asiatic Region;Wuhan University;1996, 1998-2019;Multidisciplinary (Q4)
73;21100201522;Indian Journal of Science and Technology (discontinued);journal;09746846, 09745645;0.12;Q4;41;66;26;1367;2;26;0.08;20.71;India;Asiatic Region;Indian Society for Education and Environment;2007-2016;Multidisciplinary (Q4)
74;76514;Kuwait Journal of Science and Engineering;journal;10248684;0.118;Q4;17;16;97;356;15;96;0.04;22.25;Kuwait;Middle East;Kuwait University;1996-2012;Multidisciplinary (Q4)
75;22447;Journal of the Indian Institute of Science;journal;00194964, 09704140;0.116;Q4;28;16;129;1176;20;120;0.15;73.5;India;Asiatic Region;Indian Institute of Science;1974, 1976-1978, 1983-1984, 1988, 1995-2020;Multidisciplinary (Q4)
76;19472;Beijing Daxue Xuebao (Ziran Kexue Ban)/Acta Scientiarum Naturalium Universitatis Pekinensis;journal;04798023;0.113;Q4;23;138;408;2433;67;408;0.18;17.63;China;Asiatic Region;Peking University;2001-2020;Multidisciplinary (Q4)
77;38404;Discovery and Innovation;journal;1015079X;0.113;Q4;7;0;120;0;10;110;0.1;0;Kenya;Africa;Academy Science Publishers;1994-2007, 2010;"Management of Technology and Innovation (Q4); Multidisciplinary (Q4)"
78;144725;Shenyang Jianzhu Daxue Xuebao (Ziran Kexue Ban)/Journal of Shenyang Jianzhu University (Natural Science);journal;16712021;0.113;Q4;13;248;648;2717;58;648;0.06;10.96;China;Asiatic Region;Editorial Department of Journal of Shenyang Jianzhu University;2005-2019;Multidisciplinary (Q4)
79;145055;Xi'an Shiyou Daxue Xuebao (Ziran Kexue Ban)/Journal of Xi'an Shiyou University, Natural Sciences Edition;journal;1673064X;0.113;Q4;13;148;463;1569;23;463;0.04;10.6;China;Asiatic Region;Xi'an Petroleum University;2005-2020;Multidisciplinary (Q4)
80;19400157142;Chiang Mai University Journal of Natural Sciences;journal;16851994;0.111;Q4;9;0;2;0;0;2;0;0;Thailand;Asiatic Region;Chiang Mai University;2003, 2006, 2009-2020;Multidisciplinary (Q4)
81;21753;New Scientist;journal;02624079;0.11;Q4;17;1247;3662;0;134;1358;0.11;0;United States;Northern America;Springer New York;1973-2020;Multidisciplinary (Q4)
82;11200153534;Monograph Series on Nonlinear Science and Complexity;book series;15746917;0.102;-;5;38;11;1394;2;5;0.4;36.68;Netherlands;Western Europe;Elsevier;2006-2008;Engineering (miscellaneous) (Q4)
83;21100253049;Proceedings of Science;conference and proceedings;18248039;0.102;-;17;1307;2623;23264;75;2576;0.04;17.8;Italy;Western Europe;Sissa Medialab Srl;1998-2019;Multidisciplinary
84;24843;Bulletin de la Societe Royale des Sciences de Liege;journal;00379565;0.101;Q4;10;5;57;88;1;55;0;17.6;Belgium;Western Europe;Societe Royale des Sciences de Liege;1988, 1996-2019;Multidisciplinary (Q4)
85;37540;Bulletin de la Societe Vaudoise des Sciences Naturelles;journal;00379603;0.101;Q4;11;8;14;304;0;14;0;38;Switzerland;Western Europe;Societe Vaudoise des Sciences Naturelles;1981-2013, 2015, 2017-2019;Multidisciplinary (Q4)
86;38958;Research and Development (Barrington, Illinois);journal;07469179;0.101;Q4;3;77;31;109;0;26;0;1.42;United States;Northern America;Advantage Business Media;1984-1989, 1994-1996, 1998-1999, 2001-2002, 2007-2018;"Industrial and Manufacturing Engineering (Q4); Multidisciplinary (Q4)"
87;25966;Smithsonian;journal;00377333;0.101;Q4;7;229;832;0;11;460;0.03;0;United States;Northern America;Smithsonian Institution;1971, 1975-1981, 1983-1984, 1987, 1989, 1996-1998, 2000-2011, 2013-2018;"Anthropology (Q4); Arts and Humanities (miscellaneous) (Q4); Multidisciplinary (Q4)"
88;67311;Ciencia and Engenharia/ Science and Engineering Journal;journal;19834071, 0103944X;0.1;Q4;6;8;61;124;0;61;0;15.5;Brazil;Latin America;Universidade Federal de Uberlandia;1997-2018;Multidisciplinary (Q4)
89;23467;Taiwan Review;journal;17275199, 17275148;0.1;Q4;2;126;374;0;1;335;0;0;Taiwan;Asiatic Region;Kwang Hwa Publishing Co.;2003-2019;Multidisciplinary (Q4)
90;16500154707;Asian Journal of Scientific Research (discontinued);journal;19921454, 20772076;;-;14;1;0;7;0;0;0;7;Pakistan;Asiatic Region;Science Alert Journals;2008-2018;Multidisciplinary
91;19400157273;European Journal of Science and Theology;journal;18410464, 18428517;;-;15;36;0;425;0;0;0;11.81;Romania;Eastern Europe;ACAD Organisation;2008-2020;"Engineering (miscellaneous); History and Philosophy of Science; Multidisciplinary; Religious Studies"
92;5800207553;Linguistics in the Netherlands;journal;09297332;;-;13;15;59;218;18;59;0.33;14.53;Netherlands;Western Europe;John Benjamins Publishing Company;1996-2017, 2019;"Health Professions (miscellaneous); Language and Linguistics; Linguistics and Language; Multidisciplinary; Psychology (miscellaneous); Social Sciences (miscellaneous)"
93;19500157417;Proceedings of the Latvian Academy of Sciences, Section B: Natural, Exact, and Applied Sciences;journal;1407009X;;-;8;34;0;1024;0;0;0;30.12;Poland;Eastern Europe;De Gruyter Open Ltd.;2008-2020;Multidisciplinary
94;19700200807;Research in Science and Technological Education;journal;14701138, 02635143;;-;31;23;42;985;44;35;0.84;42.83;United Kingdom;Western Europe;Taylor and Francis Ltd.;1983-2020;"Education; Multidisciplinary"
95;19700166523;Synthesiology;journal;18830978, 18832318;;-;9;37;0;397;0;0;0;10.73;Japan;Asiatic Region;National Institute of Advanced Industrial Science and Technology (AIST);2008-2019;"Engineering (miscellaneous); Multidisciplinary; Social Sciences (miscellaneous)"
