Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2002);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Coverage;Categories
187;26972;Journal of Solid State Chemistry;journal;1095726X, 00224596;0.895;Q2;129;413;1342;11348;2495;1336;1.81;27.48;United States;Elsevier Inc.;1969-ongoing;"Ceramics and Composites (Q1); Materials Chemistry (Q1); Condensed Matter Physics (Q2); Electronic, Optical and Magnetic Materials (Q2); Inorganic Chemistry (Q2); Physical and Theoretical Chemistry (Q2)"
188;26416;Organic Syntheses;book series;00786209;0.889;Q2;36;59;58;977;81;58;1.11;16.56;United States;John Wiley & Sons Inc.;1946, 1996-2000, 2002-2003, 2005-2014, 2016-ongoing;"Organic Chemistry (Q2); Physical and Theoretical Chemistry (Q2)"
189;37409;Anti-Cancer Drug Design;journal;02669536;0.888;Q2;51;0;136;0;395;131;2.23;0;United States;Cognizant Communication Corporation;1985-2001;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Drug Discovery (Q1); Oncology (Q1); Pharmacology (Q1); Biochemistry (Q2); Organic Chemistry (Q2)"
190;23934;Applied Spectroscopy;journal;00037028;0.885;Q2;101;245;760;6247;1367;756;1.83;25.5;United States;SAGE Publications Inc.;1970-ongoing;"Instrumentation (Q1); Spectroscopy (Q2)"
191;25786;Bioorganic and Medicinal Chemistry;journal;14643391, 09680896;0.884;Q2;142;452;959;14458;2084;949;2.07;31.99;United Kingdom;Elsevier Ltd.;1993-ongoing;"Clinical Biochemistry (Q1); Drug Discovery (Q1); Pharmaceutical Science (Q1); Biochemistry (Q2); Molecular Medicine (Q2); Organic Chemistry (Q2); Molecular Biology (Q3)"
192;27034;Progress in Reaction Kinetics and Mechanism;journal;14686783, 1471406X;0.882;Q2;23;9;27;1059;57;27;1.86;117.67;United Kingdom;Science Reviews Ltd.;1998-ongoing;Physical and Theoretical Chemistry (Q2)
193;25788;Bioorganic and Medicinal Chemistry Letters;journal;14643405, 0960894X;0.877;Q2;133;817;2077;17160;4414;2057;2.19;21;United Kingdom;Elsevier Ltd.;1991-ongoing;"Clinical Biochemistry (Q1); Drug Discovery (Q1); Pharmaceutical Science (Q1); Biochemistry (Q2); Molecular Medicine (Q2); Organic Chemistry (Q2); Molecular Biology (Q3)"
194;25801;Carbohydrate Polymers;journal;01448617;0.872;Q2;172;210;359;5757;630;358;1.74;27.41;United Kingdom;Elsevier Ltd.;1981-ongoing;"Materials Chemistry (Q1); Polymers and Plastics (Q1); Organic Chemistry (Q2)"
195;25828;Colloid and Polymer Science;journal;0303402X, 14351536;0.872;Q2;79;165;513;4341;721;508;1.29;26.31;Germany;Springer Verlag;1974-ongoing;"Materials Chemistry (Q1); Polymers and Plastics (Q1); Colloid and Surface Chemistry (Q2); Physical and Theoretical Chemistry (Q2)"
196;23973;Critical Reviews in Analytical Chemistry;journal;10408347;0.869;Q2;54;17;57;2059;119;57;2.44;121.12;United Kingdom;Taylor & Francis;1989-ongoing;Analytical Chemistry (Q2)
197;24646;Journal of Porphyrins and Phthalocyanines;journal;10991409, 10884246;0.865;Q1;60;94;319;3304;507;312;1.55;35.15;Singapore;World Scientific Publishing Co;1997-ongoing;Chemistry (miscellaneous) (Q1)
198;13554;Journal of Applied Polymer Science;journal;00218995, 10974628;0.863;Q1;149;1521;3763;33227;4307;3757;1;21.85;United States;John Wiley & Sons Inc.;1959-ongoing;"Chemistry (miscellaneous) (Q1); Materials Chemistry (Q1); Polymers and Plastics (Q1); Surfaces, Coatings and Films (Q1)"
199;24667;Journal of Wood Chemistry and Technology;journal;15322319, 02773813;0.861;Q1;39;20;74;408;64;74;0.94;20.4;United States;Marcel Dekker Inc.;1981-ongoing;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Materials Science (miscellaneous) (Q1)"
200;27055;Annual Reports on the Progress of Chemistry - Section C;journal;02601826;0.86;Q1;33;11;27;3210;55;26;2.19;291.82;United Kingdom;Royal Society of Chemistry;1979-2013;Chemistry (miscellaneous) (Q1)
201;24678;Crystallography Reviews;journal;0889311X;0.858;Q1;24;3;2;388;3;2;2;129.33;United Kingdom;Taylor & Francis;1987-1996, 1998-2000, 2002-ongoing;"Chemistry (miscellaneous) (Q1); Materials Science (miscellaneous) (Q1); Biochemistry (Q2); Condensed Matter Physics (Q2); Structural Biology (Q3)"
202;24022;Journal of Chemometrics;journal;08869383;0.849;Q2;83;64;138;1517;240;134;1.48;23.7;United Kingdom;John Wiley & Sons Ltd.;1992-ongoing;"Analytical Chemistry (Q2); Applied Mathematics (Q2)"
203;24619;Journal of Computer-Aided Molecular Design;journal;15734951, 0920654X;0.845;Q2;89;69;175;3014;566;174;3.21;43.68;Netherlands;Kluwer Academic Publishers;1987-ongoing;"Computer Science Applications (Q1); Drug Discovery (Q1); Physical and Theoretical Chemistry (Q2)"
204;25285;Metal Ions in Biological Systems;book series;01615149;0.838;Q2;52;0;54;0;139;54;2.34;0;United States;Marcel Dekker Inc.;1995-2005;"Biochemistry (Q2); Inorganic Chemistry (Q2)"
205;13711;Combustion Theory and Modelling;journal;13647830;0.836;Q1;55;39;106;1021;139;105;1.26;26.18;United Kingdom;Taylor & Francis;1997-ongoing;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Energy Engineering and Power Technology (Q1); Fuel Technology (Q1); Modeling and Simulation (Q1); Physics and Astronomy (miscellaneous) (Q2)"
206;25944;Macromolecular Theory and Simulations;journal;15213919, 10221344;0.832;Q2;50;88;233;2423;348;233;1.56;27.53;United Kingdom;John Wiley & Sons Ltd.;1992-ongoing;"Materials Chemistry (Q1); Polymers and Plastics (Q1); Condensed Matter Physics (Q2); Inorganic Chemistry (Q2); Organic Chemistry (Q2)"
207;21494;Reviews on Heteroatom Chemistry;journal;09156151;0.826;Q2;21;0;43;0;44;43;0.88;0;Japan;M Y U Scientific Publishing Division;1996-2000;Inorganic Chemistry (Q2)
208;13689;Plasma Chemistry and Plasma Processing;journal;02724324, 15728986;0.823;Q1;57;37;95;1103;132;95;1.24;29.81;United States;Kluwer Academic/Plenum Publishers;1981-ongoing;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Surfaces, Coatings and Films (Q1); Condensed Matter Physics (Q2)"
209;65810;Cattech;trade journal;13846566;0.821;Q2;25;23;27;330;51;26;2.17;14.35;United States;Kluwer Academic/Plenum Publishers;1997-2003;Physical and Theoretical Chemistry (Q2)
210;25803;Carbohydrate Research;journal;00086215;0.82;Q2;121;298;872;7603;1416;863;1.67;25.51;United Kingdom;Elsevier Ltd.;1965-ongoing;"Medicine (miscellaneous) (Q1); Analytical Chemistry (Q2); Biochemistry (Q2); Organic Chemistry (Q2)"
211;16402;Chemical Engineering Progress;journal;03607275;0.82;Q1;36;295;492;514;159;249;0.62;1.74;United States;American Institute of Chemical Engineers;1969-ongoing;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Industrial and Manufacturing Engineering (Q1); Materials Chemistry (Q2)"
212;14456;Polymer International;journal;10970126, 09598103;0.813;-;95;195;604;4846;722;604;1.19;24.85;United States;John Wiley & Sons Inc.;1991-ongoing;Polymers and Plastics (Q1)
213;27010;Photochemistry and Photobiology;journal;00318655;0.812;Q2;120;198;714;7232;1608;712;2.12;36.53;United States;Wiley-Blackwell;1962-ongoing;"Medicine (miscellaneous) (Q1); Biochemistry (Q2); Physical and Theoretical Chemistry (Q2)"
214;26949;Journal of Chemical Thermodynamics;journal;10963626, 00219614;0.81;Q2;77;151;379;3982;443;377;1.05;26.37;United States;Elsevier Inc.;1969-ongoing;"Materials Science (miscellaneous) (Q1); Atomic and Molecular Physics, and Optics (Q2); Physical and Theoretical Chemistry (Q2)"
215;24066;LC-GC North America;journal;15275949;0.798;Q2;35;118;194;618;207;191;1.14;5.24;United States;UBM Medica Periodical Publication;1999-ongoing;Analytical Chemistry (Q2)
216;25270;Inorganica Chimica Acta;journal;00201693;0.797;Q2;91;515;1477;17886;2409;1471;1.69;34.73;Netherlands;Elsevier BV;1967-ongoing;"Inorganic Chemistry (Q2); Materials Chemistry (Q2); Physical and Theoretical Chemistry (Q2)"
217;25283;Journal of Fluorine Chemistry;journal;00221139;0.797;Q2;82;183;701;4527;842;696;1.17;24.74;Netherlands;Elsevier BV;1971-ongoing;"Biochemistry (Q2); Environmental Chemistry (Q2); Inorganic Chemistry (Q2); Organic Chemistry (Q2); Physical and Theoretical Chemistry (Q2)"
218;29109;Corrosion Engineering Science and Technology;journal;1478422X;0.796;Q1;37;43;150;802;70;120;0.45;18.65;United Kingdom;Maney Publishing;2003-ongoing;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Materials Science (miscellaneous) (Q1)"
219;28564;Journal of Physics and Chemistry of Solids;journal;00223697;0.795;Q1;97;371;950;7584;1145;949;1.23;20.44;United Kingdom;Elsevier Ltd.;1956-ongoing;"Chemistry (miscellaneous) (Q1); Materials Science (miscellaneous) (Q1); Condensed Matter Physics (Q2)"
220;26590;Colloids and Surfaces B: Biointerfaces;journal;09277765;0.794;Q2;131;152;344;4523;654;335;1.47;29.76;Netherlands;Elsevier BV;1993-ongoing;"Medicine (miscellaneous) (Q1); Biotechnology (Q2); Colloid and Surface Chemistry (Q2); Physical and Theoretical Chemistry (Q2); Surfaces and Interfaces (Q2)"
221;24139;Israel Journal of Chemistry;journal;00212148;0.793;Q1;45;42;128;2012;187;128;0.9;47.9;United States;Wiley-Blackwell;1963-ongoing;Chemistry (miscellaneous) (Q1)
222;22806;Chemical Record;journal;15278999, 15280691;0.791;Q1;68;35;39;2181;63;39;1.62;62.31;United States;John Wiley & Sons Inc.;2001-ongoing;"Biochemistry (medical) (Q1); Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Medicine (miscellaneous) (Q1); Biochemistry (Q2); Materials Chemistry (Q2)"
223;14123;Lipids;journal;00244201;0.791;Q2;114;152;658;5269;1468;642;2.19;34.66;Germany;Springer Verlag;1966-ongoing;"Biochemistry (Q2); Organic Chemistry (Q2); Cell Biology (Q3)"
224;14858;Biophysical Chemistry;journal;03014622;0.79;Q2;89;169;389;6346;678;379;1.57;37.55;Netherlands;Elsevier BV;1973-ongoing;"Biochemistry (Q2); Biophysics (Q2); Organic Chemistry (Q2)"
225;14240;Reactive and Functional Polymers;journal;13815148;0.785;Q1;87;75;306;1851;422;304;1.29;24.68;Netherlands;Elsevier BV;1995-ongoing;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Polymers and Plastics (Q1); Biochemistry (Q2); Environmental Chemistry (Q2); Materials Chemistry (Q2)"
226;23963;Chromatographia;journal;00095893;0.777;Q2;63;288;897;6102;1197;867;1.31;21.19;Germany;Friedr. Vieweg und Sohn Verlags GmbH;1968-ongoing;"Analytical Chemistry (Q2); Biochemistry (Q2); Clinical Biochemistry (Q2); Organic Chemistry (Q2)"
227;130080;Journal of Chemical Information and Modeling;journal;1549960X, 15499596;0.777;Q1;142;181;491;5571;1500;489;2.98;30.78;United States;American Chemical Society;2005-ongoing;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Library and Information Sciences (Q1); Computer Science Applications (Q2)"
228;23345;Bulletin of the Chemical Society of Japan;journal;00092673, 13480634;0.774;Q1;91;350;1022;13173;1448;1017;1.31;37.64;Japan;Chemical Society of Japan/Nippon Kagakukai;1965-ongoing;Chemistry (miscellaneous) (Q1)
229;17595;Journal of Biomolecular Screening;journal;10870571;0.771;Q2;69;60;143;1209;306;123;1.97;20.15;United States;Sage Science Press;1996-ongoing;"Pharmacology (Q1); Analytical Chemistry (Q2); Biochemistry (Q2); Biotechnology (Q2); Drug Discovery (Q2); Molecular Medicine (Q2)"
230;93516;Polymer Science - Series C;journal;18112382;0.767;Q1;19;12;20;1261;31;20;1.55;105.08;Russian Federation;Maik Nauka/Interperiodica Publishing;2000-ongoing;"Chemistry (miscellaneous) (Q1); Polymers and Plastics (Q1); Materials Chemistry (Q2)"
231;25326;Solid State Sciences;journal;12932558;0.765;Q1;79;209;251;5913;346;247;1.62;28.29;Netherlands;Elsevier BV;1974, 1976, 1999-ongoing;"Chemistry (miscellaneous) (Q1); Materials Science (miscellaneous) (Q1); Condensed Matter Physics (Q2)"
232;23453;Combinatorial Chemistry and High Throughput Screening;journal;13862073;0.745;Q2;59;67;139;2978;327;127;2.32;44.45;United Arab Emirates;Bentham Science Publishers;1998-ongoing;"Medicine (miscellaneous) (Q1); Computer Science Applications (Q2); Drug Discovery (Q2); Organic Chemistry (Q2)"
233;25198;Journal of New Materials for Electrochemical Systems;journal;14802422;0.744;Q2;40;46;130;949;130;130;0.89;20.63;Canada;Journal of New Materials for Electrochemical Systems;1998-ongoing;"Materials Science (miscellaneous) (Q1); Renewable Energy, Sustainability and the Environment (Q1); Electrochemistry (Q2)"
234;25199;Journal of Solid State Electrochemistry;journal;14328488;0.741;Q2;74;65;191;2078;228;190;1.16;31.97;Germany;Springer Verlag;1997-ongoing;"Materials Science (miscellaneous) (Q1); Condensed Matter Physics (Q2); Electrical and Electronic Engineering (Q2); Electrochemistry (Q2)"
235;26971;Journal of Physical Organic Chemistry;journal;10991395, 08943230;0.738;Q2;61;130;360;4187;506;346;1.63;32.21;United States;John Wiley & Sons Inc.;1988-ongoing;"Organic Chemistry (Q2); Physical and Theoretical Chemistry (Q2)"
236;23412;Journal of AOAC International;journal;10603271;0.737;Q2;79;198;639;3958;776;637;1.07;19.99;United States;AOAC International;1993-ongoing;"Agronomy and Crop Science (Q1); Food Science (Q1); Pharmacology (Q1); Analytical Chemistry (Q2); Environmental Chemistry (Q2)"
237;27083;Thermochimica Acta;journal;00406031;0.737;Q2;116;365;1165;8167;1377;1154;1.15;22.38;Netherlands;Elsevier BV;1970-ongoing;"Instrumentation (Q1); Condensed Matter Physics (Q2); Physical and Theoretical Chemistry (Q2)"
238;25864;Heterocycles;journal;03855414;0.736;Q2;61;333;1152;8743;1287;1130;1.21;26.26;Netherlands;Elsevier BV;1983, 1985-ongoing;"Analytical Chemistry (Q2); Organic Chemistry (Q2); Pharmacology (Q2)"
239;26881;Combustion Science and Technology;journal;1563521X, 00102202;0.733;Q1;68;105;339;2452;298;338;0.8;23.35;United Kingdom;Taylor & Francis;1969-ongoing;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Energy Engineering and Power Technology (Q1); Fuel Technology (Q1); Physics and Astronomy (miscellaneous) (Q2)"
240;24023;Journal of Chromatographic Science;journal;00219665;0.733;Q2;49;113;299;2045;329;239;1.36;18.1;United States;Oxford University Press;1969, 1972-ongoing;"Medicine (miscellaneous) (Q1); Analytical Chemistry (Q2)"
241;23068;European Food Research and Technology;journal;14382385, 14382377;0.727;Q1;89;185;568;4973;601;568;1.12;26.88;Germany;Springer Verlag;1996-ongoing;"Chemistry (miscellaneous) (Q1); Food Science (Q1); Industrial and Manufacturing Engineering (Q1); Biochemistry (Q2); Biotechnology (Q2)"
242;25854;European Polymer Journal;journal;00143057;0.722;Q2;120;319;912;7487;972;912;1.04;23.47;United Kingdom;Elsevier Ltd.;1965-ongoing;"Polymers and Plastics (Q1); Organic Chemistry (Q2); Physics and Astronomy (miscellaneous) (Q2)"
243;25303;Polyhedron;journal;02775387;0.722;Q2;90;362;1242;12304;1875;1241;1.53;33.99;United Kingdom;Elsevier Ltd.;1982-ongoing;"Inorganic Chemistry (Q2); Materials Chemistry (Q2); Physical and Theoretical Chemistry (Q2)"
244;22745;Canadian Journal of Chemistry;journal;00084042, 14803291;0.721;Q1;63;212;712;8335;883;707;1.31;39.32;Canada;NRC Research Press;1951, 1973-ongoing;"Chemistry (miscellaneous) (Q1); Organic Chemistry (Q2); Catalysis (Q3)"
245;21188;Journal of Sol-Gel Science and Technology;journal;15734846, 09280707;0.721;Q1;81;84;565;2223;649;560;0.96;26.46;Netherlands;Kluwer Academic Publishers;1993-ongoing;"Ceramics and Composites (Q1); Chemistry (miscellaneous) (Q1); Biomaterials (Q2); Condensed Matter Physics (Q2); Electronic, Optical and Magnetic Materials (Q2); Materials Chemistry (Q2)"
246;23913;Analytical and Bioanalytical Chemistry;journal;16182642, 16182650;0.72;Q2;149;445;301;11678;438;301;1.46;26.24;Germany;Springer Verlag;1996, 2001-ongoing;"Analytical Chemistry (Q2); Biochemistry (Q2)"
247;55157;Perspectives in Drug Discovery and Design;journal;09282866;0.72;Q2;36;0;59;0;150;55;3.68;0;Netherlands;Kluwer Academic Publishers;1993-2000;"Drug Discovery (Q2); Organic Chemistry (Q2); Pharmacology (Q2)"
248;16533;Phytochemical Analysis;journal;09580344, 10991565;0.719;Q2;63;58;173;1185;224;173;1.42;20.43;United States;John Wiley & Sons Inc.;1990-ongoing;"Complementary and Alternative Medicine (Q1); Food Science (Q1); Medicine (miscellaneous) (Q1); Plant Science (Q1); Analytical Chemistry (Q2); Biochemistry (Q2); Drug Discovery (Q2); Molecular Medicine (Q3)"
249;26925;International Journal of Chemical Kinetics;journal;10974601, 05388066;0.716;Q2;63;84;276;2584;362;274;1.22;30.76;United States;John Wiley & Sons Inc.;1969-ongoing;"Biochemistry (Q2); Inorganic Chemistry (Q2); Organic Chemistry (Q2); Physical and Theoretical Chemistry (Q2)"
250;16302;Adsorption;journal;15728757, 09295607;0.709;Q2;67;32;101;761;137;101;1.19;23.78;Netherlands;Kluwer Academic Publishers;1995-ongoing;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q2); Surfaces and Interfaces (Q2)"
251;23061;Journal of Pharmaceutical and Biomedical Analysis;journal;07317085;0.708;Q2;114;522;949;12118;1526;936;1.5;23.21;Netherlands;Elsevier BV;1983-ongoing;"Pharmaceutical Science (Q1); Analytical Chemistry (Q2); Clinical Biochemistry (Q2); Drug Discovery (Q2); Spectroscopy (Q2)"
252;24059;Journal of Planar Chromatography - Modern TLC;journal;09334173;0.707;Q2;29;83;263;1389;269;257;1.04;16.73;Hungary;Akademiai Kiado Rt.;1995-ongoing;"Analytical Chemistry (Q2); Clinical Biochemistry (Q2); Biochemistry (Q3)"
253;17615;Journal of Inorganic Biochemistry;journal;01620134;0.7;Q2;120;208;542;7795;1165;537;2.1;37.48;Netherlands;Elsevier BV;1979-ongoing;"Inorganic Chemistry (Q2); Biochemistry (Q3)"
254;16083;Journal of Chemical Technology and Biotechnology;journal;02682575;0.699;Q2;104;176;481;4111;598;473;1.09;23.36;United States;John Wiley & Sons Inc.;1979-1981, 1983-ongoing;"Chemical Engineering (miscellaneous) (Q1); Fuel Technology (Q1); Renewable Energy, Sustainability and the Environment (Q1); Waste Management and Disposal (Q1); Biotechnology (Q2); Inorganic Chemistry (Q2); Organic Chemistry (Q2); Pollution (Q2)"
255;24571;X-Ray Spectrometry;journal;00498246, 10974539;0.695;Q2;40;73;198;1353;248;198;1.5;18.53;United States;John Wiley & Sons Inc.;1972-ongoing;Spectroscopy (Q2)
256;21000196008;Computational and Theoretical Chemistry;journal;2210271X;0.692;Q2;82;514;1521;15715;1643;1504;1.1;30.57;Netherlands;Elsevier BV;2011-ongoing;"Condensed Matter Physics (Q2); Physical and Theoretical Chemistry (Q2); Biochemistry (Q3)"
257;28545;Journal of Nanoparticle Research;journal;13880764, 1572896X;0.692;Q2;108;64;150;1397;216;150;1.24;21.83;Netherlands;Kluwer Academic Publishers;1999-ongoing;"Materials Science (miscellaneous) (Q1); Atomic and Molecular Physics, and Optics (Q2); Bioengineering (Q2); Chemistry (miscellaneous) (Q2); Condensed Matter Physics (Q2); Modeling and Simulation (Q2); Nanoscience and Nanotechnology (Q3)"
258;4000150314;Chemical Biology and Drug Design;journal;17470277;0.691;-;71;71;359;2386;618;345;1.75;33.61;United Kingdom;Blackwell;2006-ongoing;"Biochemistry (Q3); Molecular Medicine (Q3)"
259;4100151523;Advances in Chemical Engineering;book series;00652377;0.688;Q2;27;0;26;0;28;22;0.84;0;United States;Elsevier Inc.;1956, 1958, 1962, 1964, 1966, 1968, 1970, 1974, 1978, 1981, 1983, 1987-1988, 1990-1992, 1994-1996, 1998-1999, 2001, 2004-ongoing;"Chemical Engineering (miscellaneous) (Q1); Biomaterials (Q2); Chemistry (miscellaneous) (Q2)"
260;16398;Chemical Engineering Journal;journal;13858947;0.688;Q2;172;204;405;5092;404;402;0.87;24.96;Netherlands;Elsevier BV;1971, 1973-1989, 1992-ongoing;"Chemical Engineering (miscellaneous) (Q1); Industrial and Manufacturing Engineering (Q1); Chemistry (miscellaneous) (Q2); Environmental Chemistry (Q2)"
261;4700152261;International Journal of Materials Research;journal;18625282;0.681;Q2;55;184;523;4426;424;517;0.66;24.05;Germany;Hanser Publishers;2006-ongoing;"Metals and Alloys (Q1); Condensed Matter Physics (Q2); Materials Chemistry (Q2); Physical and Theoretical Chemistry (Q2)"
262;22769;Chemical and Pharmaceutical Bulletin;journal;00092363, 13475223;0.68;Q2;84;349;1122;6864;1361;1115;1.23;19.67;Japan;Pharmaceutical Society of Japan;1958, 1962-ongoing;"Medicine (miscellaneous) (Q1); Chemistry (miscellaneous) (Q2); Drug Discovery (Q2)"
263;26899;Fluid Phase Equilibria;journal;03783812;0.679;Q2;103;281;812;7954;955;789;1.02;28.31;Netherlands;Elsevier BV;1977-ongoing;"Chemical Engineering (miscellaneous) (Q1); Physical and Theoretical Chemistry (Q2); Physics and Astronomy (miscellaneous) (Q2)"
264;24158;Journal of Chemical & Engineering Data;journal;00219568, 15205134;0.677;Q2;114;283;838;6384;882;836;0.98;22.56;United States;American Chemical Society;1956-ongoing;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q2)"
265;19465;Annual Reports in Medicinal Chemistry;book series;00657743, 15578437;0.676;Q2;37;28;99;1211;196;95;2.11;43.25;United States;Elsevier Inc.;1966-2014, 2017-ongoing;"Organic Chemistry (Q2); Biochemistry (Q3)"
266;23050;Journal of Microencapsulation;journal;02652048, 14645246;0.675;Q2;70;71;199;1274;239;197;1.09;17.94;United Kingdom;Taylor & Francis;1984-ongoing;"Pharmaceutical Science (Q1); Bioengineering (Q2); Colloid and Surface Chemistry (Q2); Organic Chemistry (Q2); Physical and Theoretical Chemistry (Q2)"
267;21445;Polymer Bulletin;journal;14362449, 01700839;0.674;Q2;55;132;442;2408;369;440;0.73;18.24;Germany;Springer Verlag;1978-ongoing;"Polymers and Plastics (Q1); Chemistry (miscellaneous) (Q2); Condensed Matter Physics (Q2); Materials Chemistry (Q2)"
268;22010;Zeitschrift für Anorganische und Allgemeine Chemie;journal;00442313, 15213749;0.669;Q2;60;500;1200;14654;1550;1200;1.38;29.31;Germany;Wiley - V C H Verlag GmbbH & Co.;1892-1945, 1947-ongoing;Inorganic Chemistry (Q2)
269;28425;Fire Safety Journal;journal;03797112;0.667;Q2;66;49;115;925;96;114;0.62;18.88;United Kingdom;Elsevier Ltd.;1977-ongoing;"Materials Science (miscellaneous) (Q1); Safety, Risk, Reliability and Quality (Q1); Chemistry (miscellaneous) (Q2); Physics and Astronomy (miscellaneous) (Q2)"
270;25267;Inorganic Chemistry Communication;journal;13877003;0.667;Q2;67;271;564;5994;751;561;1.47;22.12;Netherlands;Elsevier BV;1998-ongoing;"Inorganic Chemistry (Q2); Materials Chemistry (Q2); Physical and Theoretical Chemistry (Q2)"
271;25857;Flavour and Fragrance Journal;journal;10991026, 08825734;0.666;Q2;62;100;244;1861;182;241;0.68;18.61;United States;John Wiley & Sons Inc.;1985-ongoing;"Food Science (Q1); Chemistry (miscellaneous) (Q2)"
272;38340;Journal of Coatings Technology;journal;03618773;0.658;Q2;34;63;179;1173;104;155;0.61;18.62;United States;Federation of Societies for Coatings Technology;1976-2003;"Chemistry (miscellaneous) (Q2); Surfaces and Interfaces (Q2); Surfaces, Coatings and Films (Q2)"
273;26966;Journal of Photochemistry and Photobiology A: Chemistry;journal;10106030;0.657;Q2;145;254;702;7867;1105;702;1.62;30.97;Netherlands;Elsevier BV;1987-ongoing;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q2); Physics and Astronomy (miscellaneous) (Q2)"
274;24528;Solvent Extraction and Ion Exchange;journal;15322262, 07366299;0.657;Q2;55;48;195;1123;292;195;1.36;23.4;United States;Marcel Dekker Inc.;1983-ongoing;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q2)"
275;22746;Catalysis Communications;journal;15667367;0.656;Q2;105;90;70;1770;86;70;1.23;19.67;Netherlands;Elsevier BV;2000-ongoing;"Process Chemistry and Technology (Q1); Chemistry (miscellaneous) (Q2); Catalysis (Q3)"
276;16936;Minerals Engineering;journal;08926875;0.655;Q2;88;146;405;2283;241;397;0.58;15.64;Netherlands;Elsevier BV;1988-ongoing;"Geotechnical Engineering and Engineering Geology (Q1); Mechanical Engineering (Q1); Chemistry (miscellaneous) (Q2); Control and Systems Engineering (Q2)"
277;24045;Journal of Near Infrared Spectroscopy;journal;09670335;0.652;Q2;50;33;80;701;112;80;1.26;21.24;United Kingdom;SAGE Publications Inc.;1996-ongoing;Spectroscopy (Q2)
278;25898;Journal of Peptide Science;journal;10752617, 10991387;0.651;Q2;60;68;192;2111;313;180;1.72;31.04;United States;John Wiley & Sons Inc.;1995-ongoing;"Medicine (miscellaneous) (Q1); Drug Discovery (Q2); Organic Chemistry (Q2); Pharmacology (Q2); Biochemistry (Q3); Molecular Biology (Q3); Molecular Medicine (Q3); Structural Biology (Q3)"
279;24642;Journal of Molecular Structure;journal;00222860;0.647;Q2;89;516;1665;13797;1736;1656;1.09;26.74;Netherlands;Elsevier BV;1967-ongoing;"Analytical Chemistry (Q2); Inorganic Chemistry (Q2); Organic Chemistry (Q2); Spectroscopy (Q2)"
280;14292;Separation and Purification Technology;journal;13835866;0.641;Q2;144;100;352;2019;386;352;1.08;20.19;United Kingdom;Elsevier Ltd.;1997-ongoing;"Filtration and Separation (Q1); Analytical Chemistry (Q2)"
281;27037;Radiochimica Acta;journal;00338230;0.635;Q2;61;131;417;3024;399;415;0.87;23.08;Germany;Walter de Gruyter GmbH;1983-1989, 1996-ongoing;Physical and Theoretical Chemistry (Q2)
282;20922;Microchemical Journal;journal;0026265X;0.632;Q2;75;110;360;2666;430;346;1.33;24.24;Netherlands;Elsevier BV;1957-ongoing;"Analytical Chemistry (Q2); Spectroscopy (Q2)"
283;23418;Chemistry Letters;journal;03667022;0.629;Q2;102;618;2022;10194;2750;2022;1.37;16.5;Japan;Chemical Society of Japan/Nippon Kagakukai;1973, 1979, 1981, 1988, 1996-ongoing;Chemistry (miscellaneous) (Q2)
284;24156;Journal of Carbohydrate Chemistry;journal;15322327, 07328303;0.623;Q2;33;48;246;1169;212;246;0.83;24.35;United States;Marcel Dekker Inc.;1982-ongoing;"Organic Chemistry (Q2); Biochemistry (Q3)"
285;26509;Synthetic Communications;journal;00397911, 15322432;0.623;Q2;69;525;1578;9296;1389;1575;0.82;17.71;United States;Marcel Dekker Inc.;1971-ongoing;Organic Chemistry (Q2)
286;23775;Zeitschrift für Physikalische Chemie;journal;09429352;0.62;Q2;44;132;391;3963;357;391;0.64;30.02;Germany;Walter de Gruyter GmbH;1996-ongoing;Physical and Theoretical Chemistry (Q2)
287;23942;Biomedical Chromatography;journal;10990801, 02693879;0.618;Q2;58;83;300;1800;404;298;1.42;21.69;United States;John Wiley & Sons Inc.;1986-ongoing;"Medicine (miscellaneous) (Q1); Analytical Chemistry (Q2); Clinical Biochemistry (Q2); Drug Discovery (Q2); Pharmacology (Q2); Biochemistry (Q3); Molecular Biology (Q3)"
