Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2006);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
12;23100;Proceedings of the Japan Academy Series B: Physical and Biological Sciences;journal;13492896, 03862208;0.357;Q1;50;36;148;1916;129;145;0.92;53.22;Japan;Asiatic Region;Japan Academy;1977-2020;"Multidisciplinary (Q1); Agricultural and Biological Sciences (miscellaneous) (Q2); Medicine (miscellaneous) (Q2); Physics and Astronomy (miscellaneous) (Q3)"
13;20699;Current Science;journal;00113891;0.347;Q1;110;730;2249;12258;1326;1607;0.82;16.79;India;Asiatic Region;Indian Academy of Sciences;1945-1951, 1973-1989, 1993-2020;Multidisciplinary (Q1)
14;19700185300;Science in China, Series A: Mathematics, Physics, Astronomy;journal;10069283;0.332;Q1;33;0;12;0;7;12;0.58;0;China;Asiatic Region;Gordon and Breach Science Publishers;1996-2002, 2004;Multidisciplinary (Q1)
15;13883;Caribbean Journal of Science;journal;00086452;0.319;Q1;31;54;164;1496;91;164;0.48;27.7;Puerto Rico;Latin America;University of Puerto Rico Medical Sciences Campus;1980, 1982-2010, 2016, 2019;Multidisciplinary (Q1)
16;18659;Anais da Academia Brasileira de Ciencias;journal;00013765, 16782690;0.31;Q1;54;65;178;2787;183;176;0.89;42.88;Brazil;Latin America;Academia Brasileira de Ciencias;1945-1946, 1949, 1970-1992, 1994-2020;Multidisciplinary (Q1)
17;19298;American Scientist;trade journal;00030996;0.291;Q1;58;48;110;292;104;71;1.22;6.08;United States;Northern America;Sigma Xi, Scientific Research Society;1946-1951, 1961-2016;Multidisciplinary (Q1)
18;18761;Advances in Complex Systems;journal;02195259;0.289;Q1;30;28;55;708;39;55;0.71;25.29;Singapore;Asiatic Region;World Scientific Publishing Co. Pte Ltd;2004-2020;"Multidisciplinary (Q1); Control and Systems Engineering (Q2)"
19;28036;Indian Journal of Pure and Applied Physics;journal;09751041, 00195596;0.273;-;38;156;457;3078;176;456;0.4;19.73;India;Asiatic Region;National Institute of Science Communication and Information Resources (NISCAIR);1969, 1971, 1974-1990, 1993-2019;Physics and Astronomy (miscellaneous) (Q3)
20;24197;Scientific American;journal;00368733;0.246;Q1;88;328;909;0;716;635;1.05;0;United States;Northern America;Scientific American Inc.;1947-1950, 1958-2018;Multidisciplinary (Q1)
21;23516;Journal of the Royal Society of Western Australia;journal;0035922X;0.232;Q1;26;19;58;618;14;57;0.21;32.53;Australia;Pacific Region;Royal Society of Western Australia Inc.;1981, 1983-2019;Multidisciplinary (Q1)
22;26207;Xinan Jiaotong Daxue Xuebao/Journal of Southwest Jiaotong University;journal;02582724;0.227;Q2;20;139;397;1332;45;397;0.11;9.58;China;Asiatic Region;Science Press;1991, 1998, 2001-2019;Multidisciplinary (Q2)
23;22176;Ohio Journal of Sciences;journal;00300950;0.22;Q2;16;26;62;738;15;60;0.26;28.38;United States;Northern America;Ohio Academy of Science;1945-1949, 1973-1974, 1979-1983, 1985, 1987, 1989, 1991-2010, 2013-2019;Multidisciplinary (Q2)
24;23650;Journal of Scientific Exploration (discontinued);journal;08923310;0.213;Q2;17;36;118;821;41;69;0.45;22.81;United States;Northern America;Society of Scientific Exploration;1997-1998, 2000-2018;Multidisciplinary (Q2)
25;22963;Interdisciplinary Science Reviews;journal;03080188, 17432790;0.206;Q2;22;31;109;1133;49;96;0.54;36.55;United Kingdom;Western Europe;Maney Publishing;1976-2020;"History and Philosophy of Science (Q2); Multidisciplinary (Q2); Social Sciences (miscellaneous) (Q3)"
26;23285;Natures Sciences Societes;journal;12401307, 17652979;0.206;Q2;16;77;156;959;32;126;0.29;12.45;France;Western Europe;EDP Sciences;1995-2019;"Earth and Planetary Sciences (miscellaneous) (Q2); Multidisciplinary (Q2); Agricultural and Biological Sciences (miscellaneous) (Q3); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q3); Environmental Science (miscellaneous) (Q3); Social Sciences (miscellaneous) (Q3)"
27;14038;Shanghai Jiaotong Daxue Xuebao/Journal of Shanghai Jiaotong University;journal;10062467;0.206;Q2;22;445;1395;3714;185;1395;0.12;8.35;China;Asiatic Region;Shanghai Jiao Tong University;1988, 1998-2019;Multidisciplinary (Q2)
28;25490;Tongji Daxue Xuebao/Journal of Tongji University;journal;0253374X;0.205;Q2;30;308;688;2414;84;688;0.11;7.84;China;Asiatic Region;Science Press;1999-2020;Multidisciplinary (Q2)
29;22386;Hunan Daxue Xuebao/Journal of Hunan University Natural Sciences;journal;16742974, 10002472;0.201;Q2;15;201;387;1950;54;387;0.14;9.7;China;Asiatic Region;Hunan Daxue/Hunan University;1992-1993, 1996, 2001-2020;Multidisciplinary (Q2)
30;23649;Journal of Scientific and Industrial Research;journal;00224456;0.199;Q2;49;137;356;2855;102;351;0.27;20.84;India;Asiatic Region;National Institute of Science Communication and Information Resources (NISCAIR);1969-1970, 1972-1978, 1980, 1982-1991, 1994-2020;Multidisciplinary (Q2)
31;145365;Jilin Daxue Xuebao (Gongxueban)/Journal of Jilin University (Engineering and Technology Edition);journal;16715497;0.196;Q2;18;322;133;3111;49;133;0.37;9.66;China;Asiatic Region;Editorial Board of Jilin University;2005-2019;Multidisciplinary (Q2)
32;22276;Pakistan Journal of Scientific and Industrial Research;journal;00309885;0.196;Q2;12;85;291;1669;30;287;0.11;19.64;Pakistan;Asiatic Region;PCSIR-Scientific Information Centre;1971-1973, 1975, 1977, 1983-1985, 1987-2012;Multidisciplinary (Q2)
33;22962;Interciencia;journal;03781844;0.193;Q2;34;133;328;4199;97;295;0.27;31.57;Venezuela;Latin America;Interciencia Association;1979, 1981-1982, 1986, 1990, 1993, 1996-2020;Multidisciplinary (Q2)
34;75573;Tianjin Daxue Xuebao (Ziran Kexue yu Gongcheng Jishu Ban)/Journal of Tianjin University Science and Technology;journal;04932137;0.188;Q2;19;336;567;3473;67;567;0.11;10.34;China;Asiatic Region;Tianjin Daxue/Tianjin University;1982-1988, 2003-2020;Multidisciplinary (Q2)
35;145331;Brazilian Archives of Biology and Technology;journal;15168913;0.186;Q2;45;147;404;4014;170;404;0.33;27.31;Brazil;Latin America;Instituto de Tecnologia do Parana;1998-2019;Multidisciplinary (Q2)
36;23531;Sadhana - Academy Proceedings in Engineering Sciences;journal;09737677, 02562499;0.184;Q2;46;54;158;938;106;154;0.41;17.37;India;Asiatic Region;Springer India;1984-2020;Multidisciplinary (Q2)
37;25522;Tsinghua Science and Technology;journal;10070214;0.17;Q2;40;106;323;1895;48;323;0.16;17.88;China;Asiatic Region;Tsing Hua University;2003-2020;Multidisciplinary (Q2)
38;14086;Journal of Applied Science and Engineering;journal;15606686;0.165;Q2;25;44;117;855;47;116;0.33;19.43;Taiwan;Asiatic Region;Tamkang University;1998-2020;"Multidisciplinary (Q2); Engineering (miscellaneous) (Q3)"
39;5600155094;Perspectives on Science;journal;10636145, 15309274;0.164;Q3;22;22;53;1123;24;50;0.43;51.05;United States;Northern America;MIT Press Journals;1999-2020;"History and Philosophy of Science (Q3); Multidisciplinary (Q3)"
40;22367;Progress in Natural Science: Materials International;journal;10020071;0.164;Q2;54;186;468;4300;221;468;0.45;23.12;Japan;Asiatic Region;Elsevier BV;1996-2020;"Multidisciplinary (Q2); Materials Science (miscellaneous) (Q3)"
41;5700165172;World Review of Science, Technology and Sustainable Development;journal;17412242, 17412234;0.163;Q3;13;25;36;934;9;36;0.25;37.36;United Kingdom;Western Europe;Inderscience Enterprises Ltd.;2007-2010, 2012-2020;Multidisciplinary (Q3)
42;12634;Early Science and Medicine;journal;13837427, 15733823;0.159;Q3;19;14;53;1661;13;50;0.27;118.64;Netherlands;Western Europe;Brill Academic Publishers;1996-2020;"History (Q2); History and Philosophy of Science (Q3); Medicine (miscellaneous) (Q3); Multidisciplinary (Q3)"
43;22476;Informacion Tecnologica;journal;07180764, 07168756;0.156;-;13;95;270;1412;16;261;0.07;14.86;Chile;Latin America;Centro de Informacion Tecnologica;1996-2019;"Energy (miscellaneous) (Q2); Industrial and Manufacturing Engineering (Q2); Geotechnical Engineering and Engineering Geology (Q3); Computer Science Applications (Q4); Food Science (Q4); Strategy and Management (Q4)"
44;23049;Issues in Science and Technology;journal;07485492;0.154;Q3;28;81;198;6;71;163;0.47;0.07;United States;Northern America;University of Texas at Dallas;1985-1999, 2001-2016, 2018-2019;Multidisciplinary (Q3)
45;24843;Bulletin de la Societe Royale des Sciences de Liege;journal;00379565;0.147;Q3;10;3;84;71;7;80;0.06;23.67;Belgium;Western Europe;Societe Royale des Sciences de Liege;1988, 1996-2019;Multidisciplinary (Q3)
46;5400152705;Archives des Sciences;journal;1661464X;0.144;Q3;13;36;52;649;10;47;0.14;18.03;Switzerland;Western Europe;Societe de Physique et d'Histoire Naturelle de Geneve;2004-2014, 2017-2018;Multidisciplinary (Q3)
47;22973;Doklady Akademii Nauk;journal;08695652;0.142;Q3;28;0;3411;0;956;3411;0.28;0;Russian Federation;Eastern Europe;Izdatel'stvo Nauka;1991-2005;Multidisciplinary (Q3)
48;5000157301;Transactions of the Royal Society of South Africa;journal;0035919X, 21540098;0.136;Q3;22;25;71;931;13;71;0.17;37.24;United Kingdom;Western Europe;Taylor and Francis Ltd.;1909-1910, 1913-1915, 1917-1919, 1921-1926, 1928-1940, 1942-1943, 1945-1949, 1951, 1954-1964, 1967-1972, 1974-1990, 1992-2020;"Agricultural and Biological Sciences (miscellaneous) (Q3); Earth and Planetary Sciences (miscellaneous) (Q3); Environmental Science (miscellaneous) (Q3); Medicine (miscellaneous) (Q3); Multidisciplinary (Q3)"
49;25451;Transactions of Tianjin University;journal;10064982, 19958196;0.136;Q3;15;131;158;1381;17;158;0.11;10.54;China;Asiatic Region;Tianjin Daxue/Tianjin University;2004-2020;Multidisciplinary (Q3)
50;22447;Journal of the Indian Institute of Science;journal;00194964, 09704140;0.13;Q3;28;60;64;1345;11;62;0.17;22.42;India;Asiatic Region;Indian Institute of Science;1974, 1976-1978, 1983-1984, 1988, 1995-2020;Multidisciplinary (Q3)
51;24221;Scientist (discontinued);journal;08903670;0.128;Q3;18;312;1445;562;181;1091;0.21;1.8;United States;Northern America;Scientist Inc.;1986-2018;Multidisciplinary (Q3)
52;67311;Ciencia and Engenharia/ Science and Engineering Journal;journal;19834071, 0103944X;0.123;Q3;6;15;116;181;3;112;0.02;12.07;Brazil;Latin America;Universidade Federal de Uberlandia;1997-2018;Multidisciplinary (Q3)
53;5800207374;Journal of the National Science Foundation of Sri Lanka;journal;13914588;0.123;Q3;16;34;62;502;3;58;0.06;14.76;Sri Lanka;Asiatic Region;National Science Foundation of Sri Lanka;1999-2019;Multidisciplinary (Q3)
54;19472;Beijing Daxue Xuebao (Ziran Kexue Ban)/Acta Scientiarum Naturalium Universitatis Pekinensis;journal;04798023;0.122;Q3;23;147;296;2516;47;296;0.14;17.12;China;Asiatic Region;Peking University;2001-2020;Multidisciplinary (Q3)
55;13951;Arabian Journal for Science and Engineering;journal;21914281, 2193567X;0.118;Q3;37;66;165;1237;35;161;0.14;18.74;Germany;Western Europe;Springer Berlin;1984, 1986, 1996-2020;Multidisciplinary (Q3)
56;23716;Science, Technology and Society;journal;09730796, 09717218;0.118;Q3;20;12;41;538;6;40;0.18;44.83;India;Asiatic Region;Sage Publications India Pvt. Ltd;1996-2020;Multidisciplinary (Q3)
57;37540;Bulletin de la Societe Vaudoise des Sciences Naturelles;journal;00379603;0.113;Q3;11;6;21;103;2;21;0;17.17;Switzerland;Western Europe;Societe Vaudoise des Sciences Naturelles;1981-2013, 2015, 2017-2019;Multidisciplinary (Q3)
58;38404;Discovery and Innovation;journal;1015079X;0.112;Q3;7;38;96;920;9;89;0.08;24.21;Kenya;Africa;Academy Science Publishers;1994-2007, 2010;"Multidisciplinary (Q3); Management of Technology and Innovation (Q4)"
59;83082;Historia Agraria;journal;11391472;0.111;-;14;19;54;837;3;54;0.08;44.05;Spain;Western Europe;Universitat Autonoma de Barcelona;1998-2019;"History (Q3); Agricultural and Biological Sciences (miscellaneous) (Q4); Arts and Humanities (miscellaneous) (Q4); Geography, Planning and Development (Q4)"
60;21753;New Scientist;journal;02624079;0.111;Q4;17;1274;2932;0;197;1575;0.12;0;United States;Northern America;Springer New York;1973-2020;Multidisciplinary (Q4)
61;11200153546;Studies in Multidisciplinarity;book series;15710831;0.108;Q4;6;0;83;0;8;78;0.1;0;Netherlands;Western Europe;Elsevier;2004-2005, 2007-2008;"Engineering (miscellaneous) (Q3); Multidisciplinary (Q4)"
62;18694;Theory and Science;journal;15275558;0.108;Q4;10;6;16;336;4;12;0.33;56;United States;Northern America;International Consortium for the Advancement of Academic Publishing;2000-2008;"Multidisciplinary (Q4); Social Sciences (miscellaneous) (Q4)"
63;19700173166;Acta Polytechnica Hungarica;journal;17858860;0.107;Q4;28;29;33;458;3;33;0.09;15.79;Hungary;Eastern Europe;Obuda University;2004-2020;"Engineering (miscellaneous) (Q3); Multidisciplinary (Q4)"
64;6500153124;Theology and Science;journal;14746719, 14746700;0.107;Q4;12;23;60;713;16;53;0.28;31;United Kingdom;Western Europe;Routledge;2003-2020;"Religious Studies (Q3); History and Philosophy of Science (Q4); Multidisciplinary (Q4)"
65;22728;Zhongshan Daxue Xuebao/Acta Scientiarum Natralium Universitatis Sunyatseni;journal;05296579;0.106;Q4;11;184;354;1619;30;354;0.08;8.8;China;Asiatic Region;Journal of Zhongshan University;1980, 2001-2020;Multidisciplinary (Q4)
66;61482;Liaoning Gongcheng Jishu Daxue Xuebao (Ziran Kexue Ban)/Journal of Liaoning Technical University (Natural Science Edition);journal;10080562;0.105;Q4;15;396;643;2859;19;643;0.02;7.22;China;Asiatic Region;Liaoning Engineering Technology University Editorial;2001-2019;Multidisciplinary (Q4)
67;19400157142;Chiang Mai University Journal of Natural Sciences;journal;16851994;0.104;Q4;9;2;5;12;0;5;0;6;Thailand;Asiatic Region;Chiang Mai University;2003, 2006, 2009-2020;Multidisciplinary (Q4)
68;1300147101;Foundations of Science;journal;12331821;0.104;Q4;23;17;17;578;7;15;0.47;34;Netherlands;Western Europe;Springer Netherlands;1995, 1997-2002, 2005-2020;"History and Philosophy of Science (Q4); Multidisciplinary (Q4)"
69;144725;Shenyang Jianzhu Daxue Xuebao (Ziran Kexue Ban)/Journal of Shenyang Jianzhu University (Natural Science);journal;16712021;0.104;Q4;13;235;174;2513;7;174;0.04;10.69;China;Asiatic Region;Editorial Department of Journal of Shenyang Jianzhu University;2005-2019;Multidisciplinary (Q4)
70;26195;Wuhan University Journal of Natural Sciences;journal;10071202, 19934998;0.104;Q4;19;393;454;4719;24;454;0.06;12.01;China;Asiatic Region;Wuhan University;1996, 1998-2019;Multidisciplinary (Q4)
71;145728;Journal of Shanghai Jiaotong University (Science);journal;10071172;0.103;Q4;17;94;127;972;10;127;0.08;10.34;China;Asiatic Region;Shanghai Jiao Tong University;2005-2020;Multidisciplinary (Q4)
72;76514;Kuwait Journal of Science and Engineering;journal;10248684;0.103;Q4;17;34;91;661;17;90;0.22;19.44;Kuwait;Middle East;Kuwait University;1996-2012;Multidisciplinary (Q4)
73;25966;Smithsonian;journal;00377333;0.102;Q4;7;258;844;0;21;458;0.05;0;United States;Northern America;Smithsonian Institution;1971, 1975-1981, 1983-1984, 1987, 1989, 1996-1998, 2000-2011, 2013-2018;"Anthropology (Q4); Arts and Humanities (miscellaneous) (Q4); Multidisciplinary (Q4)"
74;16100154769;Arabic Sciences and Philosophy;journal;09574239, 14740524;0.101;Q4;17;10;26;690;2;26;0.06;69;United Kingdom;Western Europe;Cambridge University Press;1991-2020;"History (Q4); History and Philosophy of Science (Q4); Multidisciplinary (Q4); Philosophy (Q4)"
75;22966;Vestnik Rossijkoj Akademii Nauk;journal;08695873;0.101;Q4;12;0;376;0;25;376;0.04;0;Russian Federation;Eastern Europe;Izdatel'stvo Nauka;1996-2004;Multidisciplinary (Q4)
76;23467;Taiwan Review;journal;17275199, 17275148;0.1;Q4;2;125;249;0;2;232;0.01;0;Taiwan;Asiatic Region;Kwang Hwa Publishing Co.;2003-2019;Multidisciplinary (Q4)
77;145055;Xi'an Shiyou Daxue Xuebao (Ziran Kexue Ban)/Journal of Xi'an Shiyou University, Natural Sciences Edition;journal;1673064X;0.1;Q4;13;147;128;1287;2;128;0.02;8.76;China;Asiatic Region;Xi'an Petroleum University;2005-2020;Multidisciplinary (Q4)
78;11200153533;Edited Series on Advances in Nonlinear Science and Complexity;book series;15746909;;-;3;5;0;363;0;0;0;72.6;Netherlands;Western Europe;Elsevier;2007;"Engineering (miscellaneous); Mathematics (miscellaneous); Modeling and Simulation; Multidisciplinary"
79;4400151506;Eurasip Journal on Bioinformatics and Systems Biology;journal;16874153, 16874145;;-;19;7;0;191;0;0;0;27.29;Germany;Western Europe;Springer Open;2006-2017;"Biochemistry, Genetics and Molecular Biology (miscellaneous); Computational Mathematics; Computer Science Applications; Computer Science (miscellaneous); Medicine (miscellaneous); Multidisciplinary; Signal Processing; Statistics and Probability"
80;21100394266;International Journal of Agile Systems and Management;journal;17419174, 17419182;;-;19;30;0;934;0;0;0;31.13;Switzerland;Western Europe;Inderscience Publishers;2006-2009, 2011-2020;"Computer Science (miscellaneous); Decision Sciences (miscellaneous); Engineering (miscellaneous); Industrial and Manufacturing Engineering; Management Information Systems; Strategy and Management"
81;3900148513;Journal of Applied Sciences (discontinued);journal;18125654, 18125662;;-;38;534;0;8851;0;0;0;16.57;Pakistan;Asiatic Region;Asian Network for Scientific Information;2006-2015;Multidisciplinary
82;5800207553;Linguistics in the Netherlands;journal;09297332;;-;13;20;58;327;12;58;0.23;16.35;Netherlands;Western Europe;John Benjamins Publishing Company;1996-2017, 2019;"Health Professions (miscellaneous); Language and Linguistics; Linguistics and Language; Multidisciplinary; Psychology (miscellaneous); Social Sciences (miscellaneous)"
83;5700165166;Malaysian Journal of Science;journal;13943065;;-;10;32;0;476;0;0;0;14.88;Malaysia;Asiatic Region;University of Malaya;2006-2019;Multidisciplinary
84;11200153534;Monograph Series on Nonlinear Science and Complexity;book series;15746917;;-;5;10;0;795;0;0;0;79.5;Netherlands;Western Europe;Elsevier;2006-2008;Engineering (miscellaneous)
85;10600153309;PLoS ONE;journal;19326203;;-;300;137;0;5805;0;0;0;42.37;United States;Northern America;Public Library of Science;2001, 2006-2020;"Agricultural and Biological Sciences (miscellaneous); Biochemistry, Genetics and Molecular Biology (miscellaneous); Medicine (miscellaneous)"
86;21100253049;Proceedings of Science;conference and proceedings;18248039;;-;17;876;974;18546;31;959;0.04;21.17;Italy;Western Europe;Sissa Medialab Srl;1998-2019;Multidisciplinary
87;19700200807;Research in Science and Technological Education;journal;14701138, 02635143;;-;31;14;34;548;22;28;0.92;39.14;United Kingdom;Western Europe;Taylor and Francis Ltd.;1983-2020;"Education; Multidisciplinary"
88;7700153224;Sains Malaysiana;journal;01266039;;-;26;29;0;529;0;0;0;18.24;Malaysia;Asiatic Region;Penerbit Universiti Kebangsaan Malaysia;2006-2020;Multidisciplinary
89;4000151817;ScienceAsia;journal;15131874;;-;27;60;0;1331;0;0;0;22.18;Thailand;Asiatic Region;Science Society of Thailand under Royal Patronage;2006-2019;Multidisciplinary
90;3900148502;Songklanakarin Journal of Science and Technology;journal;01253395;;-;29;142;0;2733;0;0;0;19.25;Thailand;Asiatic Region;Prince of Songkla University;2006-2020;Multidisciplinary
