Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2016);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
36;20699;Current Science;journal;00113891;0.289;Q2;110;709;2058;16124;1506;1124;1.18;22,74;India;Asiatic Region;Indian Academy of Sciences;1945-1951, 1973-1989, 1993-2020;Multidisciplinary (Q2)
37;13951;Arabian Journal for Science and Engineering;journal;21914281, 2193567X;0.288;Q2;37;432;1367;13963;1503;1357;1.10;32,32;Germany;Western Europe;Springer Berlin;1984, 1986, 1996-2020;Multidisciplinary (Q2)
38;22386;Hunan Daxue Xuebao/Journal of Hunan University Natural Sciences;journal;16742974, 10002472;0.288;Q2;15;257;740;4109;293;740;0.41;15,99;China;Asiatic Region;Hunan Daxue/Hunan University;1992-1993, 1996, 2001-2020;Multidisciplinary (Q2)
39;21100324700;Kuwait Journal of Science;journal;23074108, 23074116;0.288;Q2;10;63;96;1572;86;96;0.96;24,95;Kuwait;Middle East;Kuwait University;2013-2020;Multidisciplinary (Q2)
40;1300147101;Foundations of Science;journal;12331821;0.274;Q2;23;57;120;1341;76;115;0.70;23,53;Netherlands;Western Europe;Springer Netherlands;1995, 1997-2002, 2005-2020;"History and Philosophy of Science (Q2); Multidisciplinary (Q2)"
41;145331;Brazilian Archives of Biology and Technology;journal;15168913;0.273;Q2;45;84;370;2349;350;370;0.76;27,96;Brazil;Latin America;Instituto de Tecnologia do Parana;1998-2019;Multidisciplinary (Q2)
42;28036;Indian Journal of Pure and Applied Physics;journal;09751041, 00195596;0.271;-;38;102;326;2839;267;325;0.66;27,83;India;Asiatic Region;National Institute of Science Communication and Information Resources (NISCAIR);1969, 1971, 1974-1990, 1993-2019;Physics and Astronomy (miscellaneous) (Q3)
43;75573;Tianjin Daxue Xuebao (Ziran Kexue yu Gongcheng Jishu Ban)/Journal of Tianjin University Science and Technology;journal;04932137;0.266;Q2;19;211;554;3366;235;554;0.42;15,95;China;Asiatic Region;Tianjin Daxue/Tianjin University;1982-1988, 2003-2020;Multidisciplinary (Q2)
44;21100201522;Indian Journal of Science and Technology (discontinued);journal;09746846, 09745645;0.252;Q2;41;3027;2355;60242;3898;2351;1.60;19,90;India;Asiatic Region;Indian Society for Education and Environment;2007-2016;Multidisciplinary (Q2)
45;25490;Tongji Daxue Xuebao/Journal of Tongji University;journal;0253374X;0.252;Q2;30;280;905;4702;336;905;0.30;16,79;China;Asiatic Region;Science Press;1999-2020;Multidisciplinary (Q2)
46;61482;Liaoning Gongcheng Jishu Daxue Xuebao (Ziran Kexue Ban)/Journal of Liaoning Technical University (Natural Science Edition);journal;10080562;0.251;Q2;15;289;1005;3333;433;1005;0.40;11,53;China;Asiatic Region;Liaoning Engineering Technology University Editorial;2001-2019;Multidisciplinary (Q2)
47;19700181256;Constructivist Foundations;journal;1782348X;0.244;-;14;157;315;2582;101;102;1.12;16,45;Belgium;Western Europe;Vrije Universiteit Brussel;2010-2019;"History and Philosophy of Science (Q2); Philosophy (Q2); Education (Q3); Cognitive Neuroscience (Q4)"
48;3900148502;Songklanakarin Journal of Science and Technology;journal;01253395;0.243;Q2;29;90;270;2539;143;270;0.54;28,21;Thailand;Asiatic Region;Prince of Songkla University;2006-2020;Multidisciplinary (Q2)
49;145365;Jilin Daxue Xuebao (Gongxueban)/Journal of Jilin University (Engineering and Technology Edition);journal;16715497;0.241;Q2;18;303;987;4218;361;987;0.36;13,92;China;Asiatic Region;Editorial Board of Jilin University;2005-2019;Multidisciplinary (Q2)
50;83082;Historia Agraria;journal;11391472;0.240;-;14;17;50;967;20;50;0.44;56,88;Spain;Western Europe;Universitat Autonoma de Barcelona;1998-2019;"History (Q1); Agricultural and Biological Sciences (miscellaneous) (Q3); Arts and Humanities (miscellaneous) (Q3); Geography, Planning and Development (Q3)"
51;5600155094;Perspectives on Science;journal;10636145, 15309274;0.240;Q2;22;37;70;1588;40;67;0.64;42,92;United States;Northern America;MIT Press Journals;1999-2020;"History and Philosophy of Science (Q2); Multidisciplinary (Q2)"
52;23697;Science Progress;journal;20477163, 00368504;0.234;Q2;33;30;94;1521;74;69;0.96;50,70;United Kingdom;Western Europe;Science Reviews Ltd;1946-1949, 1955, 1957, 1960-1963, 1965-1972, 1974-1993, 1995-2020;Multidisciplinary (Q2)
53;19700166903;Universitas Scientiarum;journal;20271352, 01227483;0.232;Q2;9;14;71;612;39;70;0.56;43,71;Colombia;Latin America;Pontificia Universidad Javeriana;2009-2019;Multidisciplinary (Q2)
54;23649;Journal of Scientific and Industrial Research;journal;00224456;0.230;Q2;49;101;342;1824;265;342;0.69;18,06;India;Asiatic Region;National Institute of Science Communication and Information Resources (NISCAIR);1969-1970, 1972-1978, 1980, 1982-1991, 1994-2020;Multidisciplinary (Q2)
55;24197;Scientific American;journal;00368733;0.230;Q2;88;416;1282;135;314;471;0.68;0,32;United States;Northern America;Scientific American Inc.;1947-1950, 1958-2018;Multidisciplinary (Q2)
56;22476;Informacion Tecnologica;journal;07180764, 07168756;0.227;-;13;133;307;3594;163;295;0.53;27,02;Chile;Latin America;Centro de Informacion Tecnologica;1996-2019;"Industrial and Manufacturing Engineering (Q2); Computer Science Applications (Q3); Energy (miscellaneous) (Q3); Food Science (Q3); Geotechnical Engineering and Engineering Geology (Q3); Strategy and Management (Q3)"
57;17600155110;Research Journal of Applied Sciences (discontinued);journal;1815932X, 19936079;0.227;Q2;16;202;387;3354;230;387;0.67;16,60;Pakistan;Asiatic Region;Medwell Publishing;2009-2016;"Multidisciplinary (Q2); Chemistry (miscellaneous) (Q3); Engineering (miscellaneous) (Q3); Physics and Astronomy (miscellaneous) (Q4)"
58;21100372856;Data in Brief;journal;23523409;0.226;Q2;23;850;357;6255;199;0;0.00;7,36;Netherlands;Western Europe;Elsevier BV;2014-2020;"Multidisciplinary (Q2); Education (Q3)"
59;23531;Sadhana - Academy Proceedings in Engineering Sciences;journal;09737677, 02562499;0.222;Q2;46;125;303;3879;272;303;0.76;31,03;India;Asiatic Region;Springer India;1984-2020;Multidisciplinary (Q2)
60;16500154707;Asian Journal of Scientific Research (discontinued);journal;19921454, 20772076;0.221;Q2;14;33;189;845;133;189;0.71;25,61;Pakistan;Asiatic Region;Science Alert Journals;2008-2018;Multidisciplinary (Q2)
61;19700175735;Philippine Journal of Science;journal;00317683;0.219;-;13;44;77;1385;30;70;0.34;31,48;Philippines ;Asiatic Region;Department of Science and Technology;1979, 1982-1983, 1986-1988, 2009-2020;Social Sciences (miscellaneous) (Q3)
62;7700153224;Sains Malaysiana;journal;01266039;0.215;Q2;26;238;716;7006;468;715;0.60;29,44;Malaysia;Asiatic Region;Penerbit Universiti Kebangsaan Malaysia;2006-2020;Multidisciplinary (Q2)
63;6400153122;American Journal of Applied Sciences (discontinued);journal;15469239, 15543641;0.214;Q2;41;164;538;4247;418;538;0.79;25,90;United States;Northern America;Science Publications;2007-2016;Multidisciplinary (Q2)
64;22963;Interdisciplinary Science Reviews;journal;03080188, 17432790;0.214;Q2;22;34;84;886;37;69;0.60;26,06;United Kingdom;Western Europe;Maney Publishing;1976-2020;"Multidisciplinary (Q2); History and Philosophy of Science (Q3); Social Sciences (miscellaneous) (Q3)"
65;23650;Journal of Scientific Exploration (discontinued);journal;08923310;0.210;Q2;17;22;78;717;28;55;0.60;32,59;United States;Northern America;Society of Scientific Exploration;1997-1998, 2000-2018;Multidisciplinary (Q2)
66;5800207374;Journal of the National Science Foundation of Sri Lanka;journal;13914588;0.210;Q2;16;59;124;1406;66;111;0.58;23,83;Sri Lanka;Asiatic Region;National Science Foundation of Sri Lanka;1999-2019;Multidisciplinary (Q2)
67;31728;Comptes Rendus de L'Academie Bulgare des Sciences;journal;13101331;0.209;Q3;16;205;654;3227;214;654;0.33;15,74;Bulgaria;Eastern Europe;Bulgarian Academy of Sciences;1977-1985, 2002, 2007-2019;Multidisciplinary (Q3)
68;5800207553;Linguistics in the Netherlands;journal;09297332;0.209;Q2;13;12;41;239;7;40;0.12;19,92;Netherlands;Western Europe;John Benjamins Publishing Company;1996-2017, 2019;"Language and Linguistics (Q2); Linguistics and Language (Q2); Multidisciplinary (Q2); Health Professions (miscellaneous) (Q3); Psychology (miscellaneous) (Q3); Social Sciences (miscellaneous) (Q3)"
69;145055;Xi'an Shiyou Daxue Xuebao (Ziran Kexue Ban)/Journal of Xi'an Shiyou University, Natural Sciences Edition;journal;1673064X;0.208;Q3;13;120;376;1671;73;376;0.19;13,93;China;Asiatic Region;Xi'an Petroleum University;2005-2020;Multidisciplinary (Q3)
70;14038;Shanghai Jiaotong Daxue Xuebao/Journal of Shanghai Jiaotong University;journal;10062467;0.206;Q3;22;350;1011;3987;298;1011;0.28;11,39;China;Asiatic Region;Shanghai Jiao Tong University;1988, 1998-2019;Multidisciplinary (Q3)
71;21100199522;Bulletin of the Georgian National Academy of Sciences;journal;01321447;0.205;Q3;9;85;204;1048;24;204;0.11;12,33;Georgia;Eastern Europe;Georgian National Academy of Sciences;2011-2019;Multidisciplinary (Q3)
72;23049;Issues in Science and Technology;journal;07485492;0.205;Q3;28;77;137;68;70;105;0.53;0,88;United States;Northern America;University of Texas at Dallas;1985-1999, 2001-2016, 2018-2019;Multidisciplinary (Q3)
73;17600155129;Resonance;journal;09718044, 0973712X;0.204;Q3;13;99;326;643;49;284;0.17;6,49;India;Asiatic Region;Springer India;1996, 2009-2020;"Education (Q3); Multidisciplinary (Q3)"
74;19900191611;Modern Applied Science (discontinued);journal;19131852, 19131844;0.203;Q3;23;0;366;0;333;366;0.86;0,00;Canada;Northern America;Canadian Center of Science and Education;2011-2015;Multidisciplinary (Q3)
75;21100201065;Information (discontinued);journal;13448994, 13434500;0.202;Q3;20;773;2148;9641;238;2144;0.12;12,47;Japan;Asiatic Region;International Information Institute;2009-2017;"Information Systems (Q3); Multidisciplinary (Q3)"
76;5000157301;Transactions of the Royal Society of South Africa;journal;0035919X, 21540098;0.202;Q3;22;20;56;1410;32;53;0.77;70,50;United Kingdom;Western Europe;Taylor and Francis Ltd.;1909-1910, 1913-1915, 1917-1919, 1921-1926, 1928-1940, 1942-1943, 1945-1949, 1951, 1954-1964, 1967-1972, 1974-1990, 1992-2020;"Agricultural and Biological Sciences (miscellaneous) (Q3); Earth and Planetary Sciences (miscellaneous) (Q3); Environmental Science (miscellaneous) (Q3); Medicine (miscellaneous) (Q3); Multidisciplinary (Q3)"
77;5700165172;World Review of Science, Technology and Sustainable Development;journal;17412242, 17412234;0.202;Q3;13;11;41;493;20;41;0.39;44,82;United Kingdom;Western Europe;Inderscience Enterprises Ltd.;2007-2010, 2012-2020;Multidisciplinary (Q3)
78;12634;Early Science and Medicine;journal;13837427, 15733823;0.198;Q3;19;23;56;1205;24;56;0.49;52,39;Netherlands;Western Europe;Brill Academic Publishers;1996-2020;"History (Q2); History and Philosophy of Science (Q3); Medicine (miscellaneous) (Q3); Multidisciplinary (Q3)"
79;19400157273;European Journal of Science and Theology;journal;18410464, 18428517;0.198;Q3;15;143;474;2748;168;465;0.50;19,22;Romania;Eastern Europe;ACAD Organisation;2008-2020;"Religious Studies (Q1); Engineering (miscellaneous) (Q3); History and Philosophy of Science (Q3); Multidisciplinary (Q3)"
80;21100217212;Journal of Zhejiang University, Science Edition;journal;10089497;0.194;Q3;5;123;391;2018;52;391;0.14;16,41;China;Asiatic Region;Zhejiang da xue xue bao bian ji bu;2012-2020;Multidisciplinary (Q3)
81;4000151817;ScienceAsia;journal;15131874;0.191;Q3;27;58;247;1432;162;247;0.53;24,69;Thailand;Asiatic Region;Science Society of Thailand under Royal Patronage;2006-2019;Multidisciplinary (Q3)
82;21100411756;Heliyon;journal;24058440;0.187;Q3;18;159;29;6598;22;29;0.76;41,50;Netherlands;Western Europe;Elsevier BV;2015-2020;Multidisciplinary (Q3)
83;21100256950;Movement and Sports Sciences - Science et Motricite;journal;21185735, 21185743;0.187;-;8;62;129;2060;49;114;0.41;33,23;France;Western Europe;EDP Sciences;2010-2019;"Physical Therapy, Sports Therapy and Rehabilitation (Q3); Orthopedics and Sports Medicine (Q4); Physiology (Q4); Physiology (medical) (Q4)"
84;25451;Transactions of Tianjin University;journal;10064982, 19958196;0.187;Q3;15;80;220;1800;101;220;0.44;22,50;China;Asiatic Region;Tianjin Daxue/Tianjin University;2004-2020;Multidisciplinary (Q3)
85;144725;Shenyang Jianzhu Daxue Xuebao (Ziran Kexue Ban)/Journal of Shenyang Jianzhu University (Natural Science);journal;16712021;0.186;Q3;13;138;481;2851;96;481;0.21;20,66;China;Asiatic Region;Editorial Department of Journal of Shenyang Jianzhu University;2005-2019;Multidisciplinary (Q3)
86;22962;Interciencia;journal;03781844;0.180;Q3;34;127;382;4185;115;348;0.28;32,95;Venezuela;Latin America;Interciencia Association;1979, 1981-1982, 1986, 1990, 1993, 1996-2020;Multidisciplinary (Q3)
87;23285;Natures Sciences Societes;journal;12401307, 17652979;0.173;Q3;16;38;133;849;39;110;0.30;22,34;France;Western Europe;EDP Sciences;1995-2019;"Agricultural and Biological Sciences (miscellaneous) (Q3); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q3); Earth and Planetary Sciences (miscellaneous) (Q3); Environmental Science (miscellaneous) (Q3); Multidisciplinary (Q3); Social Sciences (miscellaneous) (Q3)"
88;21100258402;Walailak Journal of Science and Technology;journal;2228835X, 16863933;0.171;Q3;13;86;259;2479;133;255;0.52;28,83;Thailand;Asiatic Region;Walailak University;2012-2020;Multidisciplinary (Q3)
89;21100202735;Revista Lasallista de Investigacion;journal;17944449;0.170;Q3;7;38;165;1111;24;157;0.12;29,24;Colombia;Latin America;Corporacion Universitaria Lasallista;2011, 2013-2019;Multidisciplinary (Q3)
90;16100154769;Arabic Sciences and Philosophy;journal;09574239, 14740524;0.166;Q3;17;13;31;411;8;31;0.25;31,62;United Kingdom;Western Europe;Cambridge University Press;1991-2020;"History (Q2); Philosophy (Q2); History and Philosophy of Science (Q3); Multidisciplinary (Q3)"
91;14086;Journal of Applied Science and Engineering;journal;15606686;0.161;Q3;25;56;146;1089;73;145;0.45;19,45;Taiwan;Asiatic Region;Tamkang University;1998-2020;"Engineering (miscellaneous) (Q3); Multidisciplinary (Q3)"
92;21100197942;Periodico Tche Quimica;journal;18060374, 21790302;0.160;-;11;26;54;592;6;52;0.14;22,77;Brazil;Latin America;Tche Quimica Group;2011-2019;"Chemistry (miscellaneous) (Q4); Education (Q4)"
93;19472;Beijing Daxue Xuebao (Ziran Kexue Ban)/Acta Scientiarum Naturalium Universitatis Pekinensis;journal;04798023;0.157;Q3;23;141;439;2339;166;439;0.37;16,59;China;Asiatic Region;Peking University;2001-2020;Multidisciplinary (Q3)
94;19900191882;Journal of Sciences, Islamic Republic of Iran;journal;10161104;0.154;Q3;9;29;102;1031;32;102;0.36;35,55;Iran;Middle East;National Center for Scientific Research;2011-2019;Multidisciplinary (Q3)
95;19900191418;Psychotherapy and Politics International;journal;14769263, 15569195;0.151;Q3;5;23;71;438;30;60;0.59;19,04;Germany;Western Europe;"Wiley - VCH Verlag GmbH &amp; CO. KGaA";2013-2020;Multidisciplinary (Q3)
96;5400152705;Archives des Sciences;journal;1661464X;0.149;Q3;13;0;22;0;12;20;0.56;0,00;Switzerland;Western Europe;Societe de Physique et d'Histoire Naturelle de Geneve;2004-2014, 2017-2018;Multidisciplinary (Q3)
97;19700166523;Synthesiology;journal;18830978, 18832318;0.149;Q3;9;26;64;470;23;61;0.30;18,08;Japan;Asiatic Region;National Institute of Advanced Industrial Science and Technology (AIST);2008-2019;"Engineering (miscellaneous) (Q3); Multidisciplinary (Q3); Social Sciences (miscellaneous) (Q3)"
98;19400157142;Chiang Mai University Journal of Natural Sciences;journal;16851994;0.148;Q4;9;32;97;745;23;97;0.28;23,28;Thailand;Asiatic Region;Chiang Mai University;2003, 2006, 2009-2020;Multidisciplinary (Q4)
99;17700155802;Gazi University Journal of Science;journal;13039709;0.147;Q4;15;107;205;2298;55;205;0.21;21,48;Turkey;Middle East;Gazi University Eti Mahallesi;2009-2019;"Engineering (miscellaneous) (Q3); Multidisciplinary (Q4)"
100;145728;Journal of Shanghai Jiaotong University (Science);journal;10071172;0.145;Q4;17;104;334;1638;141;334;0.43;15,75;China;Asiatic Region;Shanghai Jiao Tong University;2005-2020;Multidisciplinary (Q4)
101;19700175755;Advances in Systems Science and Applications;journal;10786236;0.143;Q4;9;23;78;492;17;78;0.31;21,39;United States;Northern America;International Institute for General Systems Studies;2009-2019;"Engineering (miscellaneous) (Q4); Multidisciplinary (Q4)"
102;20500195146;World Applied Sciences Journal (discontinued);journal;18184952, 19916426;0.143;Q4;32;1;3627;21;1596;3622;0.42;21,00;Pakistan;Asiatic Region;International Digital Organization for Scientific Information;2011-2016;Multidisciplinary (Q4)
103;24843;Bulletin de la Societe Royale des Sciences de Liege;journal;00379565;0.142;Q4;10;7;25;150;2;22;0.11;21,43;Belgium;Western Europe;Societe Royale des Sciences de Liege;1988, 1996-2019;Multidisciplinary (Q4)
104;19700170618;Maejo International Journal of Science and Technology;journal;19057873;0.138;Q4;15;31;64;809;33;61;0.31;26,10;Thailand;Asiatic Region;Maejo University;2009-2020;Multidisciplinary (Q4)
105;26195;Wuhan University Journal of Natural Sciences;journal;10071202, 19934998;0.138;Q4;19;77;247;1605;68;247;0.25;20,84;China;Asiatic Region;Wuhan University;1996, 1998-2019;Multidisciplinary (Q4)
106;19500157417;Proceedings of the Latvian Academy of Sciences, Section B: Natural, Exact, and Applied Sciences;journal;1407009X;0.137;Q4;8;57;166;1813;40;166;0.17;31,81;Poland;Eastern Europe;De Gruyter Open Ltd.;2008-2020;Multidisciplinary (Q4)
107;21100201971;Middle East Journal of Scientific Research (discontinued);journal;19998147, 19909233;0.136;Q4;51;0;2425;0;1828;2425;1.37;0,00;Pakistan;Asiatic Region;International Digital Organization for Scientific Information;2012-2014;Multidisciplinary (Q4)
108;21100201062;Asian Journal of Applied Sciences (discontinued);journal;19963343;0.131;Q4;14;25;117;893;59;117;0.54;35,72;Pakistan;Asiatic Region;Science Alert;2011-2017;Multidisciplinary (Q4)
109;21100464312;Metode;journal;21749221, 21743487;0.128;-;4;33;30;458;1;28;0.04;13,88;Spain;Western Europe;Research and Science Policy of the University of Valencia;2015-2020;History and Philosophy of Science (Q3)
110;21100268424;Journal of Mathematical and Fundamental Sciences;journal;23375760;0.127;Q4;10;24;77;478;33;77;0.44;19,92;Indonesia;Asiatic Region;Institute for Research and Community Services, Institut Teknologi Bandung;2011, 2013-2019;"Agricultural and Biological Sciences (miscellaneous) (Q4); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q4); Chemistry (miscellaneous) (Q4); Earth and Planetary Sciences (miscellaneous) (Q4); Mathematics (miscellaneous) (Q4); Medicine (miscellaneous) (Q4); Multidisciplinary (Q4); Physics and Astronomy (miscellaneous) (Q4)"
