Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2018);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Coverage;Categories
475;18900;Journal of Transport Economics and Policy;journal;00225258;0,674;Q2;48;1;50;98;73;50;1,16;98,00;United Kingdom;University of Bath;1982-1990, 1994-ongoing;"Economics and Econometrics (Q2); Management, Monitoring, Policy and Law (Q2); Transportation (Q2)"
476;21100367469;Toxicology Reports;journal;22147500;0,674;Q2;21;153;355;7255;963;349;2,63;47,42;Ireland;Elsevier Scientific Publishers Ireland;2014-ongoing;"Health, Toxicology and Mutagenesis (Q2); Toxicology (Q3)"
477;12454;Ekologija;journal;02357224, 20290586;0,672;Q2;6;0;1;0;2;1;0,00;0,00;Germany;Walter de Gruyter GmbH;2011-2015;"Ecology (Q2); Ecology, Evolution, Behavior and Systematics (Q2); Energy Engineering and Power Technology (Q2); Energy (miscellaneous) (Q2); Geotechnical Engineering and Engineering Geology (Q2)"
478;21100255400;Water (Switzerland);journal;20734441;0,670;Q2;33;1884;1943;97371;5124;1904;2,59;51,68;Switzerland;Multidisciplinary Digital Publishing Institute (MDPI);2012-ongoing;"Geography, Planning and Development (Q1); Aquatic Science (Q2); Water Science and Technology (Q2); Biochemistry (Q3)"
479;20188;Disaster Prevention & Management;journal;09653562;0,668;Q2;45;50;130;2174;226;129;1,71;43,48;United Kingdom;Emerald Group Publishing Ltd.;1992-2001, 2003-ongoing;"Business, Management and Accounting (miscellaneous) (Q1); Health (social science) (Q2); Management, Monitoring, Policy and Law (Q2); Public Health, Environmental and Occupational Health (Q2)"
480;12828;Population and Environment;journal;01990039;0,667;Q2;44;22;66;1529;119;62;1,88;69,50;United States;Kluwer Academic/Plenum Publishers;1980-1985, 1987-ongoing;"Demography (Q1); Environmental Science (miscellaneous) (Q2)"
481;24138;Isotopes in Environmental and Health Studies;journal;10256016;0,666;Q2;35;48;147;2010;236;137;1,47;41,88;United Kingdom;Taylor & Francis;1995-ongoing;"Environmental Science (miscellaneous) (Q2); Inorganic Chemistry (Q2); Environmental Chemistry (Q3)"
482;5100155056;Journal of Hydroinformatics;journal;14647141, 14651734;0,665;Q2;43;83;199;3128;371;196;1,68;37,69;United Kingdom;International Water Association Publishing;2006-ongoing;"Civil and Structural Engineering (Q2); Geotechnical Engineering and Engineering Geology (Q2); Water Science and Technology (Q2); Atmospheric Science (Q3)"
483;20311;Environmental Entomology;journal;0046225X;0,661;Q2;77;193;543;10456;936;534;1,47;54,18;United States;Entomological Society of America;1973-1975, 1978, 1980-1984, 1986-1989, 1992-ongoing;"Ecology (Q2); Ecology, Evolution, Behavior and Systematics (Q2); Insect Science (Q2)"
484;21100256972;Water Resources and Economics;journal;22124284;0,661;Q2;13;30;59;1320;111;55;1,89;44,00;Netherlands;Elsevier BV;2013-ongoing;"Geography, Planning and Development (Q1); Water Science and Technology (Q2)"
485;24714;Bioacoustics;journal;09524622;0,659;Q2;28;50;31;1979;44;31;1,41;39,58;United Kingdom;Taylor & Francis;1988-ongoing;"Ecology (Q2); Ecology, Evolution, Behavior and Systematics (Q2)"
486;19847;Rangeland Journal;journal;10369872;0,655;Q2;33;58;164;3005;249;164;1,04;51,81;Australia;CSIRO;1998-ongoing;"Ecology (Q2); Ecology, Evolution, Behavior and Systematics (Q2)"
487;13845;Bulletin of Mathematical Biology;journal;00928240, 15229602;0,654;Q2;78;173;311;6796;525;293;1,73;39,28;United States;Springer New York LLC;1973-ongoing;"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2); Computational Theory and Mathematics (Q2); Environmental Science (miscellaneous) (Q2); Mathematics (miscellaneous) (Q2); Pharmacology (Q2); Immunology (Q3); Neuroscience (miscellaneous) (Q3)"
488;20000195048;Aquatic Invasions;journal;17986540, 18185487;0,653;Q2;42;47;135;3107;250;132;1,63;66,11;Finland;Regional Euro-Asian Biological Invasions Centre;2011-ongoing;"Aquatic Science (Q2); Water Science and Technology (Q2)"
489;17233;Journal of Radiation Research;journal;04493060;0,653;Q2;53;127;298;3619;631;291;2,14;28,50;United Kingdom;Oxford University Press;1962-ongoing;"Health, Toxicology and Mutagenesis (Q2); Radiation (Q2); Radiology, Nuclear Medicine and Imaging (Q2)"
490;16286;Canadian Water Resources Journal;journal;07011784;0,652;Q2;30;28;104;1548;165;96;1,80;55,29;United Kingdom;Taylor & Francis;1976-ongoing;Water Science and Technology (Q2)
491;19700200835;Geomatics, Natural Hazards and Risk;journal;19475713, 19475705;0,651;Q2;22;68;281;3161;709;266;2,72;46,49;United Kingdom;Taylor and Francis Inc.;2010-ongoing;"Earth and Planetary Sciences (miscellaneous) (Q1); Environmental Science (miscellaneous) (Q2)"
492;23292;International Journal of Sustainable Development and World Ecology;journal;13504509;0,651;Q2;35;73;167;3270;414;162;2,42;44,79;United Kingdom;Taylor & Francis;1994-ongoing;"Geography, Planning and Development (Q1); Management, Monitoring, Policy and Law (Q2)"
493;21100808642;Resources;journal;20799276;0,651;Q2;19;76;140;4275;366;135;2,76;56,25;Switzerland;Multidisciplinary Digital Publishing Institute (MDPI);2016-ongoing;"Management, Monitoring, Policy and Law (Q2); Nature and Landscape Conservation (Q2)"
494;25866;Geo-Marine Letters;journal;02760460, 14321157;0,649;Q2;49;43;117;2320;222;116;2,05;53,95;Germany;Springer Verlag;1981-1982, 1984-ongoing;"Earth and Planetary Sciences (miscellaneous) (Q1); Environmental Science (miscellaneous) (Q2); Geotechnical Engineering and Engineering Geology (Q2); Oceanography (Q2)"
495;30715;Annals of Regional Science;journal;05701864, 14320592;0,646;Q2;53;54;175;2634;262;169;1,31;48,78;Germany;Springer Verlag;1967-ongoing;"Social Sciences (miscellaneous) (Q1); Environmental Science (miscellaneous) (Q2)"
496;25109;Inhalation Toxicology;journal;08958378, 10917691;0,643;Q2;77;57;223;3071;426;213;1,75;53,88;United Kingdom;Taylor & Francis;1989-ongoing;"Health, Toxicology and Mutagenesis (Q2); Toxicology (Q3)"
497;19700167301;Environmental Economics and Policy Studies;journal;1432847X;0,641;Q2;17;46;99;2236;156;93;1,43;48,61;Germany;Springer Verlag;2010-ongoing;"Economics and Econometrics (Q2); Management, Monitoring, Policy and Law (Q2)"
498;21100811521;Land;journal;2073445X;0,640;Q2;13;130;171;8727;364;165;2,18;67,13;Switzerland;Multidisciplinary Digital Publishing Institute (MDPI);2016-ongoing;"Ecology (Q2); Nature and Landscape Conservation (Q2); Global and Planetary Change (Q3)"
499;17300154739;Aquatic Biology;journal;18647790, 18647782;0,638;Q2;39;13;78;646;115;72;1,23;49,69;Germany;Inter-Research Science Center;2007-ongoing;"Aquatic Science (Q2); Ecology (Q2); Ecology, Evolution, Behavior and Systematics (Q2); Oceanography (Q2)"
500;130111;Clean Technologies and Environmental Policy;journal;1618954X;0,636;Q2;44;194;634;7998;1555;598;2,40;41,23;Germany;Springer Verlag;2004-ongoing;"Environmental Engineering (Q2); Management, Monitoring, Policy and Law (Q2); Environmental Chemistry (Q3)"
501;13506;International Journal of Biometeorology;journal;14321254, 00207128;0,636;Q2;78;215;573;10206;1410;550;2,36;47,47;Germany;Springer Verlag;1961-ongoing;"Ecology (Q2); Health, Toxicology and Mutagenesis (Q2); Atmospheric Science (Q3)"
502;19374;AAPS PharmSciTech;journal;15221059, 15309932;0,633;Q2;79;418;631;17876;1541;620;2,42;42,77;United States;American Association of Pharmaceutical Scientists;2000-ongoing;"Pharmaceutical Science (Q1); Agronomy and Crop Science (Q2); Aquatic Science (Q2); Drug Discovery (Q2); Ecology (Q2); Ecology, Evolution, Behavior and Systematics (Q2); Medicine (miscellaneous) (Q2)"
503;4400151417;Integrated environmental assessment and management;journal;15513793, 15513777;0,633;Q2;48;93;338;3144;659;254;2,77;33,81;United States;Wiley-Blackwell;2005-ongoing;"Environmental Science (miscellaneous) (Q2); Geography, Planning and Development (Q2); Medicine (miscellaneous) (Q2)"
504;28216;Geocarto Imnternational;journal;10106049;0,632;Q2;29;174;259;7454;526;228;2,39;42,84;United Kingdom;Taylor & Francis;1986-ongoing;"Geography, Planning and Development (Q2); Water Science and Technology (Q2)"
505;15838;Atmosphere;journal;20734433;0,625;Q2;24;498;520;27316;1175;509;2,14;54,85;Switzerland;Rotoweb Cantelli;1973, 1977, 2010-ongoing;"Environmental Science (miscellaneous) (Q2); Atmospheric Science (Q3)"
506;28201;Biomedical and Environmental Sciences;journal;08953988;0,625;Q2;48;127;380;3302;502;214;2,01;26,00;United Kingdom;Elsevier Ltd;1988-ongoing;"Health, Toxicology and Mutagenesis (Q2); Public Health, Environmental and Occupational Health (Q2)"
507;19400158519;Environmental Earth Sciences;journal;18666280;0,625;Q2;98;774;3652;37042;7689;3606;2,00;47,86;Germany;Springer Verlag;2009-ongoing;"Earth-Surface Processes (Q2); Geology (Q2); Pollution (Q2); Soil Science (Q2); Water Science and Technology (Q2); Environmental Chemistry (Q3); Global and Planetary Change (Q3)"
508;21100860118;Hydrology;journal;23065338;0,625;Q2;10;49;122;2596;245;118;2,06;52,98;Switzerland;Multidisciplinary Digital Publishing Institute (MDPI);2018-ongoing;"Earth-Surface Processes (Q2); Oceanography (Q2); Waste Management and Disposal (Q2); Water Science and Technology (Q2)"
509;23273;International Journal of Phytoremediation;journal;15497879, 15226514;0,625;Q2;49;230;448;10833;1115;442;2,57;47,10;United Kingdom;Taylor & Francis;1999-ongoing;"Plant Science (Q2); Pollution (Q2); Environmental Chemistry (Q3)"
510;21100787659;International Journal of Sustainable Built Environment;journal;22126090, 22126104;0,624;Q2;22;0;139;0;502;139;3,48;0,00;Netherlands;Elsevier BV;2012-ongoing;"Urban Studies (Q1); Ecological Modeling (Q2); Environmental Engineering (Q2); Renewable Energy, Sustainability and the Environment (Q2)"
511;21482;Environmental Monitoring and Assessment;journal;01676369, 15732959;0,623;Q2;91;755;2259;34459;5013;2219;2,10;45,64;Netherlands;Kluwer Academic Publishers;1981-ongoing;"Environmental Science (miscellaneous) (Q2); Management, Monitoring, Policy and Law (Q2); Medicine (miscellaneous) (Q2); Pollution (Q2)"
512;24055;Ursus;journal;19385439, 15376176;0,623;Q2;35;8;46;298;55;46;1,22;37,25;United States;International Association for Bear Research and Management, University of Tennessee;1998-2001, 2003-ongoing;"Animal Science and Zoology (Q2); Management, Monitoring, Policy and Law (Q2); Nature and Landscape Conservation (Q2)"
513;19700182802;International Journal of Biodiversity Science, Ecosystems Services and Management;journal;21513740, 21513732;0,622;Q2;21;12;116;765;237;105;2,20;63,75;United Kingdom;Taylor & Francis;2010-ongoing;"Ecology (Q2); Ecology, Evolution, Behavior and Systematics (Q2); Management, Monitoring, Policy and Law (Q2); Nature and Landscape Conservation (Q2)"
514;21100287109;Sustainable Environment Research;journal;24682039;0,620;Q2;17;59;121;2133;346;119;4,03;36,15;China;Chinese Institute of Environmental Engineering (CIEnvE);2013-ongoing;"Environmental Engineering (Q2); Pollution (Q2); Renewable Energy, Sustainability and the Environment (Q2); Waste Management and Disposal (Q2); Water Science and Technology (Q2)"
515;19700181302;Plant Ecology and Diversity;journal;17550874, 17551668;0,617;Q2;30;49;175;2815;248;167;1,22;57,45;United Kingdom;Taylor & Francis;2008-ongoing;"Ecology (Q2); Ecology, Evolution, Behavior and Systematics (Q2); Plant Science (Q2)"
516;25241;Toxicology Mechanisms and Methods;journal;15376524, 15376516;0,617;Q2;35;89;246;3927;570;244;2,28;44,12;United Kingdom;Taylor & Francis;1991-ongoing;"Health, Toxicology and Mutagenesis (Q2); Toxicology (Q3)"
517;28199;Biomarkers;journal;13665804, 1354750X;0,615;Q2;61;137;283;6026;494;274;1,59;43,99;United Kingdom;Taylor & Francis;1996-ongoing;"Health, Toxicology and Mutagenesis (Q2); Medicine (miscellaneous) (Q2); Biochemistry (Q3); Clinical Biochemistry (Q3)"
518;34002;International Regional Science Review;journal;01600176;0,615;Q2;49;31;53;1477;85;51;2,03;47,65;United States;SAGE Publications;1975-1984, 1986-ongoing;"Social Sciences (miscellaneous) (Q1); Environmental Science (miscellaneous) (Q2)"
519;90549;Landscape Research;journal;14699710, 01426397;0,615;Q2;36;120;211;5208;310;190;1,74;43,40;United Kingdom;Carfax Publishing Ltd.;1970, 1972-ongoing;"Environmental Science (miscellaneous) (Q2); Geography, Planning and Development (Q2); Management, Monitoring, Policy and Law (Q2); Nature and Landscape Conservation (Q2)"
520;17720;North American Journal of Fisheries Management;journal;15488675, 02755947;0,614;Q2;64;125;377;6028;447;371;1,08;48,22;United Kingdom;Taylor & Francis;1981-ongoing;"Aquatic Science (Q2); Ecology (Q2); Ecology, Evolution, Behavior and Systematics (Q2); Management, Monitoring, Policy and Law (Q2)"
521;21100466229;Environment and Society: Advances in Research;journal;21506779, 21506787;0,611;Q2;6;10;26;698;51;25;1,69;69,80;United States;Berghahn Books Inc.;2015-ongoing;"Anthropology (Q1); Geography, Planning and Development (Q2); Nature and Landscape Conservation (Q2); Global and Planetary Change (Q3)"
522;27172;Growth and Change;journal;14682257, 00174815;0,611;Q3;46;57;120;3250;172;116;1,38;57,02;United Kingdom;Blackwell Publishing Inc.;1970-ongoing;Global and Planetary Change (Q3)
523;19700175283;Journal of Environmental and Public Health;journal;16879805, 16879813;0,610;Q2;27;74;125;2762;263;124;1,97;37,32;Egypt;Hindawi Publishing Corporation;2009-ongoing;"Health, Toxicology and Mutagenesis (Q2); Public Health, Environmental and Occupational Health (Q2)"
524;17479;International Journal of Water Resources Development;journal;13600648, 07900627;0,608;Q2;46;85;194;4391;373;171;1,99;51,66;United Kingdom;Carfax Publishing Ltd.;1983-1985, 1987-ongoing;"Development (Q2); Water Science and Technology (Q2)"
525;12883;New Zealand Journal of Ecology;journal;01106465;0,608;Q2;42;25;102;1479;167;102;1,70;59,16;New Zealand;New Zealand Ecological Society, Inc.;1980, 1982-ongoing;"Ecology (Q2); Ecology, Evolution, Behavior and Systematics (Q2)"
526;21100224426;Environment Systems & Decisions;journal;21945411, 21945403;0,607;Q2;35;58;125;2829;251;107;1,80;48,78;United States;Springer Science + Business Media;2013-ongoing;Environmental Science (miscellaneous) (Q2)
527;25162;Global Society;journal;1469798X, 13600826;0,607;Q3;26;28;102;1109;150;96;1,27;39,61;United Kingdom;Carfax Publishing Ltd.;1996-ongoing;"Geography, Planning and Development (Q2); Global and Planetary Change (Q3)"
528;110291;Applied Biochemistry and Biotechnology;journal;02732289;0,606;Q2;97;303;1176;12529;2538;1140;2,22;41,35;United States;Humana Press, Inc.;1981-ongoing;"Applied Microbiology and Biotechnology (Q2); Bioengineering (Q2); Biotechnology (Q2); Environmental Engineering (Q2); Medicine (miscellaneous) (Q2); Biochemistry (Q3); Molecular Biology (Q3)"
529;21100464902;Journal of Environmental Studies and Sciences;journal;21906491, 21906483;0,604;Q2;17;62;215;3021;331;209;1,61;48,73;United States;Springer Publishing Company;2011-ongoing;"Environmental Science (miscellaneous) (Q2); Geography, Planning and Development (Q2)"
530;6000187990;Diversity;journal;14242818;0,603;Q2;31;112;104;6967;232;99;2,14;62,21;Switzerland;Multidisciplinary Digital Publishing Institute (MDPI);2009-ongoing;"Agricultural and Biological Sciences (miscellaneous) (Q1); Ecology (Q2); Nature and Landscape Conservation (Q2); Ecological Modeling (Q3)"
531;21100814040;Environmental Geotechnics;journal;2051803X;0,602;Q2;11;8;158;232;150;138;1,20;29,00;United Kingdom;ICE Publishing Ltd.;2015, 2017-ongoing;"Environmental Engineering (Q2); Geochemistry and Petrology (Q2); Geotechnical Engineering and Engineering Geology (Q2); Management, Monitoring, Policy and Law (Q2); Nature and Landscape Conservation (Q2); Waste Management and Disposal (Q2); Water Science and Technology (Q2); Environmental Chemistry (Q3)"
532;29608;Journal of Limnology;journal;11295767;0,602;Q2;39;68;198;3809;318;182;1,67;56,01;Italy;PagePress;1997-ongoing;"Aquatic Science (Q2); Ecology (Q2); Water Science and Technology (Q2)"
533;23840;Boreal Environment Research;journal;12396095, 17972469;0,601;Q2;50;13;117;647;180;114;1,43;49,77;Finland;Finnish Environment Institute;1996-ongoing;"Agricultural and Biological Sciences (miscellaneous) (Q2); Pollution (Q2); Atmospheric Science (Q3); Ecological Modeling (Q3)"
534;25283;Journal of Fluorine Chemistry;journal;00221139;0,599;Q3;82;168;635;7576;1312;627;2,08;45,10;Netherlands;Elsevier BV;1971-ongoing;"Inorganic Chemistry (Q2); Organic Chemistry (Q2); Physical and Theoretical Chemistry (Q2); Biochemistry (Q3); Environmental Chemistry (Q3)"
535;18691;Comptes Rendus - Geoscience;journal;16310713;0,597;Q3;68;76;158;2737;292;147;1,91;36,01;France;Elsevier Masson;2002-ongoing;"Earth and Planetary Sciences (miscellaneous) (Q2); Global and Planetary Change (Q3)"
536;21100405404;Science and Technology for the Built Environment;journal;2374474X, 23744731;0,597;Q2;51;108;341;3253;443;314;1,31;30,12;United Kingdom;Taylor and Francis Ltd.;2015-ongoing;"Fluid Flow and Transfer Processes (Q1); Building and Construction (Q2); Environmental Engineering (Q2)"
537;21100416511;Ethnobiology and Conservation;journal;22384782;0,596;Q2;14;15;34;937;108;34;2,19;62,47;Brazil;Universidade Federal Rural de Pernambuco;2012-ongoing;"Anthropology (Q1); Animal Science and Zoology (Q2); Ecology (Q2); Nature and Landscape Conservation (Q2); Plant Science (Q2)"
538;15608;Engineering in Life Sciences;journal;16182863, 16180240;0,592;Q2;45;101;318;4729;679;308;2,04;46,82;United Kingdom;John Wiley & Sons Ltd.;2004-ongoing;"Bioengineering (Q2); Biotechnology (Q2); Environmental Engineering (Q2)"
539;110220;Human Ecology;journal;15729915, 03007839;0,590;Q2;64;78;201;4742;301;188;1,39;60,79;United States;Plenum Publishers;1972-ongoing;"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q2); Ecology (Q2); Environmental Science (miscellaneous) (Q2); Health (social science) (Q2); Health, Toxicology and Mutagenesis (Q2); Public Health, Environmental and Occupational Health (Q2); Sociology and Political Science (Q2)"
540;19700188155;Tropical Conservation Science;journal;19400829;0,586;Q2;21;9;171;573;238;164;1,47;63,67;United States;Mongabay.com;2010-ongoing;"Ecology (Q2); Nature and Landscape Conservation (Q2)"
541;19700181239;Emerging Health Threats Journal;journal;17528550;0,581;Q3;15;0;2;0;5;2;0,00;0,00;United Kingdom;Emerging Health Threats Forum;2010-2015;"Health Policy (Q2); Medicine (miscellaneous) (Q2); Public Health, Environmental and Occupational Health (Q2); Epidemiology (Q3); Health, Toxicology and Mutagenesis (Q3)"
542;4000148503;International Journal of Environmental Science and Technology;journal;17351472;0,580;Q2;61;627;870;20419;2112;849;2,24;32,57;Iran;Islamic Azad University of Research and Technology;2005-ongoing;"Agricultural and Biological Sciences (miscellaneous) (Q2); Environmental Engineering (Q2); Environmental Chemistry (Q3)"
543;87849;Journal of Environmental Engineering and Landscape Management;journal;16486897;0,580;Q2;23;28;94;1217;193;91;2,53;43,46;Lithuania;Vilnius Gediminas Technical University;2004-ongoing;"Environmental Engineering (Q2); Management, Monitoring, Policy and Law (Q2); Nature and Landscape Conservation (Q2)"
544;101700;European Journal of Wildlife Research;journal;16124642;0,579;Q2;41;76;295;4158;420;294;1,31;54,71;Germany;Springer Verlag;1996-2002, 2004-ongoing;"Ecology, Evolution, Behavior and Systematics (Q2); Management, Monitoring, Policy and Law (Q2); Nature and Landscape Conservation (Q2)"
545;34696;Turk Tarim ve Ormancilik Dergisi/Turkish Journal of Agriculture and Forestry;journal;1300011X, 13036173;0,577;Q2;36;48;226;1853;348;226;1,78;38,60;Turkey;Scientific and Technical research Council of Turkey - TUBITAK/Turkiye Bilimsel ve Teknik Arastirma Kurumu;1994-ongoing;"Forestry (Q1); Ecology (Q2); Food Science (Q2)"
546;21100447128;3 Biotech;journal;2190572X, 21905738;0,575;Q2;19;496;756;21916;1966;748;2,27;44,19;Switzerland;Springer International Publishing AG;2015-ongoing;"Agricultural and Biological Sciences (miscellaneous) (Q2); Biotechnology (Q2); Environmental Science (miscellaneous) (Q2)"
547;21100305331;Sustainability of Water Quality and Ecology;journal;22126139;0,574;Q2;8;0;39;0;92;36;2,50;0,00;Netherlands;Elsevier BV;2014-ongoing;"Ecology (Q2); Water Science and Technology (Q2)"
548;20053;International Journal of Public Sector Management;journal;09513558;0,573;Q2;48;50;120;3327;290;117;2,10;66,54;United Kingdom;Emerald Group Publishing Ltd.;1989-1991, 1993-ongoing;"Political Science and International Relations (Q1); Geography, Planning and Development (Q2); Management, Monitoring, Policy and Law (Q2); Public Administration (Q2)"
549;25106;Human and Experimental Toxicology;journal;09603271;0,570;Q3;71;132;403;5977;819;389;2,08;45,28;United States;SAGE Publications;1981-ongoing;"Medicine (miscellaneous) (Q2); Health, Toxicology and Mutagenesis (Q3); Toxicology (Q3)"
550;12600154786;European Journal of Spatial Development;journal;16509544;0,565;Q2;8;3;11;184;23;11;2,13;61,33;Sweden;Nordregio;2008-ongoing;"Geography, Planning and Development (Q2); Management, Monitoring, Policy and Law (Q2); Urban Studies (Q2)"
551;22822;International Forestry Review;journal;14655489;0,565;Q2;41;28;146;1912;197;145;1,25;68,29;United Kingdom;Commonwealth Forestry Association;1999-ongoing;"Ecology (Q2); Forestry (Q2); Geography, Planning and Development (Q2)"
552;22203;Forest Pathology;journal;14390329, 14374781;0,564;Q2;44;81;215;2834;318;214;1,47;34,99;United Kingdom;Blackwell Publishing Inc.;1971-1995, 1999-ongoing;"Ecology (Q2); Forestry (Q2)"
553;19600157344;Geoheritage;journal;18672477, 18672485;0,563;Q2;21;101;104;3986;264;96;2,90;39,47;Germany;Springer Verlag;2009-ongoing;"Earth and Planetary Sciences (miscellaneous) (Q2); Geography, Planning and Development (Q2); Nature and Landscape Conservation (Q2)"
554;21100463093;Groundwater for Sustainable Development;journal;2352801X;0,562;Q2;8;79;67;4034;191;66;3,00;51,06;Netherlands;Elsevier BV;2015-ongoing;"Environmental Engineering (Q2); Geography, Planning and Development (Q2); Water Science and Technology (Q2); Environmental Chemistry (Q3)"
555;21100466413;Life Sciences, Society and Policy;journal;21957819;0,562;Q2;10;25;45;1232;89;43;2,11;49,28;Switzerland;Springer International Publishing AG;2013-ongoing;"Philosophy (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2); Management, Monitoring, Policy and Law (Q2)"
556;25749;Environmental Engineering Science;journal;10928758;0,561;Q2;56;139;313;6294;589;302;1,79;45,28;United States;Mary Ann Liebert Inc.;1997-ongoing;"Pollution (Q2); Waste Management and Disposal (Q2); Environmental Chemistry (Q3)"
557;21100790931;Management of Biological Invasions;journal;19898649;0,561;Q2;16;48;142;2441;217;137;1,53;50,85;Finland;Regional Euro-Asian Biological Invasions Centre;2010-ongoing;"Ecology (Q2); Ecology, Evolution, Behavior and Systematics (Q2); Management, Monitoring, Policy and Law (Q2)"
558;68956;Rangelands;trade journal;01900528;0,561;Q2;23;27;116;857;125;113;1,28;31,74;United States;Elsevier Inc.;1985, 1989, 1992, 1994-ongoing;"Ecology (Q2); Geography, Planning and Development (Q2); Management, Monitoring, Policy and Law (Q2)"
559;19600157910;Palaeobiodiversity and Palaeoenvironments;journal;18671608, 18671594;0,560;Q2;29;57;120;4320;148;111;1,18;75,79;Germany;Springer Verlag;2010-ongoing;"Ecology (Q2); Ecology, Evolution, Behavior and Systematics (Q2); Geology (Q2); Paleontology (Q2); Global and Planetary Change (Q3)"
560;21100197358;Psyecology;journal;19899386, 21711976;0,559;Q2;8;15;42;506;46;41;0,86;33,73;United Kingdom;Taylor & Francis;2010-2013, 2015-ongoing;"Environmental Science (miscellaneous) (Q2); Applied Psychology (Q3); Experimental and Cognitive Psychology (Q3)"
561;19700200833;Journal of Integrative Environmental Sciences;journal;19438168, 1943815X;0,557;Q2;14;4;46;71;93;44;2,35;17,75;United States;Taylor and Francis Ltd.;2010-ongoing;"Environmental Science (miscellaneous) (Q2); Public Health, Environmental and Occupational Health (Q2); Renewable Energy, Sustainability and the Environment (Q2)"
562;12760;Fisheries;journal;03632415, 15488446;0,553;Q2;71;90;455;1938;378;426;0,96;21,53;United Kingdom;Taylor & Francis;1976-ongoing;"Aquatic Science (Q2); Nature and Landscape Conservation (Q2)"
563;21100223556;Advances in Meteorology;journal;16879317, 16879309;0,552;Q2;22;135;601;5523;969;566;1,48;40,91;Egypt;Hindawi Publishing Corporation;2012-ongoing;"Geophysics (Q2); Pollution (Q2); Atmospheric Science (Q3)"
564;24554;Water, Air, and Soil Pollution;journal;00496979, 15732932;0,552;Q2;100;392;1406;18931;2840;1394;1,89;48,29;Netherlands;Kluwer Academic Publishers;1971-ongoing;"Environmental Engineering (Q2); Pollution (Q2); Water Science and Technology (Q2); Ecological Modeling (Q3); Environmental Chemistry (Q3)"
565;18094;Flora: Morphology, Distribution, Functional Ecology of Plants;journal;03672530;0,551;Q2;48;155;362;9255;533;355;1,49;59,71;Netherlands;Elsevier BV;1975-1976, 1980-1988, 1990-ongoing;"Ecology (Q2); Ecology, Evolution, Behavior and Systematics (Q2); Plant Science (Q2)"
566;16298;Journal of Irrigation and Drainage Engineering - ASCE;journal;07339437;0,551;Q2;63;108;485;2395;551;370;1,37;22,18;United States;American Society of Civil Engineers;1983-ongoing;"Agricultural and Biological Sciences (miscellaneous) (Q2); Civil and Structural Engineering (Q2); Water Science and Technology (Q2)"
567;110123;Natural Resources Forum;journal;01650203;0,549;Q2;43;19;54;1184;87;51;1,68;62,32;United Kingdom;Wiley-Blackwell;1976-ongoing;Environmental Science (miscellaneous) (Q2)
568;21100240100;Sustainability;journal;20711050;0,549;Q2;53;4920;4618;291424;13827;4565;2,85;59,23;Switzerland;MDPI Open Access Publishing;2009-ongoing;"Geography, Planning and Development (Q2); Management, Monitoring, Policy and Law (Q2); Renewable Energy, Sustainability and the Environment (Q2)"
569;21469;Bird Study;journal;00063657;0,547;Q2;45;76;200;3530;236;199;1,18;46,45;United Kingdom;Taylor & Francis;1954-ongoing;"Ecology, Evolution, Behavior and Systematics (Q2); Nature and Landscape Conservation (Q2)"
570;20293;Ecological Management and Restoration;journal;14427001;0,545;Q2;37;52;111;1630;136;101;1,38;31,35;United Kingdom;Blackwell Publishing Inc.;2000-ongoing;"Ecology, Evolution, Behavior and Systematics (Q2); Management, Monitoring, Policy and Law (Q2); Nature and Landscape Conservation (Q2)"
571;20500195101;European Journal of Environmental and Civil Engineering;journal;21167214, 19648189;0,545;Q2;22;238;368;6198;531;234;2,52;26,04;United Kingdom;Taylor and Francis Inc.;2008-ongoing;"Civil and Structural Engineering (Q2); Environmental Engineering (Q2)"
572;20574;Journal of Contingencies and Crisis Management;journal;14685973, 09660879;0,544;Q2;43;64;97;3378;182;90;1,90;52,78;United Kingdom;Blackwell Publishing Inc.;1993-ongoing;"Management Information Systems (Q2); Management, Monitoring, Policy and Law (Q2)"
573;18625;Koedoe;journal;20710771, 00756458;0,544;Q2;25;14;56;519;60;54;1,06;37,07;South Africa;OpenJournals Publishing AOSIS (Pty) Ltd;1980-1984, 1987-2006, 2008-ongoing;"Ecology (Q2); Ecology, Evolution, Behavior and Systematics (Q2)"
574;12574;Journal of Radiological Protection;journal;09524746, 13616498;0,538;Q2;39;125;277;3065;339;239;1,29;24,52;United Kingdom;Institute of Physics Publishing;1988-ongoing;"Medicine (miscellaneous) (Q2); Public Health, Environmental and Occupational Health (Q2); Waste Management and Disposal (Q2)"
575;24125;Natural Areas Journal;journal;08858608;0,538;Q2;37;40;175;1766;182;155;1,00;44,15;United States;Natural Areas Association;1993-ongoing;"Ecology (Q2); Nature and Landscape Conservation (Q2)"
