Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2015);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
38;6400153122;American Journal of Applied Sciences (discontinued);journal;15469239, 15543641;0.273;Q2;41;121;673;3357;543;673;0.93;27.74;United States;Northern America;Science Publications;2007-2016;Multidisciplinary (Q2)
39;21100394266;International Journal of Agile Systems and Management;journal;17419174, 17419182;0.268;-;19;19;60;817;178;59;4.26;43;Switzerland;Western Europe;Inderscience Publishers;2006-2009, 2011-2020;"Computer Science (miscellaneous) (Q2); Engineering (miscellaneous) (Q2); Industrial and Manufacturing Engineering (Q2); Management Information Systems (Q3); Strategy and Management (Q3); Decision Sciences (miscellaneous) (Q4)"
40;75573;Tianjin Daxue Xuebao (Ziran Kexue yu Gongcheng Jishu Ban)/Journal of Tianjin University Science and Technology;journal;04932137;0.263;Q2;19;181;553;2976;195;553;0.33;16.44;China;Asiatic Region;Tianjin Daxue/Tianjin University;1982-1988, 2003-2020;Multidisciplinary (Q2)
41;19700170618;Maejo International Journal of Science and Technology;journal;19057873;0.253;Q2;15;32;71;985;63;69;0.6;30.78;Thailand;Asiatic Region;Maejo University;2009-2020;Multidisciplinary (Q2)
42;5000157301;Transactions of the Royal Society of South Africa;journal;0035919X, 21540098;0.252;Q2;22;32;37;1931;37;37;1;60.34;United Kingdom;Western Europe;Taylor and Francis Ltd.;1909-1910, 1913-1915, 1917-1919, 1921-1926, 1928-1940, 1942-1943, 1945-1949, 1951, 1954-1964, 1967-1972, 1974-1990, 1992-2020;"Multidisciplinary (Q2); Agricultural and Biological Sciences (miscellaneous) (Q3); Earth and Planetary Sciences (miscellaneous) (Q3); Environmental Science (miscellaneous) (Q3); Medicine (miscellaneous) (Q3)"
43;25490;Tongji Daxue Xuebao/Journal of Tongji University;journal;0253374X;0.251;Q2;30;290;972;4581;314;972;0.35;15.8;China;Asiatic Region;Science Press;1999-2020;Multidisciplinary (Q2)
44;145331;Brazilian Archives of Biology and Technology;journal;15168913;0.248;Q2;45;120;370;4479;271;370;0.64;37.33;Brazil;Latin America;Instituto de Tecnologia do Parana;1998-2019;Multidisciplinary (Q2)
45;22386;Hunan Daxue Xuebao/Journal of Hunan University Natural Sciences;journal;16742974, 10002472;0.247;Q2;15;248;702;3733;220;702;0.29;15.05;China;Asiatic Region;Hunan Daxue/Hunan University;1992-1993, 1996, 2001-2020;Multidisciplinary (Q2)
46;23649;Journal of Scientific and Industrial Research;journal;00224456;0.247;Q2;49;111;342;1932;266;342;0.68;17.41;India;Asiatic Region;National Institute of Science Communication and Information Resources (NISCAIR);1969-1970, 1972-1978, 1980, 1982-1991, 1994-2020;Multidisciplinary (Q2)
47;5800207553;Linguistics in the Netherlands;journal;09297332;0.244;Q2;13;12;41;272;11;40;0.21;22.67;Netherlands;Western Europe;John Benjamins Publishing Company;1996-2017, 2019;"Language and Linguistics (Q2); Linguistics and Language (Q2); Multidisciplinary (Q2); Health Professions (miscellaneous) (Q3); Psychology (miscellaneous) (Q3); Social Sciences (miscellaneous) (Q3)"
48;7700153224;Sains Malaysiana;journal;01266039;0.23;Q2;26;223;704;5931;477;703;0.57;26.6;Malaysia;Asiatic Region;Penerbit Universiti Kebangsaan Malaysia;2006-2020;Multidisciplinary (Q2)
49;4000151817;ScienceAsia;journal;15131874;0.229;Q2;27;59;248;1427;147;248;0.47;24.19;Thailand;Asiatic Region;Science Society of Thailand under Royal Patronage;2006-2019;Multidisciplinary (Q2)
50;22962;Interciencia;journal;03781844;0.225;Q2;34;118;407;3698;126;374;0.28;31.34;Venezuela;Latin America;Interciencia Association;1979, 1981-1982, 1986, 1990, 1993, 1996-2020;Multidisciplinary (Q2)
51;21100201522;Indian Journal of Science and Technology (discontinued);journal;09746846, 09745645;0.224;Q2;41;1760;909;32109;784;905;1.05;18.24;India;Asiatic Region;Indian Society for Education and Environment;2007-2016;Multidisciplinary (Q2)
52;24197;Scientific American;journal;00368733;0.223;Q2;88;455;1282;301;279;533;0.59;0.66;United States;Northern America;Scientific American Inc.;1947-1950, 1958-2018;Multidisciplinary (Q2)
53;1300147101;Foundations of Science;journal;12331821;0.221;Q2;23;19;134;827;71;132;0.64;43.53;Netherlands;Western Europe;Springer Netherlands;1995, 1997-2002, 2005-2020;"Multidisciplinary (Q2); History and Philosophy of Science (Q3)"
54;61482;Liaoning Gongcheng Jishu Daxue Xuebao (Ziran Kexue Ban)/Journal of Liaoning Technical University (Natural Science Edition);journal;10080562;0.221;Q2;15;278;946;3444;371;946;0.36;12.39;China;Asiatic Region;Liaoning Engineering Technology University Editorial;2001-2019;Multidisciplinary (Q2)
55;23531;Sadhana - Academy Proceedings in Engineering Sciences;journal;09737677, 02562499;0.219;Q2;46;137;216;3982;187;215;0.78;29.07;India;Asiatic Region;Springer India;1984-2020;Multidisciplinary (Q2)
56;22447;Journal of the Indian Institute of Science;journal;00194964, 09704140;0.218;Q2;28;36;132;2959;99;112;0.89;82.19;India;Asiatic Region;Indian Institute of Science;1974, 1976-1978, 1983-1984, 1988, 1995-2020;Multidisciplinary (Q2)
57;22476;Informacion Tecnologica;journal;07180764, 07168756;0.216;-;13;110;293;2977;139;278;0.5;27.06;Chile;Latin America;Centro de Informacion Tecnologica;1996-2019;"Industrial and Manufacturing Engineering (Q2); Computer Science Applications (Q3); Energy (miscellaneous) (Q3); Food Science (Q3); Geotechnical Engineering and Engineering Geology (Q3); Strategy and Management (Q3)"
58;21100201065;Information (discontinued);journal;13448994, 13434500;0.216;Q2;20;581;2162;7683;296;2150;0.12;13.22;Japan;Asiatic Region;International Information Institute;2009-2017;"Multidisciplinary (Q2); Information Systems (Q4)"
59;21100324700;Kuwait Journal of Science;journal;23074108, 23074116;0.216;Q2;10;38;58;940;24;58;0.41;24.74;Kuwait;Middle East;Kuwait University;2013-2020;Multidisciplinary (Q2)
60;144725;Shenyang Jianzhu Daxue Xuebao (Ziran Kexue Ban)/Journal of Shenyang Jianzhu University (Natural Science);journal;16712021;0.215;Q2;13;138;523;2790;120;523;0.24;20.22;China;Asiatic Region;Editorial Department of Journal of Shenyang Jianzhu University;2005-2019;Multidisciplinary (Q2)
61;17600155129;Resonance;journal;09718044, 0973712X;0.211;Q2;13;102;340;896;50;297;0.19;8.78;India;Asiatic Region;Springer India;1996, 2009-2020;"Multidisciplinary (Q2); Education (Q3)"
62;23650;Journal of Scientific Exploration (discontinued);journal;08923310;0.209;Q2;17;29;84;686;16;63;0.28;23.66;United States;Northern America;Society of Scientific Exploration;1997-1998, 2000-2018;Multidisciplinary (Q2)
63;23716;Science, Technology and Society;journal;09730796, 09717218;0.208;Q2;20;21;61;736;35;58;0.59;35.05;India;Asiatic Region;Sage Publications India Pvt. Ltd;1996-2020;Multidisciplinary (Q2)
64;145365;Jilin Daxue Xuebao (Gongxueban)/Journal of Jilin University (Engineering and Technology Edition);journal;16715497;0.207;Q2;18;300;1072;3953;316;1072;0.32;13.18;China;Asiatic Region;Editorial Board of Jilin University;2005-2019;Multidisciplinary (Q2)
65;31728;Comptes Rendus de L'Academie Bulgare des Sciences;journal;13101331;0.205;Q3;16;201;691;3229;174;691;0.28;16.06;Bulgaria;Eastern Europe;Bulgarian Academy of Sciences;1977-1985, 2002, 2007-2019;Multidisciplinary (Q3)
66;14086;Journal of Applied Science and Engineering;journal;15606686;0.205;Q2;25;48;146;994;85;143;0.44;20.71;Taiwan;Asiatic Region;Tamkang University;1998-2020;"Multidisciplinary (Q2); Engineering (miscellaneous) (Q3)"
67;21100199522;Bulletin of the Georgian National Academy of Sciences;journal;01321447;0.204;Q3;9;73;210;994;26;210;0.11;13.62;Georgia;Eastern Europe;Georgian National Academy of Sciences;2011-2019;Multidisciplinary (Q3)
68;23049;Issues in Science and Technology;journal;07485492;0.201;Q3;28;58;131;68;57;104;0.54;1.17;United States;Northern America;University of Texas at Dallas;1985-1999, 2001-2016, 2018-2019;Multidisciplinary (Q3)
69;19400157273;European Journal of Science and Theology;journal;18410464, 18428517;0.199;Q3;15;143;456;2694;100;447;0.28;18.84;Romania;Eastern Europe;ACAD Organisation;2008-2020;"Religious Studies (Q1); Engineering (miscellaneous) (Q3); History and Philosophy of Science (Q3); Multidisciplinary (Q3)"
70;25451;Transactions of Tianjin University;journal;10064982, 19958196;0.199;Q3;15;78;213;1582;118;213;0.46;20.28;China;Asiatic Region;Tianjin Daxue/Tianjin University;2004-2020;Multidisciplinary (Q3)
71;23285;Natures Sciences Societes;journal;12401307, 17652979;0.198;Q3;16;53;114;1658;33;98;0.37;31.28;France;Western Europe;EDP Sciences;1995-2019;"Agricultural and Biological Sciences (miscellaneous) (Q3); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q3); Earth and Planetary Sciences (miscellaneous) (Q3); Environmental Science (miscellaneous) (Q3); Multidisciplinary (Q3); Social Sciences (miscellaneous) (Q3)"
72;5400152705;Archives des Sciences;journal;1661464X;0.196;Q3;13;0;48;0;32;46;0.25;0;Switzerland;Western Europe;Societe de Physique et d'Histoire Naturelle de Geneve;2004-2014, 2017-2018;Multidisciplinary (Q3)
73;21100217212;Journal of Zhejiang University, Science Edition;journal;10089497;0.195;Q3;5;123;406;2245;51;406;0.14;18.25;China;Asiatic Region;Zhejiang da xue xue bao bian ji bu;2012-2020;Multidisciplinary (Q3)
74;21100258402;Walailak Journal of Science and Technology;journal;2228835X, 16863933;0.194;Q3;13;93;199;2346;98;196;0.44;25.23;Thailand;Asiatic Region;Walailak University;2012-2020;Multidisciplinary (Q3)
75;37540;Bulletin de la Societe Vaudoise des Sciences Naturelles;journal;00379603;0.189;Q3;11;7;12;246;1;10;0.2;35.14;Switzerland;Western Europe;Societe Vaudoise des Sciences Naturelles;1981-2013, 2015, 2017-2019;Multidisciplinary (Q3)
76;21100372856;Data in Brief;journal;23523409;0.187;Q3;23;337;20;2937;7;0;0;8.72;Netherlands;Western Europe;Elsevier BV;2014-2020;"Multidisciplinary (Q3); Education (Q4)"
77;14038;Shanghai Jiaotong Daxue Xuebao/Journal of Shanghai Jiaotong University;journal;10062467;0.186;Q3;22;316;1118;3842;263;1118;0.23;12.16;China;Asiatic Region;Shanghai Jiao Tong University;1988, 1998-2019;Multidisciplinary (Q3)
78;19900191611;Modern Applied Science (discontinued);journal;19131852, 19131844;0.181;Q3;23;153;342;3488;210;342;0.62;22.8;Canada;Northern America;Canadian Center of Science and Education;2011-2015;Multidisciplinary (Q3)
79;20500195146;World Applied Sciences Journal (discontinued);journal;18184952, 19916426;0.179;Q3;32;4;4794;87;2005;4788;0.42;21.75;Pakistan;Asiatic Region;International Digital Organization for Scientific Information;2011-2016;Multidisciplinary (Q3)
80;3900148502;Songklanakarin Journal of Science and Technology;journal;01253395;0.177;Q3;29;90;270;2422;123;270;0.38;26.91;Thailand;Asiatic Region;Prince of Songkla University;2006-2020;Multidisciplinary (Q3)
81;17600155110;Research Journal of Applied Sciences (discontinued);journal;1815932X, 19936079;0.174;Q3;16;120;347;1591;91;347;0.3;13.26;Pakistan;Asiatic Region;Medwell Publishing;2009-2016;"Engineering (miscellaneous) (Q3); Multidisciplinary (Q3); Chemistry (miscellaneous) (Q4); Physics and Astronomy (miscellaneous) (Q4)"
82;5800207374;Journal of the National Science Foundation of Sri Lanka;journal;13914588;0.168;Q3;16;34;126;789;46;113;0.38;23.21;Sri Lanka;Asiatic Region;National Science Foundation of Sri Lanka;1999-2019;Multidisciplinary (Q3)
83;12634;Early Science and Medicine;journal;13837427, 15733823;0.164;Q3;19;22;61;1385;17;61;0.29;62.95;Netherlands;Western Europe;Brill Academic Publishers;1996-2020;"History (Q2); History and Philosophy of Science (Q3); Medicine (miscellaneous) (Q3); Multidisciplinary (Q3)"
84;3900148513;Journal of Applied Sciences (discontinued);journal;18125654, 18125662;0.163;Q3;38;16;1274;758;359;1274;0.15;47.38;Pakistan;Asiatic Region;Asian Network for Scientific Information;2006-2015;Multidisciplinary (Q3)
85;19900191882;Journal of Sciences, Islamic Republic of Iran;journal;10161104;0.163;Q3;9;32;120;1012;39;120;0.17;31.63;Iran;Middle East;National Center for Scientific Research;2011-2019;Multidisciplinary (Q3)
86;22176;Ohio Journal of Sciences;journal;00300950;0.163;Q3;16;11;9;330;3;9;0.33;30;United States;Northern America;Ohio Academy of Science;1945-1949, 1973-1974, 1979-1983, 1985, 1987, 1989, 1991-2010, 2013-2019;Multidisciplinary (Q3)
87;22963;Interdisciplinary Science Reviews;journal;03080188, 17432790;0.162;Q3;22;24;87;729;33;72;0.41;30.38;United Kingdom;Western Europe;Maney Publishing;1976-2020;"History and Philosophy of Science (Q3); Multidisciplinary (Q3); Social Sciences (miscellaneous) (Q3)"
88;6500153124;Theology and Science;journal;14746719, 14746700;0.162;Q3;12;31;88;1356;17;77;0.2;43.74;United Kingdom;Western Europe;Routledge;2003-2020;"Religious Studies (Q2); History and Philosophy of Science (Q3); Multidisciplinary (Q3)"
89;76514;Kuwait Journal of Science and Engineering;journal;10248684;0.161;Q3;17;0;38;0;25;36;0;0;Kuwait;Middle East;Kuwait University;1996-2012;Multidisciplinary (Q3)
90;16500154707;Asian Journal of Scientific Research (discontinued);journal;19921454, 20772076;0.16;Q3;14;50;169;1300;63;169;0.41;26;Pakistan;Asiatic Region;Science Alert Journals;2008-2018;Multidisciplinary (Q3)
91;21100256950;Movement and Sports Sciences - Science et Motricite;journal;21185735, 21185743;0.157;-;8;39;128;1886;30;110;0.34;48.36;France;Western Europe;EDP Sciences;2010-2019;"Orthopedics and Sports Medicine (Q4); Physical Therapy, Sports Therapy and Rehabilitation (Q4); Physiology (Q4); Physiology (medical) (Q4)"
92;19700175735;Philippine Journal of Science;journal;00317683;0.157;-;13;22;75;567;19;69;0.28;25.77;Philippines ;Asiatic Region;Department of Science and Technology;1979, 1982-1983, 1986-1988, 2009-2020;Social Sciences (miscellaneous) (Q3)
93;19900191418;Psychotherapy and Politics International;journal;14769263, 15569195;0.157;Q3;5;23;48;660;10;40;0.25;28.7;Germany;Western Europe;"Wiley - VCH Verlag GmbH &amp; CO. KGaA";2013-2020;Multidisciplinary (Q3)
94;21100201971;Middle East Journal of Scientific Research (discontinued);journal;19998147, 19909233;0.155;Q3;51;0;2886;0;882;2886;0.32;0;Pakistan;Asiatic Region;International Digital Organization for Scientific Information;2012-2014;Multidisciplinary (Q3)
95;5700165166;Malaysian Journal of Science;journal;13943065;0.153;Q3;10;25;89;773;13;86;0.15;30.92;Malaysia;Asiatic Region;University of Malaya;2006-2019;Multidisciplinary (Q3)
96;17700155802;Gazi University Journal of Science;journal;13039709;0.149;Q3;15;83;220;1844;62;217;0.23;22.22;Turkey;Middle East;Gazi University Eti Mahallesi;2009-2019;"Engineering (miscellaneous) (Q3); Multidisciplinary (Q3)"
97;19400157142;Chiang Mai University Journal of Natural Sciences;journal;16851994;0.148;Q4;9;30;146;888;21;146;0.16;29.6;Thailand;Asiatic Region;Chiang Mai University;2003, 2006, 2009-2020;Multidisciplinary (Q4)
98;19700166903;Universitas Scientiarum;journal;20271352, 01227483;0.148;Q4;9;24;71;1554;31;70;0.52;64.75;Colombia;Latin America;Pontificia Universidad Javeriana;2009-2019;Multidisciplinary (Q4)
99;19500157417;Proceedings of the Latvian Academy of Sciences, Section B: Natural, Exact, and Applied Sciences;journal;1407009X;0.145;Q4;8;52;153;1517;33;153;0.23;29.17;Poland;Eastern Europe;De Gruyter Open Ltd.;2008-2020;Multidisciplinary (Q4)
100;21100201062;Asian Journal of Applied Sciences (discontinued);journal;19963343;0.141;Q4;14;30;142;744;50;142;0.33;24.8;Pakistan;Asiatic Region;Science Alert;2011-2017;Multidisciplinary (Q4)
101;19700175755;Advances in Systems Science and Applications;journal;10786236;0.139;Q4;9;26;86;424;11;86;0.15;16.31;United States;Northern America;International Institute for General Systems Studies;2009-2019;"Engineering (miscellaneous) (Q4); Multidisciplinary (Q4)"
102;24843;Bulletin de la Societe Royale des Sciences de Liege;journal;00379565;0.139;Q4;10;10;22;378;6;18;0.33;37.8;Belgium;Western Europe;Societe Royale des Sciences de Liege;1988, 1996-2019;Multidisciplinary (Q4)
103;83082;Historia Agraria;journal;11391472;0.139;-;14;17;48;1230;12;47;0.09;72.35;Spain;Western Europe;Universitat Autonoma de Barcelona;1998-2019;"History (Q2); Arts and Humanities (miscellaneous) (Q3); Agricultural and Biological Sciences (miscellaneous) (Q4); Geography, Planning and Development (Q4)"
104;22276;Pakistan Journal of Scientific and Industrial Research;journal;00309885;0.139;Q4;12;0;9;0;1;9;0;0;Pakistan;Asiatic Region;PCSIR-Scientific Information Centre;1971-1973, 1975, 1977, 1983-1985, 1987-2012;Multidisciplinary (Q4)
105;21100817622;Studies in Spanish and Latin American Cinemas;journal;20504845, 20504837;0.128;-;4;18;60;561;8;57;0.03;31.17;United Kingdom;Western Europe;Intellect Ltd.;2013-2019;"Visual Arts and Performing Arts (Q2); Cultural Studies (Q3); Communication (Q4)"
106;19472;Beijing Daxue Xuebao (Ziran Kexue Ban)/Acta Scientiarum Naturalium Universitatis Pekinensis;journal;04798023;0.127;Q4;23;141;431;1910;88;431;0.18;13.55;China;Asiatic Region;Peking University;2001-2020;Multidisciplinary (Q4)
107;16100154769;Arabic Sciences and Philosophy;journal;09574239, 14740524;0.126;Q4;17;10;30;258;4;30;0.1;25.8;United Kingdom;Western Europe;Cambridge University Press;1991-2020;"History (Q2); History and Philosophy of Science (Q3); Philosophy (Q3); Multidisciplinary (Q4)"
108;17600155109;Australian Journal of Basic and Applied Sciences;journal;19918178;0.126;Q4;30;0;690;0;218;690;0;0;Pakistan;Asiatic Region;INSInet Publications;2009-2012;Multidisciplinary (Q4)
109;17600155105;Journal of Applied Sciences Research;journal;1819544X, 1816157X;0.126;Q4;22;0;682;0;256;682;0;0;Pakistan;Asiatic Region;INSInet Publications;2009-2012;Multidisciplinary (Q4)
110;21100202735;Revista Lasallista de Investigacion;journal;17944449;0.126;Q4;7;46;119;1215;11;113;0.1;26.41;Colombia;Latin America;Corporacion Universitaria Lasallista;2011, 2013-2019;Multidisciplinary (Q4)
111;145728;Journal of Shanghai Jiaotong University (Science);journal;10071172;0.124;Q4;17;116;355;1667;115;353;0.33;14.37;China;Asiatic Region;Shanghai Jiao Tong University;2005-2020;Multidisciplinary (Q4)
