Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2005);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Coverage;Categories
115;17672;Arquivo Brasileiro de Medicina Veterinaria e Zootecnia;journal;01020935;0,206;Q4;29;151;366;2958;50;366;0,13;19,59;Brazil;Universidade Federal de Minas Gerais;1996-ongoing;Veterinary (miscellaneous) (Q4)
116;18296;Journal of Equine Veterinary Science;journal;15427412, 07370806;0,206;Q4;32;107;338;663;42;226;0,20;6,20;United Kingdom;W. B. Saunders Co., Ltd.;1995-ongoing;Equine (Q4)
117;25245;Veterinary and Human Toxicology;journal;01456296;0,204;Q4;36;0;337;0;198;317;0,63;0,00;United States;Comparative Toxicology Laboratories;1977-2004;"Health, Toxicology and Mutagenesis (Q4); Toxicology (Q4); Veterinary (miscellaneous) (Q4)"
118;39287;Polish Journal of Veterinary Sciences;journal;15051773;0,202;Q4;23;47;160;1510;63;160;0,35;32,13;Poland;Polish Academy of Sciences;2002-ongoing;"Medicine (miscellaneous) (Q3); Veterinary (miscellaneous) (Q4)"
119;24606;Anthrozoos;journal;08927936;0,200;Q4;43;33;67;1122;19;60;0,28;34,00;United Kingdom;Taylor & Francis;1990, 1992-1993, 1996-ongoing;"Anthropology (Q3); Education (Q3); Sociology and Political Science (Q3); Animal Science and Zoology (Q4); Veterinary (miscellaneous) (Q4)"
120;18341;Magyar Allatorvosok Lapja;journal;0025004X;0,197;Q4;10;97;264;1514;25;256;0,10;15,61;Hungary;Magyar Mezogazdasag Ltd.;1996-ongoing;Veterinary (miscellaneous) (Q4)
121;18346;Medycyna Weterynaryjna;journal;00258628;0,194;Q4;17;328;787;7466;206;781;0,26;22,76;Poland;Medycyna Weterynaryjna;1950-1951, 1960-1963, 1973-1979, 1996-ongoing;Veterinary (miscellaneous) (Q4)
122;18247;Indian Journal of Animal Sciences;journal;03678318;0,184;Q4;20;312;1162;8370;108;1162;0,09;26,83;India;Scientific Publishers;1971-1978, 1980-1985, 1987-1988, 1996-ongoing;"Animal Science and Zoology (Q4); Veterinary (miscellaneous) (Q4)"
123;18955;Revista Cientifica de la Facultad de Ciencias Veterinarias de la Universidad del Zulia;journal;07982259;0,180;Q4;11;73;211;1896;22;193;0,09;25,97;Venezuela;Universidad del Zulia;1997, 1999-ongoing;Veterinary (miscellaneous) (Q4)
124;18282;Irish Veterinary Journal;journal;03680762, 20460481;0,176;Q4;25;89;354;615;29;203;0,15;6,91;United Kingdom;BioMed Central;1973-1979, 1996-ongoing;Veterinary (miscellaneous) (Q4)
125;27232;Lab Animal;journal;00937355;0,158;Q4;28;146;348;896;57;250;0,24;6,14;United Kingdom;Nature Publishing Group;1995-ongoing;"Animal Science and Zoology (Q4); Veterinary (miscellaneous) (Q4)"
126;27281;Scandinavian Journal of Laboratory Animal Science;journal;09013393, 20020112;0,158;Q4;17;22;57;579;16;52;0,32;26,32;Denmark;Scandinavian Federation for Laboratory Animal Science;1996-2012, 2014-ongoing;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q3); Animal Science and Zoology (Q4); Veterinary (miscellaneous) (Q4)"
127;17660;Archivos de Medicina Veterinaria;journal;0301732X, 07176201;0,155;Q4;19;26;83;640;16;82;0,08;24,62;Chile;Universidad Austral de Chile;1996-ongoing;Veterinary (miscellaneous) (Q4)
128;17654;Annales de Medecine Veterinaire;journal;00034118;0,152;Q4;14;37;102;1697;24;100;0,18;45,86;Belgium;Universite de Liege;1947-1948, 1996-2014;Veterinary (miscellaneous) (Q4)
129;18934;Tijdschrift voor Diergeneeskunde;journal;00407453;0,152;Q4;17;274;699;653;49;477;0,13;2,38;Netherlands;Euroscience Press;1948-1949, 1961-1963, 1971-2014;Veterinary (miscellaneous) (Q4)
130;18865;Revue de Medecine Veterinaire;journal;00351555;0,151;Q4;30;98;276;2665;50;270;0,16;27,19;France;Ecole Nationale Veterinaire De Toulouse;1949, 1961, 1973-1989, 1996-ongoing;Veterinary (miscellaneous) (Q4)
131;19578;Vlaams Diergeneeskundig Tijdschrift;journal;03039021;0,151;Q4;15;69;176;1448;24;149;0,15;20,99;Belgium;Universiteit Gent;1996-ongoing;Veterinary (miscellaneous) (Q4)
132;18822;Point Veterinaire;journal;03354997;0,149;Q4;7;193;490;967;32;479;0,06;5,01;France;Point Veterinaire S.A.;1996-ongoing;Veterinary (miscellaneous) (Q4)
133;19495;Veterinarski Arhiv;journal;03725480, 13318055;0,149;Q4;24;61;116;1347;10;116;0,06;22,08;Croatia;University of Zagreb;1981, 1996-ongoing;Veterinary (miscellaneous) (Q4)
134;83937;Revista Latinoamericana de Microbiologia;journal;00349771;0,147;Q4;19;17;38;1273;18;35;0,20;74,88;Mexico;Asociacion Latinoamericana de Microbiologia;1960, 1970-1989, 1991-2008;"Microbiology (Q4); Microbiology (medical) (Q4); Veterinary (miscellaneous) (Q4)"
135;19575;Veterinary Technician;journal;87508990;0,142;Q3;4;136;383;462;4;297;0,01;3,40;United States;Veterinary Learning Systems;1996-2013;Small Animals (Q3)
136;18283;Japanese Journal of Veterinary Research;journal;00471917;0,133;Q4;20;9;37;249;12;35;0,32;27,67;Japan;Hokkaido University;1965-ongoing;Veterinary (miscellaneous) (Q4)
137;36020;Society and Animals;journal;15685306, 10631119;0,132;Q4;34;20;82;619;14;76;0,19;30,95;Netherlands;Brill;1993-ongoing;"Sociology and Political Science (Q3); Veterinary (miscellaneous) (Q4)"
138;17079;Acta Veterinaria Scandinavica, Supplement;journal;00651699;0,131;Q4;19;0;78;0;17;78;0,26;0,00;Denmark;Danske Dyrlaegeforening/Danish Veterinary Association;1969-1982, 1985-1986, 1988-1989, 1991-1993, 1996, 1999-2004;Veterinary (miscellaneous) (Q4)
139;81685;Ippologia;journal;11205776;0,131;Q4;6;21;58;396;5;51;0,06;18,86;Italy;Editore SCIVAC;1996-2014;Equine (Q4)
140;17685;Australian Veterinary Practitioner;journal;0310138X;0,129;Q3;14;22;86;362;6;82;0,04;16,45;Australia;Australian Small Animal Veterinary Association;1996-2013, 2015-ongoing;Small Animals (Q3)
141;21100368857;Revue Veterinaire Clinique;journal;22145680, 22145672;0,124;Q4;12;31;194;591;16;178;0,10;19,06;Italy;Elsevier Masson SAS;2014-ongoing;Small Animals (Q4)
142;27227;Journal of Experimental Animal Science;journal;09398600;0,115;Q4;12;4;19;127;3;19;0,21;31,75;Germany;Urban & Fischer Verlag;1991-2007;"Animal Science and Zoology (Q4); Veterinary (miscellaneous) (Q4)"
143;29625;Veterinary Economics;journal;00424862;0,102;Q4;3;199;498;0;1;292;0,00;0,00;United States;Advanstar Communications Inc.;1996-2014;"Business, Management and Accounting (miscellaneous) (Q4); Small Animals (Q4)"
144;3300147820;EMC - Veterinaire;journal;17624215;0,101;Q4;2;11;16;423;0;15;0,00;38,45;Netherlands;Elsevier BV;2004-2005;Veterinary (miscellaneous) (Q4)
145;22600;Journal of Wildlife Rehabilitation;journal;10712232;0,101;Q4;7;0;92;0;1;64;0,00;0,00;United States;International Wildlife Rehabilitation Council;1996-2004, 2006, 2008, 2010-2011, 2014-ongoing;"Animal Science and Zoology (Q4); Veterinary (miscellaneous) (Q4)"
146;17083;Advances in Small Animal Medicine and Surgery;journal;10417826;0,100;Q4;2;102;348;156;1;134;0,00;1,53;United Kingdom;W. B. Saunders Co., Ltd.;2001-ongoing;Small Animals (Q4)
147;93510;Pratique Vet;journal;17674417;0,100;Q4;1;141;79;225;0;71;0,00;1,60;France;Association Francaise de Veterinaires pour Animaux de Compagnie;2004-2015;Small Animals (Q4)
148;21100874197;Archiv fur Tierzucht;journal;00039438;;-;24;89;225;1864;117;224;0,46;20,94;Germany;Forschungsinstitut fuer die Biologie Landwirtschaftlicher Nutztiere;1996-2015;"Animal Science and Zoology; Food Animals"
149;4300151401;BMC Veterinary Research;journal;17466148;;-;46;9;0;279;0;0;0,00;31,00;United Kingdom;BioMed Central;2005-ongoing;"Medicine (miscellaneous); Veterinary (miscellaneous)"
150;19700174704;ITEA Informacion Tecnica Economica Agraria;journal;16996887, 23863765;;-;9;30;0;792;0;0;0,00;26,40;Spain;Asociacion Interprofesional Desarrollo Agario;2008-ongoing;"Agronomy and Crop Science; Horticulture; Veterinary (miscellaneous)"
151;3500148011;Journal of Zhejiang University: Science B;journal;16731581;;-;45;52;0;41;0;0;0,00;0,79;China;Zhejiang University Press;2005-ongoing;"Biochemistry, Genetics and Molecular Biology (miscellaneous); Medicine (miscellaneous); Pharmacology, Toxicology and Pharmaceutics (miscellaneous); Veterinary (miscellaneous)"
152;4500151538;Revista brasileira de parasitologia veterinaria = Brazilian journal of veterinary parasitology : Orgao Oficial do Colegio Brasileiro de Parasitologia Veterinaria.;journal;0103846X;;-;24;30;0;0;0;0;0,00;0,00;Brazil;Colegio Brasileiro de Parasitologia Veterinaria;2005-ongoing;"Parasitology; Veterinary (miscellaneous)"
153;21100200413;Revista de Investigaciones Veterinarias del Peru;journal;16099117, 16823419;;-;9;14;93;264;3;93;0,05;18,86;Peru;Facultad de Medicina Veterinaria, Universidad Nacional Mayor de San Marcos;2011-ongoing;Veterinary (miscellaneous)
