Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2012);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Coverage;Categories
214;145757;Chemistry Education Research and Practice;journal;11094028;1.002;Q1;36;55;101;2540;140;99;1.4;46.18;Greece;University of Ioannina;2005-ongoing;"Chemistry (miscellaneous) (Q1); Education (Q1)"
215;29886;Solid State Communications;journal;00381098;0.994;Q1;120;470;1535;13419;2748;1520;1.64;28.55;Netherlands;Elsevier BV;1963-ongoing;"Chemistry (miscellaneous) (Q1); Condensed Matter Physics (Q1); Materials Chemistry (Q1)"
216;17615;Journal of Inorganic Biochemistry;journal;01620134;0.99;Q1;120;266;609;13700;2268;600;3.56;51.50;Netherlands;Elsevier BV;1979-ongoing;"Inorganic Chemistry (Q1); Biochemistry (Q2)"
217;24680;Diamond and Related Materials;journal;09259635;0.988;Q1;101;215;799;6146;1708;796;1.97;28.59;Netherlands;Elsevier BV;1991-ongoing;"Chemistry (miscellaneous) (Q1); Electrical and Electronic Engineering (Q1); Electronic, Optical and Magnetic Materials (Q1); Materials Chemistry (Q1); Mechanical Engineering (Q1); Physics and Astronomy (miscellaneous) (Q1)"
218;26880;Proceedings of the Combustion Institute;journal;15407489;0.972;Q2;120;0;777;0;2677;775;3.2;0.00;United Kingdom;Elsevier Ltd;2002, 2005, 2007, 2009, 2011-ongoing;"Chemical Engineering (miscellaneous) (Q1); Mechanical Engineering (Q1); Physical and Theoretical Chemistry (Q2)"
219;28425;Fire Safety Journal;journal;03797112;0.967;Q1;66;83;210;2137;499;209;1.8;25.75;United Kingdom;Elsevier Ltd.;1977-ongoing;"Chemistry (miscellaneous) (Q1); Materials Science (miscellaneous) (Q1); Safety, Risk, Reliability and Quality (Q1); Physics and Astronomy (miscellaneous) (Q2)"
220;17595;Journal of Biomolecular Screening;journal;10870571;0.964;Q2;69;143;383;4218;949;374;2.47;29.50;United States;Sage Science Press;1996-ongoing;"Drug Discovery (Q1); Analytical Chemistry (Q2); Biochemistry (Q2); Biotechnology (Q2); Molecular Medicine (Q2); Pharmacology (Q2)"
221;25938;Macromolecular Materials and Engineering;journal;14387492, 14392054;0.963;Q2;84;117;336;4948;920;334;2.72;42.29;United Kingdom;John Wiley & Sons Ltd.;1989, 2000-ongoing;"Chemical Engineering (miscellaneous) (Q1); Materials Chemistry (Q1); Polymers and Plastics (Q1); Organic Chemistry (Q2)"
222;24517;Solid State Nuclear Magnetic Resonance;journal;09262040, 15273326;0.963;Q1;54;47;118;2136;302;115;2.27;45.45;United States;Elsevier Inc.;1992-ongoing;"Chemistry (miscellaneous) (Q1); Instrumentation (Q1); Radiation (Q1); Nuclear and High Energy Physics (Q2)"
223;29595;Applied Spectroscopy Reviews;journal;05704928, 1520569X;0.961;Q2;55;28;66;2438;232;65;3.3;87.07;United States;Marcel Dekker Inc.;1967-1989, 1991-ongoing;"Instrumentation (Q1); Spectroscopy (Q2)"
224;24703;Journal of Crystal Growth;journal;00220248;0.954;Q2;136;591;2582;14702;4749;2546;1.77;24.88;Netherlands;Elsevier BV;1967-ongoing;"Condensed Matter Physics (Q1); Materials Chemistry (Q1); Inorganic Chemistry (Q2)"
225;27009;Oxidation of Metals;journal;0030770X, 15734889;0.951;Q2;67;44;134;1195;221;132;1.65;27.16;United States;Kluwer Academic/Plenum Publishers;1969-ongoing;"Materials Chemistry (Q1); Metals and Alloys (Q1); Inorganic Chemistry (Q2)"
226;14240;Reactive and Functional Polymers;journal;13815148;0.947;Q1;87;125;413;4883;1148;410;2.79;39.06;Netherlands;Elsevier BV;1995-ongoing;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Materials Chemistry (Q1); Polymers and Plastics (Q1); Biochemistry (Q2); Environmental Chemistry (Q2)"
227;26966;Journal of Photochemistry and Photobiology A: Chemistry;journal;10106030;0.936;Q1;145;254;856;10228;2388;848;2.7;40.27;Netherlands;Elsevier BV;1987-ongoing;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Physics and Astronomy (miscellaneous) (Q2)"
228;27550;European Physical Journal E;journal;12928941, 1292895X;0.935;Q1;84;121;399;5266;794;389;1.84;43.52;Germany;Springer Verlag;2000-ongoing;"Chemistry (miscellaneous) (Q1); Materials Science (miscellaneous) (Q1); Medicine (miscellaneous) (Q1); Biophysics (Q2); Biotechnology (Q2); Surfaces and Interfaces (Q2)"
229;26972;Journal of Solid State Chemistry;journal;1095726X, 00224596;0.931;Q2;129;520;1363;19212;3312;1353;2.24;36.95;United States;Elsevier Inc.;1969-ongoing;"Ceramics and Composites (Q1); Condensed Matter Physics (Q1); Electronic, Optical and Magnetic Materials (Q1); Materials Chemistry (Q1); Inorganic Chemistry (Q2); Physical and Theoretical Chemistry (Q2)"
230;5600152816;European Physical Journal: Special Topics;journal;19516355, 19516401;0.924;Q2;64;170;572;8808;957;557;1.8;51.81;Germany;Springer Verlag;2007-ongoing;"Materials Science (miscellaneous) (Q1); Physical and Theoretical Chemistry (Q2); Physics and Astronomy (miscellaneous) (Q2)"
231;13600154724;Biomicrofluidics;journal;19321058;0.922;Q2;51;148;276;6202;915;261;3.49;41.91;United States;American Institute of Physics;2007-ongoing;"Condensed Matter Physics (Q1); Materials Science (miscellaneous) (Q1); Nanoscience and Nanotechnology (Q2); Physical and Theoretical Chemistry (Q2); Genetics (Q3); Molecular Biology (Q3)"
232;26960;Advances in Chemical Physics;book series;00652385;0.919;Q1;75;16;43;692;58;33;1.35;43.25;United States;John Wiley & Sons Inc.;1996-2014;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Computer Science (miscellaneous) (Q1); Engineering (miscellaneous) (Q1); Bioengineering (Q2); Physics and Astronomy (miscellaneous) (Q2)"
233;16411;Chemical Engineering Research and Design;journal;17443563, 02638762;0.918;Q1;84;238;640;7611;1604;629;2.39;31.98;United Kingdom;Institute of Chemical Engineers;1983-ongoing;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1)"
234;25897;Journal of Organometallic Chemistry;journal;0022328X;0.918;Q2;118;391;1601;18808;3797;1582;2.19;48.10;Netherlands;Elsevier BV;1963-ongoing;"Materials Chemistry (Q1); Biochemistry (Q2); Inorganic Chemistry (Q2); Organic Chemistry (Q2); Physical and Theoretical Chemistry (Q2)"
235;11200153519;Express Polymer Letters;journal;1788618X;0.915;Q2;60;116;304;3215;715;271;2.75;27.72;Hungary;Budapesti Muszaki Egyetem, Department of Polymer Engineering;2007-ongoing;"Chemical Engineering (miscellaneous) (Q1); Materials Chemistry (Q1); Polymers and Plastics (Q1); Organic Chemistry (Q2); Physical and Theoretical Chemistry (Q2)"
236;18500157900;Food Additives and Contaminants - Part A Chemistry, Analysis, Control, Exposure and Risk Assessment;journal;19440057, 19440049;0.906;Q1;60;199;534;6544;1336;524;2.52;32.88;United States;Taylor and Francis;2008-ongoing;"Chemistry (miscellaneous) (Q1); Food Science (Q1); Medicine (miscellaneous) (Q1); Public Health, Environmental and Occupational Health (Q1); Health, Toxicology and Mutagenesis (Q2); Toxicology (Q2)"
237;25828;Colloid and Polymer Science;journal;0303402X, 14351536;0.898;Q2;79;210;536;7763;1359;529;2.36;36.97;Germany;Springer Verlag;1974-ongoing;"Materials Chemistry (Q1); Polymers and Plastics (Q1); Colloid and Surface Chemistry (Q2); Physical and Theoretical Chemistry (Q2)"
238;14123;Lipids;journal;00244201;0.898;Q2;114;116;358;4700;986;349;2.87;40.52;Germany;Springer Verlag;1966-ongoing;"Biochemistry (Q2); Organic Chemistry (Q2); Cell Biology (Q3)"
239;14805;Steroids;journal;0039128X;0.898;Q2;95;203;525;8861;1581;510;3.11;43.65;Netherlands;Elsevier BV;1963-ongoing;"Biochemistry (Q2); Clinical Biochemistry (Q2); Endocrinology (Q2); Organic Chemistry (Q2); Pharmacology (Q2); Molecular Biology (Q3)"
240;19200156922;Biointerphases;journal;15594106, 19348630;0.896;Q1;37;78;90;3644;231;86;2.06;46.72;United States;American Vacuum Society;2008-ongoing;"Chemistry (miscellaneous) (Q1); Materials Science (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2); Biomaterials (Q2); Physics and Astronomy (miscellaneous) (Q2)"
241;14858;Biophysical Chemistry;journal;03014622;0.89;Q2;89;60;387;3121;907;381;2.62;52.02;Netherlands;Elsevier BV;1973-ongoing;"Biochemistry (Q2); Biophysics (Q2); Organic Chemistry (Q2)"
242;4000152121;Annual Reports on NMR Spectroscopy;book series;00664103;0.889;Q2;38;15;58;2102;102;21;9.57;140.13;United States;Elsevier Inc.;1968-1970, 1972, 1974-ongoing;"Atomic and Molecular Physics, and Optics (Q1); Spectroscopy (Q2)"
243;12142;International Journal of Mass Spectrometry;journal;13873806;0.889;Q2;104;241;707;9317;1595;686;2.31;38.66;Netherlands;Elsevier BV;1998-ongoing;"Instrumentation (Q1); Condensed Matter Physics (Q2); Physical and Theoretical Chemistry (Q2); Spectroscopy (Q2)"
244;19600157322;Journal of Cheminformatics;journal;17582946;0.886;Q2;38;38;151;1270;380;146;2.25;33.42;United Kingdom;Chemistry Central;2009-ongoing;"Computer Graphics and Computer-Aided Design (Q1); Computer Science Applications (Q1); Library and Information Sciences (Q1); Physical and Theoretical Chemistry (Q2)"
245;25125;Journal of Analytical Toxicology;journal;01464760;0.881;Q2;69;97;289;2112;608;272;2.57;21.77;United States;Perston Publications, Inc.;1977-ongoing;"Chemical Health and Safety (Q1); Analytical Chemistry (Q2); Environmental Chemistry (Q2); Health, Toxicology and Mutagenesis (Q2); Toxicology (Q2)"
246;24571;X-Ray Spectrometry;journal;00498246, 10974539;0.881;Q2;40;65;212;1663;340;202;1.83;25.58;United States;John Wiley & Sons Inc.;1972-ongoing;Spectroscopy (Q2)
247;25199;Journal of Solid State Electrochemistry;journal;14328488;0.875;Q2;74;467;782;15707;1877;763;2.35;33.63;Germany;Springer Verlag;1997-ongoing;"Electrical and Electronic Engineering (Q1); Materials Science (miscellaneous) (Q1); Condensed Matter Physics (Q2); Electrochemistry (Q2)"
248;21100199840;RSC Advances;journal;20462069;0.872;Q1;113;1741;237;80929;619;233;2.66;46.48;United Kingdom;Royal Society of Chemistry;2011-ongoing;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1)"
249;24595;Chemometrics and Intelligent Laboratory Systems;journal;01697439;0.87;Q2;109;158;349;5596;991;344;2.74;35.42;Netherlands;Elsevier BV;1986-ongoing;"Computer Science Applications (Q1); Process Chemistry and Technology (Q1); Software (Q1); Analytical Chemistry (Q2); Spectroscopy (Q2)"
250;21100277040;Journal of Systems Chemistry;journal;17592208;0.865;Q1;13;5;4;185;12;4;3;37.00;United Kingdom;Chemistry Central;2011-2015;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2)"
251;12921;European Journal of Lipid Science and Technology;journal;14389312, 14387697;0.864;Q1;82;181;502;6041;1166;459;2.54;33.38;Germany;Wiley - V C H Verlag GmbbH & Co.;2000-ongoing;"Chemistry (miscellaneous) (Q1); Food Science (Q1); Industrial and Manufacturing Engineering (Q1); Biotechnology (Q2)"
252;26584;Chemical Physics;journal;03010104;0.862;Q2;110;368;758;17791;1517;739;1.92;48.35;Netherlands;Elsevier BV;1973-ongoing;"Physical and Theoretical Chemistry (Q2); Physics and Astronomy (miscellaneous) (Q2)"
253;23068;European Food Research and Technology;journal;14382385, 14382377;0.862;Q1;89;247;655;8765;1332;654;1.66;35.49;Germany;Springer Verlag;1996-ongoing;"Chemistry (miscellaneous) (Q1); Food Science (Q1); Industrial and Manufacturing Engineering (Q1); Biochemistry (Q2); Biotechnology (Q2)"
254;28545;Journal of Nanoparticle Research;journal;13880764, 1572896X;0.855;Q1;108;665;1204;25395;3430;1196;2.48;38.19;Netherlands;Kluwer Academic Publishers;1999-ongoing;"Atomic and Molecular Physics, and Optics (Q1); Chemistry (miscellaneous) (Q1); Materials Science (miscellaneous) (Q1); Modeling and Simulation (Q1); Bioengineering (Q2); Condensed Matter Physics (Q2); Nanoscience and Nanotechnology (Q2)"
255;25881;JAOCS, Journal of the American Oil Chemists' Society;journal;0003021X;0.852;Q2;104;246;560;6683;1188;541;1.95;27.17;Germany;Springer Verlag;1947-ongoing;"Chemical Engineering (miscellaneous) (Q1); Organic Chemistry (Q2)"
256;29053;Molecular Diversity;journal;1573501X, 13811991;0.852;Q2;54;76;237;2527;782;226;3.18;33.25;Netherlands;Kluwer Academic Publishers;1995-1998, 2000, 2003-ongoing;"Information Systems (Q1); Medicine (miscellaneous) (Q1); Drug Discovery (Q2); Inorganic Chemistry (Q2); Organic Chemistry (Q2); Physical and Theoretical Chemistry (Q2); Catalysis (Q3); Molecular Biology (Q3)"
257;14464;Polymer Testing;journal;01429418;0.845;Q2;86;154;407;3777;895;387;2.1;24.53;Netherlands;Elsevier BV;1980-ongoing;"Polymers and Plastics (Q1); Organic Chemistry (Q2)"
258;27027;Applied Physics A: Materials Science and Processing;journal;14320630, 09478396;0.843;Q1;137;562;1778;16422;3431;1768;1.75;29.22;Germany;Springer Verlag;1988, 1995-ongoing;"Chemistry (miscellaneous) (Q1); Materials Science (miscellaneous) (Q1)"
259;4000150314;Chemical Biology and Drug Design;journal;17470277;0.837;-;71;218;438;8263;1166;418;2.84;37.90;United Kingdom;Blackwell;2006-ongoing;"Biochemistry (Q2); Molecular Medicine (Q3)"
260;25283;Journal of Fluorine Chemistry;journal;00221139;0.837;Q2;82;257;541;10132;1170;529;2.09;39.42;Netherlands;Elsevier BV;1971-ongoing;"Biochemistry (Q2); Environmental Chemistry (Q2); Inorganic Chemistry (Q2); Organic Chemistry (Q2); Physical and Theoretical Chemistry (Q2)"
261;12182;Journal of Molecular Spectroscopy;journal;00222852, 1096083X;0.836;Q2;61;116;410;3483;632;404;1.71;30.03;United States;Elsevier Inc.;1957-ongoing;"Atomic and Molecular Physics, and Optics (Q2); Physical and Theoretical Chemistry (Q2); Spectroscopy (Q2)"
262;12179;Journal of Luminescence;journal;00222313;0.832;Q1;104;531;1331;16476;3088;1316;2.34;31.03;Netherlands;Elsevier BV;1970-ongoing;"Chemistry (miscellaneous) (Q1); Atomic and Molecular Physics, and Optics (Q2); Biochemistry (Q2); Biophysics (Q2); Condensed Matter Physics (Q2)"
263;26990;Molecular Physics;journal;00268976, 13623028;0.821;Q2;99;285;867;13909;1505;839;1.72;48.80;United Kingdom;Taylor & Francis;1958-ongoing;"Biophysics (Q2); Condensed Matter Physics (Q2); Physical and Theoretical Chemistry (Q2); Molecular Biology (Q3)"
264;24705;Liquid Crystals;journal;02678292, 13665855;0.815;Q1;71;169;474;5729;969;463;2.07;33.90;United Kingdom;Taylor & Francis;1986-ongoing;"Chemistry (miscellaneous) (Q1); Materials Science (miscellaneous) (Q1); Condensed Matter Physics (Q2)"
265;27010;Photochemistry and Photobiology;journal;00318655;0.815;Q2;120;193;545;8659;1404;527;2.36;44.87;United States;Wiley-Blackwell;1962-ongoing;"Biochemistry (Q2); Medicine (miscellaneous) (Q2); Physical and Theoretical Chemistry (Q2)"
266;26581;Catalysis Surveys from Asia;journal;15728803, 15711013;0.813;Q1;49;19;62;1419;134;59;2.05;74.68;Netherlands;Kluwer Academic Publishers;2002-ongoing;"Chemistry (miscellaneous) (Q1); Catalysis (Q3)"
267;19700174958;Drug Testing and Analysis;journal;19427611, 19427603;0.806;Q2;44;150;276;4689;730;251;3.21;31.26;United Kingdom;John Wiley & Sons Ltd.;2009-ongoing;"Pharmaceutical Science (Q1); Analytical Chemistry (Q2); Environmental Chemistry (Q2); Spectroscopy (Q2)"
268;16945;Chemistry and Physics of Lipids;journal;00093084;0.804;Q2;89;97;261;4998;695;258;2.36;51.53;Netherlands;Elsevier BV;1966-ongoing;"Biochemistry (Q2); Organic Chemistry (Q2); Cell Biology (Q3); Molecular Biology (Q3)"
269;21190;Drug Development and Industrial Pharmacy;journal;03639045, 15205762;0.804;Q2;78;166;444;6188;878;442;1.92;37.28;United States;Marcel Dekker Inc.;1974, 1976-ongoing;"Drug Discovery (Q2); Organic Chemistry (Q2); Pharmacology (Q2)"
270;12352;Optics Communications;journal;00304018;0.801;Q2;120;1001;2867;23977;5125;2790;1.83;23.95;Netherlands;Elsevier BV;1969-ongoing;"Electrical and Electronic Engineering (Q1); Atomic and Molecular Physics, and Optics (Q2); Electronic, Optical and Magnetic Materials (Q2); Physical and Theoretical Chemistry (Q2)"
271;14456;Polymer International;journal;10970126, 09598103;0.798;-;95;234;631;9341;1464;618;2.33;39.92;United States;John Wiley & Sons Inc.;1991-ongoing;Polymers and Plastics (Q1)
272;19465;Annual Reports in Medicinal Chemistry;book series;00657743, 15578437;0.792;Q2;37;32;85;1947;140;53;3.19;60.84;United States;Elsevier Inc.;1966-2014, 2017-ongoing;"Biochemistry (Q2); Organic Chemistry (Q2)"
273;26370;Molecules;journal;14203049;0.792;Q1;116;1060;1817;41684;5723;1803;2.89;39.32;Switzerland;Multidisciplinary Digital Publishing Institute (MDPI);1996-ongoing;"Chemistry (miscellaneous) (Q1); Pharmaceutical Science (Q1); Analytical Chemistry (Q2); Drug Discovery (Q2); Medicine (miscellaneous) (Q2); Organic Chemistry (Q2); Physical and Theoretical Chemistry (Q2); Molecular Medicine (Q3)"
274;16533;Phytochemical Analysis;journal;09580344, 10991565;0.784;Q2;63;96;221;2359;584;216;2.86;24.57;United States;John Wiley & Sons Inc.;1990-ongoing;"Complementary and Alternative Medicine (Q1); Food Science (Q1); Analytical Chemistry (Q2); Biochemistry (Q2); Drug Discovery (Q2); Medicine (miscellaneous) (Q2); Plant Science (Q2); Molecular Medicine (Q3)"
275;23418;Chemistry Letters;journal;03667022;0.78;Q1;102;578;1263;13313;2044;1260;1.68;23.03;Japan;Chemical Society of Japan/Nippon Kagakukai;1973, 1979, 1981, 1988, 1996-ongoing;Chemistry (miscellaneous) (Q1)
276;25898;Journal of Peptide Science;journal;10752617, 10991387;0.78;Q2;60;101;322;3701;669;314;2.15;36.64;United States;John Wiley & Sons Inc.;1995-ongoing;"Biochemistry (Q2); Drug Discovery (Q2); Medicine (miscellaneous) (Q2); Organic Chemistry (Q2); Pharmacology (Q2); Molecular Biology (Q3); Molecular Medicine (Q3); Structural Biology (Q3)"
277;22716;Australian Journal of Chemistry;journal;00049425;0.773;Q1;72;217;682;10195;1408;642;1.9;46.98;Australia;Commonwealth Scientific and Industrial Research Organization Publishing;1973-1986, 1994, 1996-ongoing;Chemistry (miscellaneous) (Q1)
278;25326;Solid State Sciences;journal;12932558;0.773;Q1;79;284;1051;9022;2090;1042;1.82;31.77;Netherlands;Elsevier BV;1974, 1976, 1999-ongoing;"Chemistry (miscellaneous) (Q1); Materials Science (miscellaneous) (Q1); Condensed Matter Physics (Q2)"
279;16302;Adsorption;journal;15728757, 09295607;0.772;Q1;67;48;222;1479;442;215;1.74;30.81;Netherlands;Kluwer Academic Publishers;1995-ongoing;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Surfaces and Interfaces (Q2)"
280;25803;Carbohydrate Research;journal;00086215;0.772;Q2;121;343;1138;12257;2790;1125;2.28;35.73;United Kingdom;Elsevier Ltd.;1965-ongoing;"Analytical Chemistry (Q2); Medicine (miscellaneous) (Q2); Organic Chemistry (Q2); Biochemistry (Q3)"
281;25879;International Journal of Molecular Sciences;journal;14220067;0.77;Q2;114;1073;1220;58302;3819;1210;2.92;54.34;Switzerland;Multidisciplinary Digital Publishing Institute (MDPI);2000-ongoing;"Computer Science Applications (Q2); Inorganic Chemistry (Q2); Medicine (miscellaneous) (Q2); Organic Chemistry (Q2); Physical and Theoretical Chemistry (Q2); Spectroscopy (Q2); Catalysis (Q3); Molecular Biology (Q3)"
282;19700201640;Cholesterol;journal;20901283, 20901291;0.757;Q2;17;25;18;1069;42;18;2.33;42.76;Egypt;Hindawi Publishing Corporation;2010-ongoing;"Endocrinology, Diabetes and Metabolism (Q2); Hematology (Q2); Internal Medicine (Q2); Organic Chemistry (Q2)"
283;27083;Thermochimica Acta;journal;00406031;0.755;Q2;116;425;890;13621;2019;883;2.26;32.05;Netherlands;Elsevier BV;1970-ongoing;"Instrumentation (Q1); Condensed Matter Physics (Q2); Physical and Theoretical Chemistry (Q2)"
284;19700188457;Metal ions in life sciences;journal;20419821, 15590836;0.753;Q2;30;14;43;1439;106;42;2.52;102.79;Germany;Walter de Gruyter GmbH;2010-ongoing;"Inorganic Chemistry (Q2); Medicine (miscellaneous) (Q2); Biochemistry (Q3)"
285;23942;Biomedical Chromatography;journal;10990801, 02693879;0.752;Q2;58;220;519;5504;1113;500;2.19;25.02;United States;John Wiley & Sons Inc.;1986-ongoing;"Analytical Chemistry (Q2); Clinical Biochemistry (Q2); Drug Discovery (Q2); Medicine (miscellaneous) (Q2); Pharmacology (Q2); Biochemistry (Q3); Molecular Biology (Q3)"
286;24670;Chemical Vapor Deposition;journal;15213862, 09481907;0.752;Q1;58;48;147;1680;260;145;1.5;35.00;United Kingdom;John Wiley & Sons Ltd.;1995-2015;"Chemistry (miscellaneous) (Q1); Process Chemistry and Technology (Q2); Surfaces and Interfaces (Q2)"
287;24756;Match;journal;03406253;0.751;Q2;52;114;339;2891;703;332;2.15;25.36;Serbia;University of Kragujevac;1996-ongoing;"Applied Mathematics (Q2); Chemistry (miscellaneous) (Q2); Computational Theory and Mathematics (Q2); Computer Science Applications (Q2)"
288;21880;Cereal Chemistry;journal;00090352;0.749;Q2;90;45;290;1651;466;289;1.57;36.69;United States;American Association of Cereal Chemists, Inc.;1974, 1978-1979, 1981, 1983-1984, 1986, 1989, 1993-ongoing;"Food Science (Q1); Organic Chemistry (Q2)"
289;21744;Planta Medica;journal;14390221, 00320943;0.749;Q2;103;266;832;7857;2170;797;2.64;29.54;Germany;Georg Thieme Verlag;1961, 1965-ongoing;"Complementary and Alternative Medicine (Q1); Pharmaceutical Science (Q1); Analytical Chemistry (Q2); Drug Discovery (Q2); Organic Chemistry (Q2); Pharmacology (Q2); Molecular Medicine (Q3)"
290;24621;Journal of Molecular Graphics and Modelling;journal;10933263;0.743;Q2;67;100;287;4847;702;280;2.58;48.47;Netherlands;Elsevier BV;1997-ongoing;"Computer Graphics and Computer-Aided Design (Q1); Materials Chemistry (Q1); Physical and Theoretical Chemistry (Q2); Spectroscopy (Q2)"
291;14500154701;Food Analytical Methods;journal;1936976X, 19369751;0.739;Q2;35;187;169;5975;358;163;1.89;31.95;United States;Springer New York LLC;2009-ongoing;"Food Science (Q1); Safety Research (Q1); Safety, Risk, Reliability and Quality (Q1); Analytical Chemistry (Q2); Applied Microbiology and Biotechnology (Q2)"
292;26416;Organic Syntheses;book series;00786209;0.739;Q2;36;34;106;604;123;103;1.09;17.76;United States;John Wiley & Sons Inc.;1946, 1996-2000, 2002-2003, 2005-2014, 2016-ongoing;"Organic Chemistry (Q2); Physical and Theoretical Chemistry (Q2)"
293;22701;Applied Organometallic Chemistry;journal;02682605, 10990739;0.737;Q2;66;115;337;5898;750;335;2.21;51.29;United States;John Wiley & Sons Inc.;1996-ongoing;"Chemistry (miscellaneous) (Q2); Inorganic Chemistry (Q2)"
294;26397;Organic Preparations and Procedures International;journal;00304948;0.735;Q2;46;33;88;1904;168;88;1.79;57.70;United Kingdom;Taylor & Francis;1971-ongoing;Organic Chemistry (Q2)
295;11700154380;Biomedical Materials (Bristol);journal;17486041, 1748605X;0.733;Q2;61;88;299;4497;728;276;2.33;51.10;United Kingdom;Institute of Physics Publishing;2006-ongoing;"Business and International Management (Q1); Bioengineering (Q2); Biomaterials (Q2); Biomedical Engineering (Q2); Chemistry (miscellaneous) (Q2); Mechanics of Materials (Q2)"
296;21188;Journal of Sol-Gel Science and Technology;journal;15734846, 09280707;0.732;Q2;81;313;744;9673;1509;735;1.83;30.90;Netherlands;Kluwer Academic Publishers;1993-ongoing;"Ceramics and Composites (Q1); Materials Chemistry (Q1); Biomaterials (Q2); Chemistry (miscellaneous) (Q2); Condensed Matter Physics (Q2); Electronic, Optical and Magnetic Materials (Q2)"
297;28564;Journal of Physics and Chemistry of Solids;journal;00223697;0.726;Q2;97;279;879;8190;1644;869;1.74;29.35;United Kingdom;Elsevier Ltd.;1956-ongoing;"Chemistry (miscellaneous) (Q2); Condensed Matter Physics (Q2); Materials Science (miscellaneous) (Q2)"
298;25194;Journal of Applied Electrochemistry;journal;15728838, 0021891X;0.713;Q2;97;118;701;3742;1547;690;2.15;31.71;Netherlands;Kluwer Academic Publishers;1955, 1971-ongoing;"Chemical Engineering (miscellaneous) (Q1); Electrochemistry (Q2); Materials Chemistry (Q2)"
299;26971;Journal of Physical Organic Chemistry;journal;10991395, 08943230;0.712;Q2;61;179;447;8018;798;434;1.77;44.79;United States;John Wiley & Sons Inc.;1988-ongoing;"Organic Chemistry (Q2); Physical and Theoretical Chemistry (Q2)"
300;24070;Magnetic Resonance in Chemistry;journal;07491581, 1097458X;0.71;Q2;66;144;501;3929;964;491;2.06;27.28;United States;John Wiley & Sons Inc.;1985-ongoing;"Chemistry (miscellaneous) (Q2); Materials Science (miscellaneous) (Q2)"
301;4000152134;Advances in Quantum Chemistry;book series;00653276;0.704;Q2;38;14;56;1329;121;22;61;94.93;United States;Elsevier Inc.;1964, 1966-1968, 1970, 1972-1975, 1977, 1979-1982, 1985-1986, 1988-1992, 1994-ongoing;Physical and Theoretical Chemistry (Q2)
302;13687;Journal of Polymer Research;journal;15728935, 10229760;0.702;Q2;47;290;465;10174;1076;464;2.2;35.08;Netherlands;Kluwer Academic Publishers;1994-ongoing;"Polymers and Plastics (Q1); Materials Chemistry (Q2); Organic Chemistry (Q2)"
303;19700175229;Analytical Methods;journal;17599679, 17599660;0.701;Q2;52;649;727;21771;1459;707;2.06;33.55;United Kingdom;Royal Society of Chemistry;2009-ongoing;"Chemical Engineering (miscellaneous) (Q1); Engineering (miscellaneous) (Q1); Analytical Chemistry (Q2)"
304;16759;Advances in Clinical Chemistry;book series;00652423;0.698;Q2;40;24;70;3395;265;29;23.67;141.46;United States;Elsevier Inc.;1958-1973, 1975-1978, 1980-1981, 1983, 1985-1987, 1989-1990, 1992-1994, 1996, 1998-2001, 2003-ongoing;"Chemistry (miscellaneous) (Q2); Clinical Biochemistry (Q2)"
305;24045;Journal of Near Infrared Spectroscopy;journal;09670335;0.697;Q2;50;62;135;2624;245;128;1.85;42.32;United Kingdom;SAGE Publications Inc.;1996-ongoing;Spectroscopy (Q2)
306;23050;Journal of Microencapsulation;journal;02652048, 14645246;0.696;Q2;70;81;244;3353;529;242;1.98;41.40;United Kingdom;Taylor & Francis;1984-ongoing;"Pharmaceutical Science (Q1); Bioengineering (Q2); Colloid and Surface Chemistry (Q2); Organic Chemistry (Q2); Physical and Theoretical Chemistry (Q2)"
307;34587;International Journal of Polymeric Materials and Polymeric Biomaterials;journal;1563535X, 00914037;0.695;Q2;31;87;225;2630;420;224;1.94;30.23;United Kingdom;Taylor & Francis;1971-ongoing;"Chemical Engineering (miscellaneous) (Q1); Polymers and Plastics (Q1); Analytical Chemistry (Q2)"
308;21100255503;Journal of Flow Chemistry;journal;2062249X;0.692;Q2;17;22;5;884;13;5;2.6;40.18;Hungary;Akademiai Kiado;2011-ongoing;"Fluid Flow and Transfer Processes (Q1); Chemistry (miscellaneous) (Q2); Organic Chemistry (Q2)"
