Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2001);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
95;12891;Color Research and Application;journal;15206378, 03612317;0.822;Q1;65;130;118;2216;181;118;1.49;17.05;United States;Northern America;"John Wiley &amp; Sons Inc.";1976-2021;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Human Factors and Ergonomics (Q1)"
96;14923;Advances in Biochemical Engineering/Biotechnology;journal;07246145, 16168542;0.82;Q1;92;24;67;2749;162;67;1.54;114.54;Germany;Western Europe;Springer Science and Business Media Deutschland GmbH;1983-2021;"Applied Microbiology and Biotechnology (Q1); Bioengineering (Q1); Biotechnology (Q1); Medicine (miscellaneous) (Q1)"
97;15609;Enzyme and Microbial Technology;journal;18790909, 01410229;0.802;-;153;190;580;4995;984;579;1.6;26.29;United States;Northern America;Elsevier Inc.;1979-2022;"Applied Microbiology and Biotechnology (Q1); Biotechnology (Q1); Biochemistry (Q2)"
98;26968;Journal of Photochemistry and Photobiology C: Photochemistry Reviews;journal;13895567;0.801;Q3;95;8;10;802;18;10;1.8;100.25;Netherlands;Western Europe;Elsevier;2000-2021;"Organic Chemistry (Q2); Physical and Theoretical Chemistry (Q2); Catalysis (Q3)"
99;14265;Reviews in Chemical Engineering;journal;01678299, 21910235;0.8;Q1;50;6;30;826;53;30;1.29;137.67;Germany;Western Europe;Walter de Gruyter GmbH;1982-1985, 1987-1988, 1990-2021;Chemical Engineering (miscellaneous) (Q1)
100;13517;Ultrasonics Sonochemistry;journal;13504177, 18732828;0.799;Q1;140;61;100;1213;180;100;1.65;19.89;Netherlands;Western Europe;Elsevier;1994-2021;"Acoustics and Ultrasonics (Q1); Chemical Engineering (miscellaneous) (Q1); Radiology, Nuclear Medicine and Imaging (Q1)"
101;13749;Heat and Mass Transfer;journal;09477411, 14321181;0.795;Q1;74;100;244;1697;213;244;0.69;16.97;Germany;Western Europe;Springer Verlag;1995-2021;"Fluid Flow and Transfer Processes (Q1); Condensed Matter Physics (Q2)"
102;25780;Biomacromolecules;journal;15264602, 15257797;0.794;Q1;232;182;113;6504;250;112;2.21;35.74;United States;Northern America;American Chemical Society;2000-2021;"Bioengineering (Q1); Polymers and Plastics (Q1); Biomaterials (Q2); Materials Chemistry (Q2)"
103;26881;Combustion Science and Technology;journal;1563521X, 00102202;0.79;Q1;79;110;408;2937;339;407;0.72;26.7;United Kingdom;Western Europe;Taylor and Francis Ltd.;1969-2021;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Energy Engineering and Power Technology (Q1); Fuel Technology (Q1); Physics and Astronomy (miscellaneous) (Q2)"
104;29220;Experimental Thermal and Fluid Science;journal;08941777;0.786;Q1;123;59;203;1079;177;202;0.68;18.29;United States;Northern America;Elsevier Inc.;1988-2022;"Aerospace Engineering (Q1); Chemical Engineering (miscellaneous) (Q1); Fluid Flow and Transfer Processes (Q1); Mechanical Engineering (Q1); Nuclear Energy and Engineering (Q1)"
105;37764;Berichte der Bunsengesellschaft/Physical Chemistry Chemical Physics;journal;00059021;0.769;Q1;50;0;253;0;350;253;0;0;United States;Northern America;VCH Publishers;1970, 1976-1998;Chemical Engineering (miscellaneous) (Q1)
106;21178;Journal of Materials Science: Materials in Medicine;journal;15734838, 09574530;0.769;Q2;133;162;393;3875;495;385;1.2;23.92;Netherlands;Western Europe;Springer Netherlands;1990-2021;"Bioengineering (Q2); Biomaterials (Q2); Biomedical Engineering (Q2); Biophysics (Q2)"
107;29109;Corrosion Engineering Science and Technology;journal;1478422X;0.763;Q1;44;46;150;816;52;116;0.22;17.74;United Kingdom;Western Europe;Maney Publishing;2003-2021;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Materials Science (miscellaneous) (Q1)"
108;16078;Journal of Biotechnology;journal;01681656, 18734863;0.754;-;164;180;583;5726;1015;571;1.72;31.81;Netherlands;Western Europe;Elsevier;1984-2021;"Applied Microbiology and Biotechnology (Q1); Medicine (miscellaneous) (Q1); Biotechnology (Q2)"
109;21322;Flow, Turbulence and Combustion;journal;13866184, 15731987;0.75;Q1;68;36;114;1389;67;113;0.54;38.58;Netherlands;Western Europe;Springer Netherlands;1996-2021;"Chemical Engineering (miscellaneous) (Q1); Physical and Theoretical Chemistry (Q2); Physics and Astronomy (miscellaneous) (Q2)"
110;15462;Biotechnology and Applied Biochemistry;journal;14708744, 08854513;0.709;Q1;74;58;201;1448;316;195;1.4;24.97;United States;Northern America;Wiley-Blackwell;1986-2021;"Medicine (miscellaneous) (Q1); Process Chemistry and Technology (Q1); Applied Microbiology and Biotechnology (Q2); Bioengineering (Q2); Biomedical Engineering (Q2); Biotechnology (Q2); Drug Discovery (Q2); Molecular Medicine (Q3)"
111;20589;Journal of Food Process Engineering;journal;01458876, 17454530;0.703;Q1;49;25;88;555;66;88;0.57;22.2;United States;Northern America;Wiley-Blackwell;1977-2021;"Chemical Engineering (miscellaneous) (Q1); Food Science (Q1)"
112;22597;Food Hydrocolloids;journal;0268005X;0.7;Q1;174;69;192;2146;235;191;1.22;31.1;Netherlands;Western Europe;Elsevier;1986, 1995-2022;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Food Science (Q1)"
113;24528;Solvent Extraction and Ion Exchange;journal;15322262, 07366299;0.699;Q1;67;60;202;1638;259;202;1.07;27.3;United States;Northern America;Taylor and Francis Ltd.;1983-2021;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q2)"
114;26590;Colloids and Surfaces B: Biointerfaces;journal;09277765, 18734367;0.692;Q2;169;103;309;2997;405;302;1.41;29.1;Netherlands;Western Europe;Elsevier;1993-2021;"Medicine (miscellaneous) (Q1); Biotechnology (Q2); Colloid and Surface Chemistry (Q2); Physical and Theoretical Chemistry (Q2); Surfaces and Interfaces (Q3)"
115;21094;Mechanism and Machine Theory;journal;03741052, 0094114X;0.69;Q2;115;85;269;1329;182;269;0.55;15.64;United Kingdom;Western Europe;Elsevier Ltd.;1972-2022;"Mechanical Engineering (Q1); Bioengineering (Q2); Computer Science Applications (Q2); Mechanics of Materials (Q2)"
116;22745;Canadian Journal of Chemistry;journal;00084042, 14803291;0.685;Q3;69;236;672;9149;858;672;1.24;38.77;Canada;Northern America;National Research Council of Canada;1951, 1960, 1965, 1973-2021;"Chemistry (miscellaneous) (Q2); Organic Chemistry (Q2); Catalysis (Q3)"
117;130080;Journal of Chemical Information and Modeling;journal;1549960X, 15499596;0.683;Q1;169;200;445;6220;1305;445;3.04;31.1;United States;Northern America;American Chemical Society;2005-2021;"Chemical Engineering (miscellaneous) (Q1); Library and Information Sciences (Q1); Chemistry (miscellaneous) (Q2); Computer Science Applications (Q2)"
118;16345;Atomization and Sprays;journal;19362684, 10445110;0.674;Q1;54;44;95;769;103;95;1.16;17.48;United States;Northern America;Begell House Inc.;1996-2021;Chemical Engineering (miscellaneous) (Q1)
119;23050;Journal of Microencapsulation;journal;02652048, 14645246;0.674;Q2;81;72;189;1330;247;186;1.17;18.47;United Kingdom;Western Europe;Informa Healthcare;1984-2021;"Pharmaceutical Science (Q1); Bioengineering (Q2); Colloid and Surface Chemistry (Q2); Organic Chemistry (Q2); Physical and Theoretical Chemistry (Q2)"
120;33577;Polymer Gels and Networks;journal;09667822;0.671;Q1;29;0;43;0;45;43;0;0;United Kingdom;Western Europe;Pergamon Press Ltd.;1993-1998;"Chemical Engineering (miscellaneous) (Q1); Pharmaceutical Science (Q1); Polymers and Plastics (Q1)"
121;16398;Chemical Engineering Journal;journal;13858947;0.66;Q1;248;162;307;4016;265;307;0.89;24.79;Netherlands;Western Europe;Elsevier;1971, 1973-1977, 1979, 1983, 1988, 1992-2022;"Chemical Engineering (miscellaneous) (Q1); Industrial and Manufacturing Engineering (Q1); Chemistry (miscellaneous) (Q2); Environmental Chemistry (Q2)"
122;25711;Biodegradation;journal;09239820, 15729729;0.658;Q2;82;45;140;1437;168;137;0.78;31.93;Netherlands;Western Europe;Springer Netherlands;1990-2021;"Environmental Engineering (Q1); Bioengineering (Q2); Environmental Chemistry (Q2); Microbiology (Q2); Pollution (Q2)"
123;16083;Journal of Chemical Technology and Biotechnology;journal;02682575, 10974660;0.637;Q1;124;168;470;4380;522;464;0.98;26.07;United Kingdom;Western Europe;John Wiley and Sons Ltd;1979-1981, 1983-2021;"Chemical Engineering (miscellaneous) (Q1); Fuel Technology (Q1); Renewable Energy, Sustainability and the Environment (Q1); Waste Management and Disposal (Q1); Biotechnology (Q2); Inorganic Chemistry (Q2); Organic Chemistry (Q2); Pollution (Q2)"
124;13540;Advances in Polymer Technology;journal;07306679, 10982329;0.633;Q1;47;24;73;543;55;73;0.71;22.63;United States;Northern America;"John Wiley &amp; Sons Inc.";1981-2021;"Chemical Engineering (miscellaneous) (Q1); Polymers and Plastics (Q1); Organic Chemistry (Q2)"
125;13261;Progress in Organic Coatings;journal;00330655, 03009440;0.625;Q1;115;89;173;3430;139;173;0.71;38.54;Netherlands;Western Europe;Elsevier;1972-2021;"Chemical Engineering (miscellaneous) (Q1); Materials Chemistry (Q2); Organic Chemistry (Q2); Surfaces, Coatings and Films (Q2)"
126;25938;Macromolecular Materials and Engineering;journal;14387492, 14392054;0.622;Q1;104;110;361;2683;288;359;0.84;24.39;Germany;Western Europe;Wiley-VCH Verlag;1989, 2000-2021;"Chemical Engineering (miscellaneous) (Q1); Polymers and Plastics (Q1); Materials Chemistry (Q2); Organic Chemistry (Q2)"
127;101712;Bioseparation;journal;0923179X;0.618;Q1;35;40;114;334;140;112;1.41;8.35;Netherlands;Western Europe;Kluwer Academic Publishers;1990-1992, 1994-2001;"Chemical Engineering (miscellaneous) (Q1); Applied Microbiology and Biotechnology (Q2); Biochemistry (Q3)"
128;13557;Journal of Chemical Engineering of Japan;journal;00219592;0.618;Q1;50;255;471;3277;327;434;0.61;12.85;Japan;Asiatic Region;Society of Chemical Engineers, Japan;1968-2021;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q2)"
129;25919;Journal of Surfactants and Detergents;journal;15589293, 10973958;0.616;Q1;51;43;159;1036;170;157;1.12;24.09;Germany;Western Europe;"John Wiley &amp; Sons Inc.";1998-2021;"Chemical Engineering (miscellaneous) (Q1); Physical and Theoretical Chemistry (Q2); Surfaces, Coatings and Films (Q2)"
130;16302;Adsorption;journal;15728757, 09295607;0.612;Q1;77;28;103;764;99;103;0.92;27.29;Netherlands;Western Europe;Springer Netherlands;1995-2021;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q2); Surfaces and Interfaces (Q3)"
131;16402;Chemical Engineering Progress (discontinued);trade journal;03607275;0.598;Q1;40;245;318;508;133;232;0.43;2.07;United States;Northern America;American Institute of Chemical Engineers;1969-2018;"Chemical Engineering (miscellaneous) (Q1); Industrial and Manufacturing Engineering (Q1); Chemistry (miscellaneous) (Q2); Materials Chemistry (Q2)"
132;20479;JSME International Journal, Series B: Fluids and Thermal Engineering;journal;13408054, 13475371;0.597;Q1;37;88;327;1244;171;327;0.45;14.14;Japan;Asiatic Region;Japan Society of Mechanical Engineers;1988-2007;"Fluid Flow and Transfer Processes (Q1); Mechanical Engineering (Q1); Physical and Theoretical Chemistry (Q3)"
133;26581;Catalysis Surveys from Asia;journal;15728803, 15711013;0.595;Q3;55;13;40;709;41;40;0.55;54.54;United States;Northern America;Springer New York;2002-2021;"Chemistry (miscellaneous) (Q2); Catalysis (Q3)"
134;14292;Separation and Purification Technology;journal;13835866, 18733794;0.59;Q2;175;187;213;3478;192;213;0.72;18.6;Netherlands;Western Europe;Elsevier;1997-2022;"Analytical Chemistry (Q2); Filtration and Separation (Q2)"
135;57844;Journal of Molecular Modeling;journal;16102940, 09485023;0.587;Q3;71;57;66;1868;75;66;1.02;32.77;Germany;Western Europe;Springer Verlag;1996-2021;"Computer Science Applications (Q2); Inorganic Chemistry (Q2); Organic Chemistry (Q2); Catalysis (Q3); Computational Theory and Mathematics (Q3); Physical and Theoretical Chemistry (Q3)"
136;24515;Separation Science and Technology;journal;15205754, 01496395;0.587;Q1;81;211;542;5284;494;542;0.86;25.04;United States;Northern America;Taylor and Francis Ltd.;1978-2021;"Chemical Engineering (miscellaneous) (Q1); Process Chemistry and Technology (Q1); Chemistry (miscellaneous) (Q2); Filtration and Separation (Q2)"
137;24667;Journal of Wood Chemistry and Technology;journal;15322319, 02773813;0.584;Q1;47;27;75;657;68;75;0.79;24.33;United States;Northern America;Taylor and Francis Ltd.;1981-2021;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q2); Materials Science (miscellaneous) (Q2)"
138;23415;Accreditation and Quality Assurance;journal;09491775, 14320517;0.583;Q1;40;90;228;940;140;228;0.49;10.44;United States;Northern America;Springer New York;1996-2021;"Chemical Engineering (miscellaneous) (Q1); Safety, Risk, Reliability and Quality (Q1); Chemistry (miscellaneous) (Q2); Instrumentation (Q2)"
139;14240;Reactive and Functional Polymers;journal;13815148;0.583;Q1;104;76;306;1923;311;306;0.96;25.3;Netherlands;Western Europe;Elsevier;1995-2021;"Chemical Engineering (miscellaneous) (Q1); Polymers and Plastics (Q1); Chemistry (miscellaneous) (Q2); Materials Chemistry (Q2); Biochemistry (Q3); Environmental Chemistry (Q3)"
140;13639;International Journal of Adhesion and Adhesives;journal;01437496;0.581;Q1;97;55;152;1003;120;151;0.67;18.24;United Kingdom;Western Europe;Elsevier Ltd.;1980-2022;"Chemical Engineering (miscellaneous) (Q1); Polymers and Plastics (Q1); Biomaterials (Q2)"
141;26966;Journal of Photochemistry and Photobiology A: Chemistry;journal;18732666, 10106030;0.579;Q1;165;271;705;7888;906;705;1.36;29.11;Netherlands;Western Europe;Elsevier;1987-2022;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q2); Physics and Astronomy (miscellaneous) (Q2)"
142;13716;Petroleum Science and Technology;journal;15322459, 10916466;0.572;Q1;51;90;202;1440;123;201;0.42;16;United States;Northern America;Taylor and Francis Ltd.;1997-2021;"Chemical Engineering (miscellaneous) (Q1); Energy Engineering and Power Technology (Q1); Fuel Technology (Q1); Geotechnical Engineering and Engineering Geology (Q1); Chemistry (miscellaneous) (Q2)"
143;16315;Fuel Processing Technology;journal;03783820;0.568;Q1;156;84;253;1980;210;252;0.81;23.57;Netherlands;Western Europe;Elsevier;1977-2022;"Chemical Engineering (miscellaneous) (Q1); Energy Engineering and Power Technology (Q1); Fuel Technology (Q1)"
144;84809;Plasmas and Polymers;journal;10840184;0.568;Q1;38;18;51;462;46;50;0.94;25.67;United States;Northern America;Plenum Press;1996-2004;"Chemical Engineering (miscellaneous) (Q1); Polymers and Plastics (Q1); Physics and Astronomy (miscellaneous) (Q2)"
145;15461;Biotechnology Advances;journal;18731899, 07349750;0.566;-;210;21;51;2022;95;49;1.77;96.29;United States;Northern America;Elsevier Inc.;1983-2021;Biotechnology (Q2)
146;17619;Journal of Molecular Catalysis - B Enzymatic;journal;13811177, 18733158;0.561;Q1;103;209;366;4818;506;365;1.28;23.05;Netherlands;Western Europe;Elsevier;1995-2017;"Process Chemistry and Technology (Q1); Bioengineering (Q2); Biochemistry (Q3); Catalysis (Q3)"
147;13655;International Polymer Processing;journal;21958602, 0930777X;0.557;Q1;37;61;157;1200;87;155;0.56;19.67;Germany;Western Europe;Walter de Gruyter GmbH;1988-1990, 1996-2021;"Chemical Engineering (miscellaneous) (Q1); Industrial and Manufacturing Engineering (Q1); Polymers and Plastics (Q1); Materials Chemistry (Q2)"
148;25194;Journal of Applied Electrochemistry;journal;15728838, 0021891X;0.556;Q1;116;177;537;4170;474;537;0.84;23.56;Netherlands;Western Europe;Springer Netherlands;1971-2021;"Chemical Engineering (miscellaneous) (Q1); Electrochemistry (Q2); Materials Chemistry (Q2)"
149;15490;Biotechnology and Genetic Engineering Reviews;journal;02648725, 20465556;0.553;Q2;44;15;56;1319;75;56;0.95;87.93;United Kingdom;Western Europe;Taylor and Francis Ltd.;1984-1994, 1996-2010, 2012-2021;"Bioengineering (Q2); Biotechnology (Q2); Molecular Biology (Q3)"
150;24593;Calphad: Computer Coupling of Phase Diagrams and Thermochemistry;journal;03645916;0.553;Q1;66;54;82;1381;69;80;0.56;25.57;United Kingdom;Western Europe;Elsevier Ltd.;1977-2021;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q2); Computer Science Applications (Q2)"
151;21522;Ceramics International;journal;02728842;0.548;Q1;126;131;331;2369;230;331;0.65;18.08;United Kingdom;Western Europe;Elsevier Ltd.;1981-2021;"Process Chemistry and Technology (Q1); Ceramics and Composites (Q2); Electronic, Optical and Magnetic Materials (Q2); Materials Chemistry (Q2); Surfaces, Coatings and Films (Q2)"
152;14584;Studies in Surface Science and Catalysis;book series;01672991;0.542;Q3;65;851;2094;11309;1501;2064;0.62;13.29;Netherlands;Western Europe;Elsevier BV;1976, 1979-2008, 2010, 2013, 2015, 2017, 2019;"Condensed Matter Physics (Q2); Materials Chemistry (Q2); Surfaces, Coatings and Films (Q2); Catalysis (Q3); Physical and Theoretical Chemistry (Q3)"
153;15423;Bioresource Technology;journal;09608524, 18732976;0.537;Q2;317;205;515;5129;523;513;0.99;25.02;United Kingdom;Western Europe;Elsevier Ltd.;1990-2021;"Environmental Engineering (Q1); Medicine (miscellaneous) (Q1); Waste Management and Disposal (Q1); Bioengineering (Q2); Renewable Energy, Sustainability and the Environment (Q2)"
154;23028;New Zealand Journal of Forestry Science;journal;11795395, 00480134;0.536;Q1;32;24;88;632;40;88;0.43;26.33;Switzerland;Western Europe;Scion Publishing;1979, 1981, 1983-2021;"Chemical Engineering (miscellaneous) (Q1); Forestry (Q1); Ecology (Q2); Plant Science (Q2)"
155;18465;Fluid Dynamics Research;journal;01695983;0.535;Q1;52;43;129;968;76;129;0.52;22.51;United Kingdom;Western Europe;IOP Publishing Ltd.;1986-2021;"Fluid Flow and Transfer Processes (Q1); Mechanical Engineering (Q2); Physics and Astronomy (miscellaneous) (Q2)"
156;15516;Biotechnology Letters;journal;15736776, 01415492;0.526;-;114;357;814;5093;849;813;0.98;14.27;Netherlands;Western Europe;Springer Netherlands;1979-2021;"Medicine (miscellaneous) (Q1); Biotechnology (Q2)"
157;28545;Journal of Nanoparticle Research;journal;13880764, 1572896X;0.522;Q2;128;57;93;1329;95;93;1.02;23.32;Netherlands;Western Europe;Springer Netherlands;1999-2021;"Atomic and Molecular Physics, and Optics (Q2); Bioengineering (Q2); Chemistry (miscellaneous) (Q2); Condensed Matter Physics (Q2); Materials Science (miscellaneous) (Q2); Modeling and Simulation (Q2); Nanoscience and Nanotechnology (Q3)"
158;21177;Journal of Materials Science: Materials in Electronics;journal;09574522, 1573482X;0.521;Q2;80;127;288;2207;221;288;0.75;17.38;United States;Northern America;Springer New York;1990-2021;"Atomic and Molecular Physics, and Optics (Q2); Bioengineering (Q2); Biomedical Engineering (Q2); Condensed Matter Physics (Q2); Electrical and Electronic Engineering (Q2); Electronic, Optical and Magnetic Materials (Q2); Biomaterials (Q3); Biophysics (Q3)"
159;16085;Journal of Industrial Microbiology and Biotechnology;journal;14765535, 13675435;0.52;-;118;124;397;3554;389;394;0.83;28.66;Germany;Western Europe;Springer Verlag;1996-2021;"Applied Microbiology and Biotechnology (Q2); Biotechnology (Q2)"
160;98012;International Journal of Dairy Technology;journal;14710307, 1364727X;0.518;Q1;56;27;43;129;29;43;0.5;4.78;United States;Northern America;Wiley-Blackwell;1947-1995, 1997-1998, 2000-2021;"Process Chemistry and Technology (Q1); Bioengineering (Q2); Food Science (Q2)"
161;20422;International Communications in Heat and Mass Transfer;journal;07351933;0.506;Q1;121;110;344;1359;154;344;0.5;12.35;United Kingdom;Western Europe;Elsevier Ltd.;1983-2021;"Chemical Engineering (miscellaneous) (Q1); Atomic and Molecular Physics, and Optics (Q2); Condensed Matter Physics (Q3)"
162;16134;Process Biochemistry;journal;00329592, 13595113;0.506;Q2;166;162;421;3253;430;421;0.97;20.08;United Kingdom;Western Europe;Elsevier BV;1950, 1953-1955, 1973-1975, 1979-2021;"Applied Microbiology and Biotechnology (Q2); Bioengineering (Q2); Biochemistry (Q3)"
163;16322;Desalination;journal;00119164;0.503;Q1;203;305;559;3232;444;554;0.64;10.6;Netherlands;Western Europe;Elsevier;1966-2022;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q2); Materials Science (miscellaneous) (Q2); Mechanical Engineering (Q2); Water Science and Technology (Q2)"
164;16337;Journal of Bioscience and Bioengineering;journal;13474421, 13891723;0.5;Q2;116;219;762;5521;737;761;0.91;25.21;Netherlands;Western Europe;Elsevier;1990-1991, 1993-1994, 1999-2021;"Applied Microbiology and Biotechnology (Q2); Bioengineering (Q2); Biotechnology (Q2)"
165;16104;Molecular Biotechnology;journal;15590305, 10736085;0.497;Q2;82;78;196;2988;264;196;1.37;38.31;United States;Northern America;Humana Press;1994-2021;"Applied Microbiology and Biotechnology (Q2); Bioengineering (Q2); Biotechnology (Q2); Biochemistry (Q3); Molecular Biology (Q4)"
166;13661;Particulate Science and Technology;journal;15480046, 02726351;0.496;Q1;38;25;63;554;37;62;0.34;22.16;United Kingdom;Western Europe;Taylor and Francis Ltd.;1983-2021;Chemical Engineering (miscellaneous) (Q1)
167;12900;Designed Monomers and Polymers;journal;15685551, 1385772X;0.495;Q1;38;31;113;736;67;109;0.56;23.74;United Kingdom;Western Europe;Taylor and Francis Ltd.;1998-2021;"Chemical Engineering (miscellaneous) (Q1); Polymers and Plastics (Q1); Chemistry (miscellaneous) (Q2); Materials Chemistry (Q2)"
168;110291;Applied Biochemistry and Biotechnology;journal;02732289;0.494;Q2;119;161;529;3782;474;524;0.82;23.49;United States;Northern America;Humana Press;1981-2021;"Medicine (miscellaneous) (Q1); Applied Microbiology and Biotechnology (Q2); Bioengineering (Q2); Biotechnology (Q2); Environmental Engineering (Q2); Biochemistry (Q3); Molecular Biology (Q4)"
169;21100443320;Johnson Matthey Technology Review;journal;20565135;0.48;Q2;53;55;69;424;73;65;1.05;7.71;United Kingdom;Western Europe;Johnson Matthey Public Limited Company;2014-2021;"Metals and Alloys (Q1); Process Chemistry and Technology (Q2); Electrochemistry (Q3)"
170;17813;Materials Science and Engineering C;journal;09284931, 18730191;0.48;-;145;179;273;2957;286;270;1.03;16.52;Netherlands;Western Europe;Elsevier BV;1993-2021;"Materials Science (miscellaneous) (Q2); Mechanical Engineering (Q2); Mechanics of Materials (Q2); Condensed Matter Physics (Q3)"
171;32694;Tappi Journal;trade journal;07341415;0.478;Q1;47;84;517;29;332;517;0.63;0.35;United States;Northern America;TAPPI Press;1977-2021;"Chemical Engineering (miscellaneous) (Q1); Media Technology (Q1); Chemistry (miscellaneous) (Q2); Materials Science (miscellaneous) (Q2); Mechanical Engineering (Q2)"
172;16679;European Journal of Ultrasound;journal;09298266;0.475;Q1;44;52;167;1216;190;164;1.27;23.38;Netherlands;Western Europe;Elsevier BV;1994-2003;"Chemical Engineering (miscellaneous) (Q1); Acoustics and Ultrasonics (Q2); Radiology, Nuclear Medicine and Imaging (Q2); Bioengineering (Q3)"
173;25941;Macromolecular Research;journal;15985032;0.468;Q1;52;42;150;1117;85;150;0.75;26.6;South Korea;Asiatic Region;Polymer Society of Korea;2002-2021;"Chemical Engineering (miscellaneous) (Q1); Materials Chemistry (Q2); Polymers and Plastics (Q2); Organic Chemistry (Q3)"
174;32932;Textile Chemist and Colorist;journal;0040490X;0.468;Q1;27;0;86;0;80;86;1.21;0;United States;Northern America;American Association of Textile Chemists and Colorists;1971-2000;Chemical Engineering (miscellaneous) (Q1)
175;23373;Journal of Environmental Planning and Management;journal;13600559, 09640568;0.464;Q2;75;46;130;1982;109;130;0.71;43.09;United Kingdom;Western Europe;Routledge;1992-2021;"Geography, Planning and Development (Q1); Environmental Science (miscellaneous) (Q2); Fluid Flow and Transfer Processes (Q2); Management, Monitoring, Policy and Law (Q2); Water Science and Technology (Q2)"
176;20590;Journal of Food Processing and Preservation;journal;01458892, 17454549;0.463;Q1;51;31;101;690;48;101;0.39;22.26;United States;Northern America;Wiley-Blackwell;1977-2021;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q2); Food Science (Q2)"
177;26779;Artificial Organs;journal;15251594, 0160564X;0.462;Q3;79;158;557;2943;595;526;0.99;18.63;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1977-2021;"Medicine (miscellaneous) (Q1); Biomedical Engineering (Q2); Bioengineering (Q3); Biomaterials (Q3)"
178;27012;Progress in Colloid and Polymer Science;book series;0340255X;0.462;Q3;38;102;340;1742;225;340;0.49;17.08;Germany;Western Europe;Springer Verlag;1978-1979, 1983-1985, 1987-1988, 1990, 1993-1994, 1996-2013;"Materials Chemistry (Q2); Polymers and Plastics (Q2); Colloid and Surface Chemistry (Q3); Organic Chemistry (Q3); Physical and Theoretical Chemistry (Q3)"
179;21458;Pure and Applied Chemistry;journal;00334545;0.46;Q1;157;236;669;6433;1075;665;1.53;27.26;United States;Northern America;Walter de Gruyter GmbH;1960-2021;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q2)"
180;26450;Polymer - Plastics Technology and Engineering;journal;15256111, 03602559;0.451;Q1;0;0;0;0;0;0;0;0;United States;Northern America;Taylor and Francis Ltd.;1973-2019;"Chemical Engineering (miscellaneous) (Q1); Materials Chemistry (Q2); Materials Science (miscellaneous) (Q2); Polymers and Plastics (Q2)"
181;26880;Proceedings of the Combustion Institute;journal;18732704, 15407489;0.451;Q1;149;0;737;0;777;729;0.54;0;United Kingdom;Western Europe;Elsevier Ltd.;2000, 2002, 2005, 2007, 2009, 2011, 2013, 2015, 2017, 2019-2021;"Chemical Engineering (miscellaneous) (Q1); Mechanical Engineering (Q2); Physical and Theoretical Chemistry (Q3)"
182;15759;Journal of Aerosol Science;journal;18791964, 00218502;0.449;-;115;101;1821;2404;648;1815;0.32;23.8;United Kingdom;Western Europe;Elsevier Ltd.;1970-2022;"Materials Science (miscellaneous) (Q2); Pollution (Q2); Environmental Chemistry (Q3)"
183;20766;Drug and Chemical Toxicology;journal;01480545, 15256014;0.446;Q1;46;27;135;804;124;134;0.79;29.78;United States;Northern America;Informa Healthcare;1977-2021;"Chemical Health and Safety (Q1); Medicine (miscellaneous) (Q1); Pharmacology (Q2); Public Health, Environmental and Occupational Health (Q2); Toxicology (Q2); Health, Toxicology and Mutagenesis (Q3)"
184;145625;Ionics;journal;09477047;0.444;Q2;62;70;188;1447;97;188;0.5;20.67;Germany;Western Europe;Institute for Ionics;1995-2021;"Engineering (miscellaneous) (Q1); Chemical Engineering (miscellaneous) (Q2); Materials Science (miscellaneous) (Q2); Physics and Astronomy (miscellaneous) (Q2)"
185;16015;Journal of Industrial Textiles;journal;15308057, 15280837;0.441;Q2;43;29;82;305;21;81;0.27;10.52;United Kingdom;Western Europe;SAGE Publications Ltd;1971-1998, 2000-2021;"Industrial and Manufacturing Engineering (Q1); Chemical Engineering (miscellaneous) (Q2); Materials Science (miscellaneous) (Q2); Polymers and Plastics (Q2)"
186;17159;Textile Reseach Journal;journal;00405175, 17467748;0.44;Q2;90;175;436;2571;350;435;0.69;14.69;United Kingdom;Western Europe;SAGE Publications Ltd;1931-2021;"Chemical Engineering (miscellaneous) (Q2); Polymers and Plastics (Q2)"
