Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2007);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
25;14038;Shanghai Jiaotong Daxue Xuebao/Journal of Shanghai Jiaotong University;journal;10062467;0.224;Q2;22;457;1465;4036;245;1465;0.15;8,83;China;Asiatic Region;Shanghai Jiao Tong University;1988, 1998-2019;Multidisciplinary (Q2)
26;23650;Journal of Scientific Exploration (discontinued);journal;08923310;0.219;Q2;17;55;100;708;31;60;0.35;12,87;United States;Northern America;Society of Scientific Exploration;1997-1998, 2000-2018;Multidisciplinary (Q2)
27;22962;Interciencia;journal;03781844;0.218;Q2;34;135;349;4088;119;320;0.30;30,28;Venezuela;Latin America;Interciencia Association;1979, 1981-1982, 1986, 1990, 1993, 1996-2020;Multidisciplinary (Q2)
28;5600155094;Perspectives on Science;journal;10636145, 15309274;0.217;Q2;22;17;62;789;42;58;0.44;46,41;United States;Northern America;MIT Press Journals;1999-2020;"History and Philosophy of Science (Q2); Multidisciplinary (Q2)"
29;22386;Hunan Daxue Xuebao/Journal of Hunan University Natural Sciences;journal;16742974, 10002472;0.216;Q2;15;233;506;2148;118;506;0.22;9,22;China;Asiatic Region;Hunan Daxue/Hunan University;1992-1993, 1996, 2001-2020;Multidisciplinary (Q2)
30;25490;Tongji Daxue Xuebao/Journal of Tongji University;journal;0253374X;0.207;Q2;30;313;885;2552;139;885;0.14;8,15;China;Asiatic Region;Science Press;1999-2020;Multidisciplinary (Q2)
31;21100394266;International Journal of Agile Systems and Management;journal;17419174, 17419182;0.206;-;19;28;30;845;21;27;0.78;30,18;Switzerland;Western Europe;Inderscience Publishers;2006-2009, 2011-2020;"Engineering (miscellaneous) (Q2); Industrial and Manufacturing Engineering (Q2); Computer Science (miscellaneous) (Q3); Decision Sciences (miscellaneous) (Q3); Management Information Systems (Q3); Strategy and Management (Q3)"
32;145365;Jilin Daxue Xuebao (Gongxueban)/Journal of Jilin University (Engineering and Technology Edition);journal;16715497;0.205;Q2;18;347;455;3163;114;455;0.25;9,12;China;Asiatic Region;Editorial Board of Jilin University;2005-2019;Multidisciplinary (Q2)
33;23516;Journal of the Royal Society of Western Australia;journal;0035922X;0.204;Q2;26;24;62;906;26;60;0.31;37,75;Australia;Pacific Region;Royal Society of Western Australia Inc.;1981, 1983-2019;Multidisciplinary (Q2)
34;23531;Sadhana - Academy Proceedings in Engineering Sciences;journal;09737677, 02562499;0.203;Q2;46;49;147;1077;77;144;0.51;21,98;India;Asiatic Region;Springer India;1984-2020;Multidisciplinary (Q2)
35;75573;Tianjin Daxue Xuebao (Ziran Kexue yu Gongcheng Jishu Ban)/Journal of Tianjin University Science and Technology;journal;04932137;0.201;Q2;19;298;794;3627;123;794;0.15;12,17;China;Asiatic Region;Tianjin Daxue/Tianjin University;1982-1988, 2003-2020;Multidisciplinary (Q2)
36;23285;Natures Sciences Societes;journal;12401307, 17652979;0.195;Q2;16;67;194;797;19;162;0.10;11,90;France;Western Europe;EDP Sciences;1995-2019;"Multidisciplinary (Q2); Agricultural and Biological Sciences (miscellaneous) (Q3); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q3); Earth and Planetary Sciences (miscellaneous) (Q3); Environmental Science (miscellaneous) (Q3); Social Sciences (miscellaneous) (Q3)"
37;22276;Pakistan Journal of Scientific and Industrial Research;journal;00309885;0.195;Q2;12;70;273;1430;29;271;0.10;20,43;Pakistan;Asiatic Region;PCSIR-Scientific Information Centre;1971-1973, 1975, 1977, 1983-1985, 1987-2012;Multidisciplinary (Q2)
38;5800207374;Journal of the National Science Foundation of Sri Lanka;journal;13914588;0.189;Q2;16;43;89;618;9;80;0.12;14,37;Sri Lanka;Asiatic Region;National Science Foundation of Sri Lanka;1999-2019;Multidisciplinary (Q2)
39;25522;Tsinghua Science and Technology;journal;10070214;0.170;Q2;40;157;351;2256;112;351;0.40;14,37;China;Asiatic Region;Tsing Hua University;2003-2020;Multidisciplinary (Q2)
40;22367;Progress in Natural Science: Materials International;journal;10020071;0.168;Q2;54;216;543;5326;236;543;0.39;24,66;Japan;Asiatic Region;Elsevier BV;1996-2020;"Multidisciplinary (Q2); Materials Science (miscellaneous) (Q3)"
41;22963;Interdisciplinary Science Reviews;journal;03080188, 17432790;0.164;Q2;22;34;98;1157;44;90;0.35;34,03;United Kingdom;Western Europe;Maney Publishing;1976-2020;"Multidisciplinary (Q2); History and Philosophy of Science (Q3); Social Sciences (miscellaneous) (Q3)"
42;22176;Ohio Journal of Sciences;journal;00300950;0.164;Q2;16;18;66;543;15;64;0.20;30,17;United States;Northern America;Ohio Academy of Science;1945-1949, 1973-1974, 1979-1983, 1985, 1987, 1989, 1991-2010, 2013-2019;Multidisciplinary (Q2)
43;12634;Early Science and Medicine;journal;13837427, 15733823;0.163;Q2;19;16;47;1470;9;46;0.17;91,88;Netherlands;Western Europe;Brill Academic Publishers;1996-2020;"History (Q2); Multidisciplinary (Q2); History and Philosophy of Science (Q3); Medicine (miscellaneous) (Q3)"
44;14086;Journal of Applied Science and Engineering;journal;15606686;0.162;Q2;25;50;129;741;49;128;0.34;14,82;Taiwan;Asiatic Region;Tamkang University;1998-2020;"Multidisciplinary (Q2); Engineering (miscellaneous) (Q3)"
45;23716;Science, Technology and Society;journal;09730796, 09717218;0.155;Q3;20;11;29;307;7;28;0.27;27,91;India;Asiatic Region;Sage Publications India Pvt. Ltd;1996-2020;Multidisciplinary (Q3)
46;25451;Transactions of Tianjin University;journal;10064982, 19958196;0.155;Q3;15;86;289;1118;32;289;0.11;13,00;China;Asiatic Region;Tianjin Daxue/Tianjin University;2004-2020;Multidisciplinary (Q3)
47;23049;Issues in Science and Technology;journal;07485492;0.149;Q3;28;73;198;0;77;168;0.42;0,00;United States;Northern America;University of Texas at Dallas;1985-1999, 2001-2016, 2018-2019;Multidisciplinary (Q3)
48;4400151506;Eurasip Journal on Bioinformatics and Systems Biology;journal;16874153, 16874145;0.148;Q3;19;32;7;844;3;7;0.43;26,38;Germany;Western Europe;Springer Open;2006-2017;"Computer Science (miscellaneous) (Q3); Medicine (miscellaneous) (Q3); Multidisciplinary (Q3); Signal Processing (Q3); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q4); Computational Mathematics (Q4); Computer Science Applications (Q4); Statistics and Probability (Q4)"
49;11200153534;Monograph Series on Nonlinear Science and Complexity;book series;15746917;0.147;-;5;1;10;466;1;4;0.25;466,00;Netherlands;Western Europe;Elsevier;2006-2008;Engineering (miscellaneous) (Q3)
50;6500153124;Theology and Science;journal;14746719, 14746700;0.146;Q3;12;24;68;534;19;61;0.25;22,25;United Kingdom;Western Europe;Routledge;2003-2020;"Religious Studies (Q2); History and Philosophy of Science (Q3); Multidisciplinary (Q3)"
51;76514;Kuwait Journal of Science and Engineering;journal;10248684;0.140;Q3;17;34;88;599;33;88;0.27;17,62;Kuwait;Middle East;Kuwait University;1996-2012;Multidisciplinary (Q3)
52;22973;Doklady Akademii Nauk;journal;08695652;0.136;Q3;28;0;2288;0;524;2288;0.24;0,00;Russian Federation;Eastern Europe;Izdatel'stvo Nauka;1991-2005;Multidisciplinary (Q3)
53;24221;Scientist (discontinued);journal;08903670;0.136;Q3;18;347;1240;463;157;901;0.20;1,33;United States;Northern America;Scientist Inc.;1986-2018;Multidisciplinary (Q3)
54;5000157301;Transactions of the Royal Society of South Africa;journal;0035919X, 21540098;0.135;Q3;22;9;72;679;12;72;0.13;75,44;United Kingdom;Western Europe;Taylor and Francis Ltd.;1909-1910, 1913-1915, 1917-1919, 1921-1926, 1928-1940, 1942-1943, 1945-1949, 1951, 1954-1964, 1967-1972, 1974-1990, 1992-2020;"Agricultural and Biological Sciences (miscellaneous) (Q3); Earth and Planetary Sciences (miscellaneous) (Q3); Environmental Science (miscellaneous) (Q3); Medicine (miscellaneous) (Q3); Multidisciplinary (Q3)"
55;5400152705;Archives des Sciences;journal;1661464X;0.134;Q3;13;8;75;382;8;70;0.09;47,75;Switzerland;Western Europe;Societe de Physique et d'Histoire Naturelle de Geneve;2004-2014, 2017-2018;Multidisciplinary (Q3)
56;26195;Wuhan University Journal of Natural Sciences;journal;10071202, 19934998;0.132;Q3;19;225;790;2958;83;790;0.11;13,15;China;Asiatic Region;Wuhan University;1996, 1998-2019;Multidisciplinary (Q3)
57;24843;Bulletin de la Societe Royale des Sciences de Liege;journal;00379565;0.131;Q3;10;3;72;35;6;69;0.04;11,67;Belgium;Western Europe;Societe Royale des Sciences de Liege;1988, 1996-2019;Multidisciplinary (Q3)
58;1300147101;Foundations of Science;journal;12331821;0.125;Q3;23;18;34;667;12;31;0.39;37,06;Netherlands;Western Europe;Springer Netherlands;1995, 1997-2002, 2005-2020;"History and Philosophy of Science (Q3); Multidisciplinary (Q3)"
59;3900148502;Songklanakarin Journal of Science and Technology;journal;01253395;0.125;Q3;29;184;142;4065;9;141;0.06;22,09;Thailand;Asiatic Region;Prince of Songkla University;2006-2020;Multidisciplinary (Q3)
60;16100154769;Arabic Sciences and Philosophy;journal;09574239, 14740524;0.124;Q3;17;6;27;578;16;27;0.47;96,33;United Kingdom;Western Europe;Cambridge University Press;1991-2020;"History (Q2); Multidisciplinary (Q3); Philosophy (Q3); History and Philosophy of Science (Q4)"
61;83082;Historia Agraria;journal;11391472;0.123;-;14;23;55;1181;15;54;0.29;51,35;Spain;Western Europe;Universitat Autonoma de Barcelona;1998-2019;"History (Q2); Arts and Humanities (miscellaneous) (Q3); Agricultural and Biological Sciences (miscellaneous) (Q4); Geography, Planning and Development (Q4)"
62;37540;Bulletin de la Societe Vaudoise des Sciences Naturelles;journal;00379603;0.119;Q3;11;4;15;71;1;15;0.10;17,75;Switzerland;Western Europe;Societe Vaudoise des Sciences Naturelles;1981-2013, 2015, 2017-2019;Multidisciplinary (Q3)
63;3900148513;Journal of Applied Sciences (discontinued);journal;18125654, 18125662;0.117;Q3;38;637;534;11820;73;534;0.14;18,56;Pakistan;Asiatic Region;Asian Network for Scientific Information;2006-2015;Multidisciplinary (Q3)
64;19700173166;Acta Polytechnica Hungarica;journal;17858860;0.115;Q3;28;43;62;647;11;62;0.16;15,05;Hungary;Eastern Europe;Obuda University;2004-2020;"Engineering (miscellaneous) (Q3); Multidisciplinary (Q3)"
65;21753;New Scientist;journal;02624079;0.114;Q3;17;1101;3612;0;224;1692;0.15;0,00;United States;Northern America;Springer New York;1973-2020;Multidisciplinary (Q3)
66;145728;Journal of Shanghai Jiaotong University (Science);journal;10071172;0.112;Q3;17;145;221;1570;26;221;0.12;10,83;China;Asiatic Region;Shanghai Jiao Tong University;2005-2020;Multidisciplinary (Q3)
67;22447;Journal of the Indian Institute of Science;journal;00194964, 09704140;0.112;Q4;28;37;113;2008;25;112;0.09;54,27;India;Asiatic Region;Indian Institute of Science;1974, 1976-1978, 1983-1984, 1988, 1995-2020;Multidisciplinary (Q4)
68;18694;Theory and Science;journal;15275558;0.112;Q4;10;12;13;605;1;12;0.11;50,42;United States;Northern America;International Consortium for the Advancement of Academic Publishing;2000-2008;"Multidisciplinary (Q4); Social Sciences (miscellaneous) (Q4)"
69;19472;Beijing Daxue Xuebao (Ziran Kexue Ban)/Acta Scientiarum Naturalium Universitatis Pekinensis;journal;04798023;0.111;Q4;23;135;389;2186;41;389;0.09;16,19;China;Asiatic Region;Peking University;2001-2020;Multidisciplinary (Q4)
70;19400157142;Chiang Mai University Journal of Natural Sciences;journal;16851994;0.111;Q4;9;0;2;0;0;2;0.00;0,00;Thailand;Asiatic Region;Chiang Mai University;2003, 2006, 2009-2020;Multidisciplinary (Q4)
71;67311;Ciencia and Engenharia/ Science and Engineering Journal;journal;19834071, 0103944X;0.109;Q4;6;15;65;308;1;65;0.02;20,53;Brazil;Latin America;Universidade Federal de Uberlandia;1997-2018;Multidisciplinary (Q4)
72;4000151817;ScienceAsia;journal;15131874;0.109;Q4;27;63;60;1394;5;59;0.08;22,13;Thailand;Asiatic Region;Science Society of Thailand under Royal Patronage;2006-2019;Multidisciplinary (Q4)
73;13951;Arabian Journal for Science and Engineering;journal;21914281, 2193567X;0.107;Q4;37;67;176;1277;19;171;0.08;19,06;Germany;Western Europe;Springer Berlin;1984, 1986, 1996-2020;Multidisciplinary (Q4)
74;22476;Informacion Tecnologica;journal;07180764, 07168756;0.107;-;13;78;259;1312;13;252;0.04;16,82;Chile;Latin America;Centro de Informacion Tecnologica;1996-2019;"Energy (miscellaneous) (Q3); Geotechnical Engineering and Engineering Geology (Q3); Industrial and Manufacturing Engineering (Q3); Computer Science Applications (Q4); Food Science (Q4); Strategy and Management (Q4)"
75;38404;Discovery and Innovation;journal;1015079X;0.106;Q4;7;40;110;821;4;99;0.03;20,53;Kenya;Africa;Academy Science Publishers;1994-2007, 2010;"Management of Technology and Innovation (Q4); Multidisciplinary (Q4)"
76;61482;Liaoning Gongcheng Jishu Daxue Xuebao (Ziran Kexue Ban)/Journal of Liaoning Technical University (Natural Science Edition);journal;10080562;0.106;Q4;15;424;920;3109;40;920;0.04;7,33;China;Asiatic Region;Liaoning Engineering Technology University Editorial;2001-2019;Multidisciplinary (Q4)
77;144725;Shenyang Jianzhu Daxue Xuebao (Ziran Kexue Ban)/Journal of Shenyang Jianzhu University (Natural Science);journal;16712021;0.106;Q4;13;239;409;2466;18;409;0.04;10,32;China;Asiatic Region;Editorial Department of Journal of Shenyang Jianzhu University;2005-2019;Multidisciplinary (Q4)
78;5700165172;World Review of Science, Technology and Sustainable Development;journal;17412242, 17412234;0.106;Q4;13;20;61;543;7;61;0.11;27,15;United Kingdom;Western Europe;Inderscience Enterprises Ltd.;2007-2010, 2012-2020;Multidisciplinary (Q4)
79;22728;Zhongshan Daxue Xuebao/Acta Scientiarum Natralium Universitatis Sunyatseni;journal;05296579;0.106;Q4;11;138;443;1564;38;443;0.06;11,33;China;Asiatic Region;Journal of Zhongshan University;1980, 2001-2020;Multidisciplinary (Q4)
80;5700165166;Malaysian Journal of Science;journal;13943065;0.105;Q4;10;35;32;646;3;30;0.10;18,46;Malaysia;Asiatic Region;University of Malaya;2006-2019;Multidisciplinary (Q4)
81;22966;Vestnik Rossijkoj Akademii Nauk;journal;08695873;0.104;Q4;12;0;191;0;12;191;0.00;0,00;Russian Federation;Eastern Europe;Izdatel'stvo Nauka;1996-2004;Multidisciplinary (Q4)
82;145055;Xi'an Shiyou Daxue Xuebao (Ziran Kexue Ban)/Journal of Xi'an Shiyou University, Natural Sciences Edition;journal;1673064X;0.103;Q4;13;188;275;1655;7;275;0.03;8,80;China;Asiatic Region;Xi'an Petroleum University;2005-2020;Multidisciplinary (Q4)
83;21100253049;Proceedings of Science;conference and proceedings;18248039;0.101;-;17;983;1767;20519;46;1736;0.03;20,87;Italy;Western Europe;Sissa Medialab Srl;1998-2019;Multidisciplinary
84;7700153224;Sains Malaysiana;journal;01266039;0.101;Q4;26;32;29;534;0;29;0.00;16,69;Malaysia;Asiatic Region;Penerbit Universiti Kebangsaan Malaysia;2006-2020;Multidisciplinary (Q4)
85;11200153546;Studies in Multidisciplinarity;book series;15710831;0.101;Q4;6;1;83;396;2;78;0.04;396,00;Netherlands;Western Europe;Elsevier;2004-2005, 2007-2008;"Engineering (miscellaneous) (Q4); Multidisciplinary (Q4)"
86;23467;Taiwan Review;journal;17275199, 17275148;0.101;Q4;2;126;329;0;3;300;0.01;0,00;Taiwan;Asiatic Region;Kwang Hwa Publishing Co.;2003-2019;Multidisciplinary (Q4)
87;25966;Smithsonian;journal;00377333;0.100;Q4;7;288;837;0;12;456;0.03;0,00;United States;Northern America;Smithsonian Institution;1971, 1975-1981, 1983-1984, 1987, 1989, 1996-1998, 2000-2011, 2013-2018;"Anthropology (Q4); Arts and Humanities (miscellaneous) (Q4); Multidisciplinary (Q4)"
88;6400153122;American Journal of Applied Sciences (discontinued);journal;15469239, 15543641;;-;41;171;0;2891;0;0;0.00;16,91;United States;Northern America;Science Publications;2007-2016;Multidisciplinary
89;31728;Comptes Rendus de L'Academie Bulgare des Sciences;journal;13101331;;-;16;214;0;2976;0;0;0.00;13,91;Bulgaria;Eastern Europe;Bulgarian Academy of Sciences;1977-1985, 2002, 2007-2019;Multidisciplinary
90;11200153533;Edited Series on Advances in Nonlinear Science and Complexity;book series;15746909;;-;3;7;5;358;1;5;0.20;51,14;Netherlands;Western Europe;Elsevier;2007;"Engineering (miscellaneous); Mathematics (miscellaneous); Modeling and Simulation; Multidisciplinary"
91;21100201522;Indian Journal of Science and Technology (discontinued);journal;09746846, 09745645;;-;41;26;0;498;0;0;0.00;19,15;India;Asiatic Region;Indian Society for Education and Environment;2007-2016;Multidisciplinary
92;5800207553;Linguistics in the Netherlands;journal;09297332;;-;13;20;59;374;16;59;0.18;18,70;Netherlands;Western Europe;John Benjamins Publishing Company;1996-2017, 2019;"Health Professions (miscellaneous); Language and Linguistics; Linguistics and Language; Multidisciplinary; Psychology (miscellaneous); Social Sciences (miscellaneous)"
93;38958;Research and Development (Barrington, Illinois);journal;07469179;;-;3;31;0;45;0;0;0.00;1,45;United States;Northern America;Advantage Business Media;1984-1989, 1994-1996, 1998-1999, 2001-2002, 2007-2018;"Industrial and Manufacturing Engineering; Multidisciplinary"
94;19700200807;Research in Science and Technological Education;journal;14701138, 02635143;;-;31;16;31;545;23;25;0.82;34,06;United Kingdom;Western Europe;Taylor and Francis Ltd.;1983-2020;"Education; Multidisciplinary"
