Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (1999);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
94;57844;Journal of Molecular Modeling;journal;16102940, 09485023;0.727;Q3;71;13;54;478;75;54;1.23;36.77;Germany;Western Europe;Springer Verlag;1996-2021;"Computer Science Applications (Q1); Computational Theory and Mathematics (Q2); Inorganic Chemistry (Q2); Organic Chemistry (Q2); Physical and Theoretical Chemistry (Q2); Catalysis (Q3)"
95;13261;Progress in Organic Coatings;journal;00330655, 03009440;0.714;Q1;115;71;260;2136;276;256;0.92;30.08;Netherlands;Western Europe;Elsevier;1972-2021;"Chemical Engineering (miscellaneous) (Q1); Materials Chemistry (Q2); Organic Chemistry (Q2); Surfaces, Coatings and Films (Q2)"
96;13759;International Journal of Heat and Fluid Flow;journal;0142727X;0.71;Q1;116;70;204;1652;130;204;0.53;23.6;Netherlands;Western Europe;Elsevier;1979-1980, 1982-2021;"Fluid Flow and Transfer Processes (Q1); Mechanical Engineering (Q1); Condensed Matter Physics (Q2)"
97;38590;Acta Chemica Scandinavica;journal;0904213X;0.707;Q1;41;170;572;4743;651;572;1;27.9;United Kingdom;Western Europe;Royal Society of Chemistry;1973-1986, 1988-1999;Chemical Engineering (miscellaneous) (Q1)
98;16948;Chirality;journal;1520636X, 08990042;0.707;Q3;80;124;307;2883;462;303;1.36;23.25;United States;Northern America;Wiley-Liss Inc.;1989-2021;"Pharmacology (Q1); Analytical Chemistry (Q2); Drug Discovery (Q2); Organic Chemistry (Q2); Spectroscopy (Q2); Catalysis (Q3)"
99;16070;Journal of Biomaterials Science, Polymer Edition;journal;15685624, 09205063;0.707;Q1;99;94;197;2837;278;196;1.32;30.18;United Kingdom;Western Europe;Taylor and Francis Ltd.;1989-2021;"Bioengineering (Q1); Biomedical Engineering (Q1); Biomaterials (Q2); Biophysics (Q2)"
100;24515;Separation Science and Technology;journal;15205754, 01496395;0.697;Q1;81;207;547;4144;523;546;0.93;20.02;United States;Northern America;Taylor and Francis Ltd.;1978-2021;"Chemical Engineering (miscellaneous) (Q1); Filtration and Separation (Q1); Process Chemistry and Technology (Q1); Chemistry (miscellaneous) (Q2)"
101;24513;Separation and Purification Reviews;journal;15422119;0.691;Q2;58;5;13;734;13;11;0.78;146.8;United States;Northern America;Taylor and Francis Ltd.;1972-1995, 2003-2021;"Analytical Chemistry (Q2); Filtration and Separation (Q2)"
102;25194;Journal of Applied Electrochemistry;journal;15728838, 0021891X;0.68;Q1;116;180;528;3792;554;528;0.97;21.07;Netherlands;Western Europe;Springer Netherlands;1971-2021;"Chemical Engineering (miscellaneous) (Q1); Electrochemistry (Q2); Materials Chemistry (Q2)"
103;20963;Journal of Enhanced Heat Transfer;journal;10265511, 10655131;0.679;Q1;34;32;65;425;27;65;0.42;13.28;United States;Northern America;Begell House Inc.;1993-2021;"Fluid Flow and Transfer Processes (Q1); Mechanical Engineering (Q1); Condensed Matter Physics (Q2)"
104;15627;Food and Bioproducts Processing;journal;09603085, 17443571;0.661;Q1;80;30;72;932;60;72;0.77;31.07;United Kingdom;Western Europe;Institution of Chemical Engineers;1991-2021;"Chemical Engineering (miscellaneous) (Q1); Food Science (Q1); Biotechnology (Q2); Biochemistry (Q3)"
105;15423;Bioresource Technology;journal;09608524, 18732976;0.659;Q2;317;170;439;3704;422;439;0.87;21.79;United Kingdom;Western Europe;Elsevier Ltd.;1990-2021;"Environmental Engineering (Q1); Medicine (miscellaneous) (Q1); Renewable Energy, Sustainability and the Environment (Q1); Waste Management and Disposal (Q1); Bioengineering (Q2)"
106;37764;Berichte der Bunsengesellschaft/Physical Chemistry Chemical Physics;journal;00059021;0.657;Q1;50;0;825;0;1085;825;1.25;0;United States;Northern America;VCH Publishers;1970, 1976-1998;Chemical Engineering (miscellaneous) (Q1)
107;26966;Journal of Photochemistry and Photobiology A: Chemistry;journal;18732666, 10106030;0.649;Q1;165;212;929;6066;1049;929;1.03;28.61;Netherlands;Western Europe;Elsevier;1987-2022;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q2); Physics and Astronomy (miscellaneous) (Q2)"
108;13557;Journal of Chemical Engineering of Japan;journal;00219592;0.646;Q1;50;140;508;1639;365;508;0.75;11.71;Japan;Asiatic Region;Society of Chemical Engineers, Japan;1968-2021;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q2)"
109;23050;Journal of Microencapsulation;journal;02652048, 14645246;0.638;Q2;81;60;169;1066;201;167;0.98;17.77;United Kingdom;Western Europe;Informa Healthcare;1984-2021;"Pharmaceutical Science (Q1); Bioengineering (Q2); Colloid and Surface Chemistry (Q2); Organic Chemistry (Q2); Physical and Theoretical Chemistry (Q2)"
110;16083;Journal of Chemical Technology and Biotechnology;journal;02682575, 10974660;0.637;Q1;124;166;494;4066;528;492;1;24.49;United Kingdom;Western Europe;John Wiley and Sons Ltd;1979-1981, 1983-2021;"Chemical Engineering (miscellaneous) (Q1); Fuel Technology (Q1); Renewable Energy, Sustainability and the Environment (Q1); Waste Management and Disposal (Q1); Biotechnology (Q2); Inorganic Chemistry (Q2); Organic Chemistry (Q2); Pollution (Q2)"
111;23028;New Zealand Journal of Forestry Science;journal;11795395, 00480134;0.632;Q1;32;33;83;926;57;83;0.56;28.06;Switzerland;Western Europe;Scion Publishing;1979, 1981, 1983-2021;"Chemical Engineering (miscellaneous) (Q1); Forestry (Q1); Ecology (Q2); Plant Science (Q2)"
112;14584;Studies in Surface Science and Catalysis;book series;01672991;0.628;Q3;65;458;1793;11073;1703;1769;0.83;24.18;Netherlands;Western Europe;Elsevier BV;1976, 1979-2008, 2010, 2013, 2015, 2017, 2019;"Condensed Matter Physics (Q2); Materials Chemistry (Q2); Physical and Theoretical Chemistry (Q2); Surfaces, Coatings and Films (Q2); Catalysis (Q3)"
113;21100443320;Johnson Matthey Technology Review;journal;20565135;0.626;Q1;53;23;56;437;68;54;0.85;19;United Kingdom;Western Europe;Johnson Matthey Public Limited Company;2014-2021;"Metals and Alloys (Q1); Process Chemistry and Technology (Q1); Electrochemistry (Q3)"
114;21178;Journal of Materials Science: Materials in Medicine;journal;15734838, 09574530;0.624;Q2;133;138;414;3030;417;400;0.96;21.96;Netherlands;Western Europe;Springer Netherlands;1990-2021;"Bioengineering (Q2); Biomaterials (Q2); Biomedical Engineering (Q2); Biophysics (Q2)"
115;12000154525;Chemical Physics of Solid Surfaces;book series;15710785;0.62;Q2;14;0;17;0;19;15;1.12;0;United Kingdom;Western Europe;Elsevier Ltd.;1993, 1997, 2001-2003, 2007;"Colloid and Surface Chemistry (Q2); Physical and Theoretical Chemistry (Q2)"
116;16337;Journal of Bioscience and Bioengineering;journal;13474421, 13891723;0.616;Q2;116;272;722;6469;750;722;0.96;23.78;Netherlands;Western Europe;Elsevier;1990-1991, 1993-1994, 1999-2021;"Applied Microbiology and Biotechnology (Q2); Bioengineering (Q2); Biotechnology (Q2)"
117;16402;Chemical Engineering Progress (discontinued);trade journal;03607275;0.607;Q1;40;104;182;895;82;182;0.43;8.61;United States;Northern America;American Institute of Chemical Engineers;1969-2018;"Chemical Engineering (miscellaneous) (Q1); Industrial and Manufacturing Engineering (Q1); Chemistry (miscellaneous) (Q2); Materials Chemistry (Q2)"
118;13717;Powder Technology;journal;1873328X, 00325910;0.605;Q1;148;217;497;3471;351;487;0.63;16;Netherlands;Western Europe;Elsevier;1967-2022;Chemical Engineering (miscellaneous) (Q1)
119;26589;Colloids and Surfaces A: Physicochemical and Engineering Aspects;journal;18734359, 09277757;0.602;Q2;179;670;1226;16939;1323;1212;0.91;25.28;Netherlands;Western Europe;Elsevier;1993-2021;Colloid and Surface Chemistry (Q2)
120;16104;Molecular Biotechnology;journal;15590305, 10736085;0.601;Q2;82;68;176;2831;192;176;0.91;41.63;United States;Northern America;Humana Press;1994-2021;"Applied Microbiology and Biotechnology (Q2); Bioengineering (Q2); Biotechnology (Q2); Biochemistry (Q3); Molecular Biology (Q3)"
121;15516;Biotechnology Letters;journal;15736776, 01415492;0.599;-;114;208;800;3048;798;800;0.97;14.65;Netherlands;Western Europe;Springer Netherlands;1979-2021;"Medicine (miscellaneous) (Q1); Biotechnology (Q2)"
122;22745;Canadian Journal of Chemistry;journal;00084042, 14803291;0.598;Q3;69;246;750;9575;830;750;1.04;38.92;Canada;Northern America;National Research Council of Canada;1951, 1960, 1965, 1973-2021;"Chemistry (miscellaneous) (Q2); Organic Chemistry (Q2); Catalysis (Q3)"
123;24593;Calphad: Computer Coupling of Phase Diagrams and Thermochemistry;journal;03645916;0.597;Q1;66;21;103;687;62;102;0.55;32.71;United Kingdom;Western Europe;Elsevier Ltd.;1977-2021;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q2); Computer Science Applications (Q2)"
124;17700156701;Environmental Progress and Sustainable Energy;journal;19447450, 19447442;0.587;Q1;68;42;130;707;109;130;0.83;16.83;United States;Northern America;"John Wiley &amp; Sons Inc.";2009-2021;"Chemical Engineering (miscellaneous) (Q1); Environmental Engineering (Q1); Environmental Science (miscellaneous) (Q1); Renewable Energy, Sustainability and the Environment (Q1); Water Science and Technology (Q1); Waste Management and Disposal (Q2); Environmental Chemistry (Q3)"
125;16134;Process Biochemistry;journal;00329592, 13595113;0.587;Q2;166;183;274;3975;297;274;0.98;21.72;United Kingdom;Western Europe;Elsevier BV;1950, 1953-1955, 1973-1975, 1979-2021;"Applied Microbiology and Biotechnology (Q2); Bioengineering (Q2); Biochemistry (Q3)"
126;23415;Accreditation and Quality Assurance;journal;09491775, 14320517;0.585;Q1;40;84;136;1343;81;136;0.61;15.99;United States;Northern America;Springer New York;1996-2021;"Chemical Engineering (miscellaneous) (Q1); Safety, Risk, Reliability and Quality (Q1); Chemistry (miscellaneous) (Q2); Instrumentation (Q2)"
127;29053;Molecular Diversity;journal;1573501X, 13811991;0.584;Q3;58;0;104;0;169;104;1.73;0;Netherlands;Western Europe;Springer Netherlands;1995-1998, 2000, 2003-2021;"Medicine (miscellaneous) (Q1); Drug Discovery (Q2); Information Systems (Q2); Organic Chemistry (Q2); Catalysis (Q3); Inorganic Chemistry (Q3); Molecular Biology (Q3); Physical and Theoretical Chemistry (Q3)"
128;92294;Computational and Theoretical Polymer Science;journal;10893156;0.576;Q1;34;37;67;1113;63;67;0.94;30.08;Netherlands;Western Europe;Elsevier BV;1997-2001;Chemical Engineering (miscellaneous) (Q1)
129;21973;Transport in Porous Media;journal;15731634, 01693913;0.576;Q1;93;70;213;1696;197;213;0.9;24.23;Netherlands;Western Europe;Springer Netherlands;1985-2021;"Chemical Engineering (miscellaneous) (Q1); Catalysis (Q4)"
130;15462;Biotechnology and Applied Biochemistry;journal;14708744, 08854513;0.573;Q1;74;72;205;2542;263;204;1.2;35.31;United States;Northern America;Wiley-Blackwell;1986-2021;"Medicine (miscellaneous) (Q1); Process Chemistry and Technology (Q1); Applied Microbiology and Biotechnology (Q2); Bioengineering (Q2); Biomedical Engineering (Q2); Biotechnology (Q2); Drug Discovery (Q2); Molecular Medicine (Q3)"
131;21094;Mechanism and Machine Theory;journal;03741052, 0094114X;0.572;Q2;115;77;260;1306;77;260;0.23;16.96;United Kingdom;Western Europe;Elsevier Ltd.;1972-2022;"Mechanical Engineering (Q1); Bioengineering (Q2); Computer Science Applications (Q2); Mechanics of Materials (Q2)"
132;11200153540;Membrane Science and Technology;book series;09275193;0.566;Q1;21;0;29;0;27;27;0;0;Netherlands;Western Europe;Elsevier;1995-1996, 2000, 2003-2008, 2011;"Chemical Engineering (miscellaneous) (Q1); Surfaces, Coatings and Films (Q2)"
133;26881;Combustion Science and Technology;journal;1563521X, 00102202;0.564;Q1;79;57;481;1511;390;481;0.69;26.51;United Kingdom;Western Europe;Taylor and Francis Ltd.;1969-2021;"Chemical Engineering (miscellaneous) (Q1); Energy Engineering and Power Technology (Q1); Fuel Technology (Q1); Chemistry (miscellaneous) (Q2); Physics and Astronomy (miscellaneous) (Q2)"
134;15393;Biocatalysis and Biotransformation;journal;10292446, 10242422;0.562;Q4;50;31;79;848;96;79;1.36;27.35;United Kingdom;Western Europe;Informa Healthcare;1987-2021;"Biotechnology (Q2); Biochemistry (Q3); Catalysis (Q4)"
135;16366;Canadian Journal of Chemical Engineering;journal;00084034, 1939019X;0.562;Q1;71;161;405;3638;276;405;0.57;22.6;United States;Northern America;Wiley-Blackwell;1958-2021;Chemical Engineering (miscellaneous) (Q1)
136;98012;International Journal of Dairy Technology;journal;14710307, 1364727X;0.562;Q2;56;0;61;0;58;61;0.93;0;United States;Northern America;Wiley-Blackwell;1947-1995, 1997-1998, 2000-2021;"Bioengineering (Q2); Food Science (Q2); Process Chemistry and Technology (Q2)"
137;26471;ASAIO Journal;journal;10582916, 1538943X;0.554;Q2;71;121;569;1062;570;548;0.91;8.78;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1978-1985, 1992-2021;"Medicine (miscellaneous) (Q1); Bioengineering (Q2); Biomaterials (Q2); Biomedical Engineering (Q2); Biophysics (Q2)"
138;16322;Desalination;journal;00119164;0.549;Q1;203;175;536;1851;236;519;0.45;10.58;Netherlands;Western Europe;Elsevier;1966-2022;"Chemical Engineering (miscellaneous) (Q1); Mechanical Engineering (Q1); Water Science and Technology (Q1); Chemistry (miscellaneous) (Q2); Materials Science (miscellaneous) (Q2)"
139;26880;Proceedings of the Combustion Institute;journal;18732704, 15407489;0.544;Q1;149;0;779;0;775;771;0.45;0;United Kingdom;Western Europe;Elsevier Ltd.;2000, 2002, 2005, 2007, 2009, 2011, 2013, 2015, 2017, 2019-2021;"Chemical Engineering (miscellaneous) (Q1); Mechanical Engineering (Q2); Physical and Theoretical Chemistry (Q3)"
140;13089;International Journal of Polymer Analysis and Characterization;journal;15635341, 1023666X;0.541;Q1;44;20;87;483;60;87;0.72;24.15;United Kingdom;Western Europe;Taylor and Francis Ltd.;1995-2021;"Chemical Engineering (miscellaneous) (Q1); Polymers and Plastics (Q1); Analytical Chemistry (Q3)"
141;33577;Polymer Gels and Networks;journal;09667822;0.538;Q1;29;0;107;0;80;106;0.78;0;United Kingdom;Western Europe;Pergamon Press Ltd.;1993-1998;"Chemical Engineering (miscellaneous) (Q1); Pharmaceutical Science (Q1); Polymers and Plastics (Q1)"
142;110291;Applied Biochemistry and Biotechnology;journal;02732289;0.537;Q2;119;154;552;3237;486;550;0.81;21.02;United States;Northern America;Humana Press;1981-2021;"Medicine (miscellaneous) (Q1); Applied Microbiology and Biotechnology (Q2); Bioengineering (Q2); Biotechnology (Q2); Environmental Engineering (Q2); Biochemistry (Q3); Molecular Biology (Q3)"
143;29409;Energy Sources;journal;15210510, 00908312;0.535;Q1;54;78;232;1430;95;232;0.38;18.33;United Kingdom;Western Europe;Taylor and Francis Ltd.;1973-2006;"Chemical Engineering (miscellaneous) (Q1); Energy Engineering and Power Technology (Q1); Fuel Technology (Q1)"
144;15490;Biotechnology and Genetic Engineering Reviews;journal;02648725, 20465556;0.533;Q2;44;18;48;1591;71;48;1.77;88.39;United Kingdom;Western Europe;Taylor and Francis Ltd.;1984-1994, 1996-2010, 2012-2021;"Bioengineering (Q2); Biotechnology (Q2); Molecular Biology (Q3)"
145;24801;Molecular Simulation;journal;08927022, 10290435;0.53;Q1;59;53;131;1212;132;131;0.8;22.87;United Kingdom;Western Europe;Taylor and Francis Ltd.;1987-2021;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q2); Condensed Matter Physics (Q2); Information Systems (Q2); Materials Science (miscellaneous) (Q2); Modeling and Simulation (Q2)"
146;16302;Adsorption;journal;15728757, 09295607;0.529;Q1;77;38;86;772;82;86;0.87;20.32;Netherlands;Western Europe;Springer Netherlands;1995-2021;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q2); Surfaces and Interfaces (Q3)"
147;18465;Fluid Dynamics Research;journal;01695983;0.524;Q1;52;42;140;851;66;139;0.48;20.26;United Kingdom;Western Europe;IOP Publishing Ltd.;1986-2021;"Fluid Flow and Transfer Processes (Q1); Mechanical Engineering (Q2); Physics and Astronomy (miscellaneous) (Q2)"
148;17619;Journal of Molecular Catalysis - B Enzymatic;journal;13811177, 18733158;0.524;Q2;103;110;200;2589;251;200;1.19;23.54;Netherlands;Western Europe;Elsevier;1995-2017;"Bioengineering (Q2); Process Chemistry and Technology (Q2); Biochemistry (Q3); Catalysis (Q4)"
149;15759;Journal of Aerosol Science;journal;18791964, 00218502;0.523;-;115;557;1527;3931;575;1523;0.37;7.06;United Kingdom;Western Europe;Elsevier Ltd.;1970-2022;"Materials Science (miscellaneous) (Q2); Pollution (Q2); Environmental Chemistry (Q3)"
150;13749;Heat and Mass Transfer;journal;09477411, 14321181;0.522;Q1;74;88;234;1522;75;234;0.3;17.3;Germany;Western Europe;Springer Verlag;1995-2021;"Fluid Flow and Transfer Processes (Q1); Condensed Matter Physics (Q3)"
151;29109;Corrosion Engineering Science and Technology;journal;1478422X;0.51;Q1;44;43;116;861;42;109;0.33;20.02;United Kingdom;Western Europe;Maney Publishing;2003-2021;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q2); Materials Science (miscellaneous) (Q2)"
152;29220;Experimental Thermal and Fluid Science;journal;08941777;0.504;Q1;123;32;263;763;122;263;0.31;23.84;United States;Northern America;Elsevier Inc.;1988-2022;"Chemical Engineering (miscellaneous) (Q1); Fluid Flow and Transfer Processes (Q1); Nuclear Energy and Engineering (Q1); Aerospace Engineering (Q2); Mechanical Engineering (Q2)"
153;12000154478;ChemSusChem;journal;1864564X, 18645631;0.5;Q1;172;94;210;1840;140;210;0.6;19.57;Germany;Western Europe;Wiley-VCH Verlag;2008-2021;"Chemical Engineering (miscellaneous) (Q1); Energy (miscellaneous) (Q1); Materials Science (miscellaneous) (Q2); Environmental Chemistry (Q3)"
154;84809;Plasmas and Polymers;journal;10840184;0.5;Q1;38;18;48;514;49;48;0.81;28.56;United States;Northern America;Plenum Press;1996-2004;"Chemical Engineering (miscellaneous) (Q1); Polymers and Plastics (Q1); Physics and Astronomy (miscellaneous) (Q2)"
155;13689;Plasma Chemistry and Plasma Processing;journal;02724324, 15728986;0.498;Q1;68;29;91;825;101;91;1.33;28.45;United States;Northern America;Springer New York;1981-2021;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q2); Surfaces, Coatings and Films (Q2); Condensed Matter Physics (Q3)"
156;21522;Ceramics International;journal;02728842;0.496;Q2;126;108;252;2039;127;252;0.34;18.88;United Kingdom;Western Europe;Elsevier Ltd.;1981-2021;"Ceramics and Composites (Q2); Electronic, Optical and Magnetic Materials (Q2); Materials Chemistry (Q2); Process Chemistry and Technology (Q2); Surfaces, Coatings and Films (Q2)"
157;27012;Progress in Colloid and Polymer Science;book series;0340255X;0.494;Q3;38;96;501;1980;393;501;0.79;20.63;Germany;Western Europe;Springer Verlag;1978-1979, 1983-1985, 1987-1988, 1990, 1993-1994, 1996-2013;"Polymers and Plastics (Q1); Materials Chemistry (Q2); Colloid and Surface Chemistry (Q3); Organic Chemistry (Q3); Physical and Theoretical Chemistry (Q3)"
158;12900;Designed Monomers and Polymers;journal;15685551, 1385772X;0.489;Q1;38;32;52;642;32;49;0.52;20.06;United Kingdom;Western Europe;Taylor and Francis Ltd.;1998-2021;"Chemical Engineering (miscellaneous) (Q1); Polymers and Plastics (Q1); Chemistry (miscellaneous) (Q2); Materials Chemistry (Q2)"
159;21177;Journal of Materials Science: Materials in Electronics;journal;09574522, 1573482X;0.489;Q2;80;103;216;2290;143;216;0.58;22.23;United States;Northern America;Springer New York;1990-2021;"Bioengineering (Q2); Biomaterials (Q2); Biomedical Engineering (Q2); Electrical and Electronic Engineering (Q2); Electronic, Optical and Magnetic Materials (Q2); Atomic and Molecular Physics, and Optics (Q3); Biophysics (Q3); Condensed Matter Physics (Q3)"
160;23182;Food Reviews International;journal;87559129, 15256103;0.485;Q1;78;19;62;1782;68;62;0.82;93.79;United States;Northern America;Taylor and Francis Ltd.;1985-2021;"Chemical Engineering (miscellaneous) (Q1); Food Science (Q2)"
161;13540;Advances in Polymer Technology;journal;07306679, 10982329;0.481;Q2;47;25;81;665;42;81;0.54;26.6;United States;Northern America;"John Wiley &amp; Sons Inc.";1981-2021;"Polymers and Plastics (Q1); Chemical Engineering (miscellaneous) (Q2); Organic Chemistry (Q3)"
162;15419;Bioprocess and Biosystems Engineering;journal;16157605, 16157591;0.481;Q3;73;168;378;3329;284;378;0.71;19.82;Germany;Western Europe;Springer Verlag;1996-2021;"Medicine (miscellaneous) (Q1); Biotechnology (Q2); Bioengineering (Q3)"
163;22183;Comptes Rendus Chimie;journal;18781543, 16310748;0.473;Q2;79;98;105;2261;87;105;0.83;23.07;France;Western Europe;Academie des sciences;2002-2021;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2)"
164;14240;Reactive and Functional Polymers;journal;13815148;0.471;Q2;104;109;309;2570;273;307;0.73;23.58;Netherlands;Western Europe;Elsevier;1995-2021;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2); Materials Chemistry (Q2); Polymers and Plastics (Q2); Biochemistry (Q3); Environmental Chemistry (Q3)"
165;20589;Journal of Food Process Engineering;journal;01458876, 17454530;0.466;Q2;49;33;87;595;58;87;0.53;18.03;United States;Northern America;Wiley-Blackwell;1977-2021;"Chemical Engineering (miscellaneous) (Q2); Food Science (Q2)"
166;25938;Macromolecular Materials and Engineering;journal;14387492, 14392054;0.464;Q2;104;137;407;2480;222;407;0.45;18.1;Germany;Western Europe;Wiley-VCH Verlag;1989, 2000-2021;"Chemical Engineering (miscellaneous) (Q2); Materials Chemistry (Q2); Polymers and Plastics (Q2); Organic Chemistry (Q3)"
167;14232;Propellants, Explosives, Pyrotechnics;journal;15214087, 07213115;0.46;Q2;69;65;184;759;73;184;0.41;11.68;Germany;Western Europe;Wiley-VCH Verlag;1976-2021;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2)"
168;33947;Gas Separation and Purification;journal;09504214;0.459;Q2;18;0;31;0;21;31;0;0;United Kingdom;Western Europe;Pergamon Press Ltd.;1987-1996;"Engineering (miscellaneous) (Q1); Chemical Engineering (miscellaneous) (Q2)"
169;14292;Separation and Purification Technology;journal;13835866, 18733794;0.459;Q2;175;87;92;1670;64;92;0.7;19.2;Netherlands;Western Europe;Elsevier;1997-2022;"Filtration and Separation (Q2); Analytical Chemistry (Q3)"
170;27081;Tenside, Surfactants, Detergents;journal;21958564, 09323414;0.459;Q2;26;41;180;790;109;180;0.61;19.27;Germany;Western Europe;Walter de Gruyter GmbH;1986-2021;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2); Condensed Matter Physics (Q3)"
171;20590;Journal of Food Processing and Preservation;journal;01458892, 17454549;0.457;Q2;51;33;106;749;60;106;0.41;22.7;United States;Northern America;Wiley-Blackwell;1977-2021;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2); Food Science (Q2)"
172;20422;International Communications in Heat and Mass Transfer;journal;07351933;0.454;Q2;121;117;353;1350;120;353;0.3;11.54;United Kingdom;Western Europe;Elsevier Ltd.;1983-2021;"Chemical Engineering (miscellaneous) (Q2); Atomic and Molecular Physics, and Optics (Q3); Condensed Matter Physics (Q3)"
173;26779;Artificial Organs;journal;15251594, 0160564X;0.452;Q3;79;192;642;3054;542;600;0.82;15.91;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1977-2021;"Medicine (miscellaneous) (Q1); Biomaterials (Q2); Biomedical Engineering (Q2); Bioengineering (Q3)"
174;17954;Computer Methods in Biomechanics and Biomedical Engineering;journal;14768259, 10255842;0.451;Q3;61;22;22;674;16;21;0.73;30.64;United Kingdom;Western Europe;Informa Healthcare;1997-2021;"Human-Computer Interaction (Q1); Medicine (miscellaneous) (Q1); Biomedical Engineering (Q2); Computer Science Applications (Q2); Bioengineering (Q3)"
175;16398;Chemical Engineering Journal;journal;13858947;0.446;Q2;248;96;295;2589;216;294;0.65;26.97;Netherlands;Western Europe;Elsevier;1971, 1973-1977, 1979, 1983, 1988, 1992-2022;"Industrial and Manufacturing Engineering (Q1); Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2); Environmental Chemistry (Q4)"
176;12891;Color Research and Application;journal;15206378, 03612317;0.443;Q2;65;37;118;783;125;118;1.03;21.16;United States;Northern America;"John Wiley &amp; Sons Inc.";1976-2021;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2); Human Factors and Ergonomics (Q2)"
177;13655;International Polymer Processing;journal;21958602, 0930777X;0.443;Q2;37;52;132;1179;84;132;0.45;22.67;Germany;Western Europe;Walter de Gruyter GmbH;1988-1990, 1996-2021;"Industrial and Manufacturing Engineering (Q1); Chemical Engineering (miscellaneous) (Q2); Materials Chemistry (Q2); Polymers and Plastics (Q2)"
178;25502;Mokuzai Gakkaishi/Journal of the Japan Wood Research Society;journal;00214795;0.441;Q2;24;57;336;742;108;336;0.29;13.02;Japan;Asiatic Region;Japan Wood Research Society;1989, 1996-2001, 2003, 2005-2007, 2009-2011, 2013;Chemical Engineering (miscellaneous) (Q2)
179;18523;Cytotechnology;journal;09209069, 15730778;0.44;Q3;65;80;250;2190;235;248;0.85;27.38;Netherlands;Western Europe;Springer Netherlands;1987-2021;"Biomedical Engineering (Q2); Biotechnology (Q2); Clinical Biochemistry (Q2); Bioengineering (Q3); Cell Biology (Q3)"
180;16396;Chemical Engineering and Technology;journal;09307516, 15214125;0.435;Q2;85;171;320;2476;155;320;0.49;14.48;Germany;Western Europe;Wiley-VCH Verlag;1978, 1987-2021;"Industrial and Manufacturing Engineering (Q1); Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2)"
181;16345;Atomization and Sprays;journal;19362684, 10445110;0.434;Q2;54;34;106;518;83;106;0.78;15.24;United States;Northern America;Begell House Inc.;1996-2021;Chemical Engineering (miscellaneous) (Q2)
182;26590;Colloids and Surfaces B: Biointerfaces;journal;09277765, 18734367;0.432;Q3;169;140;227;4611;217;227;0.92;32.94;Netherlands;Western Europe;Elsevier;1993-2021;"Medicine (miscellaneous) (Q1); Biotechnology (Q2); Colloid and Surface Chemistry (Q3); Physical and Theoretical Chemistry (Q3); Surfaces and Interfaces (Q3)"
183;26487;Solvent Extraction Research and Development;journal;21884765, 13417215;0.428;Q2;21;21;67;307;29;67;0.45;14.62;Japan;Asiatic Region;Japan Association of Solvent Extraction;1996-2021;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2)"
184;145625;Ionics;journal;09477047;0.424;Q2;62;67;204;1361;105;204;0.48;20.31;Germany;Western Europe;Institute for Ionics;1995-2021;"Engineering (miscellaneous) (Q1); Chemical Engineering (miscellaneous) (Q2); Materials Science (miscellaneous) (Q2); Physics and Astronomy (miscellaneous) (Q3)"
185;25975;Hitachi Review (discontinued);trade journal;0018277X;0.422;Q2;14;66;159;212;32;159;0.25;3.21;Japan;Asiatic Region;Hitachi Ltd.;1970-1994, 1996-2016;"Energy Engineering and Power Technology (Q1); Hardware and Architecture (Q1); Electrical and Electronic Engineering (Q2); Process Chemistry and Technology (Q2)"
186;23489;Chemical Speciation and Bioavailability;journal;09542299;0.421;Q1;0;0;0;0;0;0;0;0;United Kingdom;Western Europe;Taylor and Francis Ltd.;1989-2018;"Chemical Health and Safety (Q1); Health, Toxicology and Mutagenesis (Q3); Toxicology (Q3)"
